"EFF_DATE","SITE_NO","SITE_TYPE_CODE","FACILITY_TYPE","STATE_CODE","FACILITY_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","REMARK_NO","REMARK"
"2026/02/19","22603.","A","NON-ATCT","SD","ABR","ABERDEEN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 120.6/371.9 (ABERDEEN RCAG)."
"2026/02/19","03616.","A","ATCT","GA","ABY","ALBANY","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 125.75/363.075 (ALBANY RCAG)."
"2026/02/19","09562.","A","NON-ATCT","MI","ACB","BELLAIRE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON 132.9/338.3 (TRAVERSE CITY RCAG)."
"2026/02/19","03623.","A","NON-ATCT","GA","ACJ","AMERICUS","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY ATLANTA LARGE TRACON  0615-2300.  APCH/DEP SVC PRVDD BY ATLANTA ARTCC 2300-0615 ON FREQS 134.5/269.3 & CLNC DEL ON FREQ 134.5 (MACON RCAG)."
"2026/02/19","11055.1","A","NON-ATCT","MN","ACQ","WASECA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 135.0/306.9 (MANKATO RCAG)."
"2026/02/19","24976.","A","ATCT-TRACON","TX","ACT","WACO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 133.3/269.5 (WACO RCAG) WHEN WACO APCH CTL (ACT) CLSD."
"2026/02/19","01255.1","A","NON-ATCT","CA","ACV","ARCATA/EUREKA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE) ON FREQS 124.85/306.3 (ARCATA RCAG)."
"2026/02/19","17178.1","A","NON-ATCT","NC","ACZ","WALLACE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY WASHINGTON ARTCC ON FREQS 124.025/269.15 (WILMINGTON RCAG) WHEN WILMINGTON APCH CTL CLSD."
"2026/02/19","11047.01","A","NON-ATCT","MN","ADC","WADENA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 126.1/269.2 (ALEXANDRIA RCAG)."
"2026/02/19","00861.1","A","NON-ATCT","AR","ADF","ARKADELPHIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 128.475/377.15 (HOT SPRINGS RCAG)."
"2026/02/19","18771.","A","NON-ATCT","OK","ADH","ADA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 132.2/338.35 (MC ALESTER RCAG)."
"2026/02/19","50009.","A","NON-ATCT","AK","ADK","ADAK ISLAND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 126.4/254.3 (ADAK RCAG)."
"2026/02/19","18795.","A","ATCT","OK","ADM","ARDMORE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 124.75/323.0 (ARDMORE RCAG)."
"2026/02/19","50425.","A","ATCT","AK","ADQ","KODIAK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"TWR PROVIDES TFC INFO TO KODIAK MUNI AND SEAPLANE BASE ON LCL CTL FREQ."
"2026/02/19","50425.","A","ATCT","AK","ADQ","KODIAK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"FREQ 119.8 IS CTAF AT KODIAK ARPT - KODIAK MUNI - INNER HARBOR SEAPLANE & KODIAK SEAPLANE."
"2026/02/19","50425.","A","ATCT","AK","ADQ","KODIAK","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"OPERATIONS FREQS ARE 345.0 156.8 5696X 2182 SSB AND 2678 SSB."
"2026/02/19","50425.","A","ATCT","AK","ADQ","KODIAK","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 125.1/281.4 (KODIAK RCAG)."
"2026/02/19","06479.","A","NON-ATCT","KS","ADT","ATWOOD","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (GOODLAND RCAG)."
"2026/02/19","05839.5","A","NON-ATCT","IA","ADU","AUDUBON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 119.6/290.4. (OMAHA RCAG)"
"2026/02/19","08484.","A","ATCT","MD","ADW","CAMP SPRINGS","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"PAR/ASR SHUTDOWN 2300-0700."
"2026/02/19","02530.1","A","NON-ATCT","CO","AEJ","BUENA VISTA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY DENVER ARTCC ON FREQS 119.85/363.15 (DENVER/B/ RCAG)."
"2026/02/19","10509.","A","NON-ATCT","MN","AEL","ALBERT LEA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 132.35/307.3 (ROCHESTER RCAG) WHEN ROCHESTER APCH IS CLSD."
"2026/02/19","50393.01","A","NON-ATCT","AK","AFE","KAKE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY SITKA FSS ON FREQ 122.65 (KAKE RCO) OR FREQ 121.3 (KUIU RCO)"
"2026/02/19","50393.01","A","NON-ATCT","AK","AFE","KAKE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 132.175 (GUNNUK MOUNTAIN)."
"2026/02/19","50029.61","A","NON-ATCT","AK","AFM","AMBLER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC FREQS 119.2/263.0 (KOTZEBUE RCAG)."
"2026/02/19","50029.61","A","NON-ATCT","AK","AFM","AMBLER","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY KOTZEBUE FSS ON FREQ 122.0 (AMBLER RCO)."
"2026/02/19","13298.","A","NON-ATCT","NH","AFN","JAFFREY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 123.75/338.2 (GARDNER RCAG)."
"2026/02/19","27732.","A","NON-ATCT","WY","AFO","AFTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 128.35/239.25 (BLACKFOOT RCAG)."
"2026/02/19","27732.","A","NON-ATCT","WY","AFO","AFTON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY CASPER RADIO ON FREQ 122.3 (BIG PINEY RCO)."
"2026/02/19","23895.3","A","ATCT","TX","AFW","FORT WORTH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"EMERGENCY FREQ NOT AVBL."
"2026/02/19","23895.3","A","ATCT","TX","AFW","FORT WORTH","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"SAID IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","01069.1","A","NON-ATCT","AR","AGO","MAGNOLIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.2/269.1 (EL DORADO RCAG)."
"2026/02/19","03650.","A","ATCT-TRACON","GA","AGS","AUGUSTA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 128.1/322.325 (AUGUSTA RCAG) WHEN APCH CTL CLSD."
"2026/02/19","22815.","A","NON-ATCT","SD","AGZ","WAGNER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQS 128.0/257.95 (O'NEILL RCAG)."
"2026/02/19","01661.01","A","NON-ATCT","CA","AHC","HERLONG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY OAKLAND ARTCC  (ZOA) ON FREQS 128.8/285.5 (RENO RCAG)."
"2026/02/19","27005.2","A","NON-ATCT","WI","AHH","AMERY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNAEPOLIS ARTCC ON FREQS 125.3/335.6 EAU CLAIRE RCAG)."
"2026/02/19","03637.","A","ATCT","GA","AHN","ATHENS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC AND CLNC DEL PRVDD BY ATLANTA TRACON (A80) ON FREQS 132.475/291.1 0615-2200; APCH/DEP SVC PRVDD BY ATLANTA ARTCC (ZTL) ON FREQS 134.8/379.95, 2200-0615 (FOOTHILLS RCAG)."
"2026/02/19","12597.","A","NON-ATCT","NE","AIA","ALLIANCE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 127.95/338.2 (CRAWFORD RCAG)."
"2026/02/19","02696.","A","NON-ATCT","CO","AIB","NUCLA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 127.1(MONTROSE RCAG)."
"2026/02/19","05090.1","A","ATCT","IN","AID","ANDERSON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS TRACON ON FREQS 120.65/317.8."
"2026/02/19","27010.","A","NON-ATCT","WI","AIG","ANTIGO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 124.4/317.7 (MOSINEE RCAG)."
"2026/02/19","22097.","A","NON-ATCT","SC","AIK","AIKEN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY COLUMBIA APCH CTL ON FREQS 124.15/338.2 WHEN AUGUSTA APCH CTL CLSD."
"2026/02/19","05838.","A","NON-ATCT","IA","AIO","ATLANTIC","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 119.6/290.4 (OMAHA RCAG)."
"2026/02/19","10505.","A","NON-ATCT","MN","AIT","AITKIN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 118.05/239.0 (BRAINERD RCAG)."
"2026/02/19","00119.","A","NON-ATCT","AL","AIV","ALICEVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 127.1/269.4 (COLUMBUS RCAG) WHEN COLUMBUS APCH CTL CLSD."
"2026/02/19","04886.","A","NON-ATCT","IL","AJG","MOUNT CARMEL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 128.3/291.625 (EVANSVILLE RCAG) WHEN EVANSVILLE APCH CTL CLSD."
"2026/02/19","03738.5","A","NON-ATCT","GA","AJR","CORNELIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 134.8/379.95 (MOUNT OGLETHORPE RCAG)."
"2026/02/19","02564.1","A","NON-ATCT","CO","AJZ","DELTA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTLSVC PRVDD BY DENVER ARTCC (ZDV) ON 127.1(GRAND MESA/A/ RCAG  & MONTROSE RCAG) 343.65 (MESA/A RCAG)."
"2026/02/19","50140.72","A","NON-ATCT","AK","AK15","NUIQSUT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY ANCHORAGE ARTCC (ZAN) 134.4/370.9 (DEADHORSE RCAG)."
"2026/02/19","50548.81","H","NON-ATCT","AK","AK32","NUIQSUT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC (ZAN) 119.4 (NUIQSUT RCAG)/370.9 (DEADHORSE RCAG).."
"2026/02/19","50040.5","A","NON-ATCT","AK","AKA","ATKA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 126.4/254.3 (ADAK RCAG)."
"2026/02/19","50040.5","A","NON-ATCT","AK","AKA","ATKA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY COLD BAY FSS ON FREQ 123.6."
"2026/02/19","50020.","A","NON-ATCT","AK","AKI","AKIAK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 125.2/372.0 (BETHEL RCAG)."
"2026/02/19","50016.1","A","NON-ATCT","AK","AKK","AKHIOK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC (ZAN) ON 125.1/281.4 (KODIAK RCAG)."
"2026/02/19","50016.1","A","NON-ATCT","AK","AKK","AKHIOK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.6 (AKHIOK RCO)."
"2026/02/19","50416.","A","ATCT","AK","AKN","KING SALMON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 124.8/354.0 (KING SALMON RCAG)."
"2026/02/19","50416.","A","ATCT","AK","AKN","KING SALMON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"FREQS 118.3 UNAVBL WHEN ATCT CLSD."
"2026/02/19","02503.","A","NON-ATCT","CO","AKO","AKRON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY DENVER ARTCC ON FREQS 133.95/317.55 (BRUSH/A/ RCAG)."
"2026/02/19","50032.","A","NON-ATCT","AK","AKP","ANAKTUVUK PASS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC FREQS 124.6/352.0 (BETTLES RCAG)."
"2026/02/19","50032.","A","NON-ATCT","AK","AKP","ANAKTUVUK PASS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY FAIRBANKS FSS ON FREQ 122.15 (ANAKTUVUK PASS RCO)."
"2026/02/19","17524.","A","NON-ATCT","OH","AKR","AKRON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND APCH (CLE) 0600-0100. APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 120.6/379.275 (MOUNT HOPE RCAG) 0100-0600."
"2026/02/19","50420.01","A","NON-ATCT","AK","AKW","KLAWOCK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 118.5/284.6 (ANNETTE ISLAND RCAG)."
"2026/02/19","50420.01","A","NON-ATCT","AK","AKW","KLAWOCK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY KETCHIKAN FSS ON FREQS 122.25 (KLAWOCK RCO)."
"2026/02/19","00155.32","H","NON-ATCT","AL","AL67","THEODORE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 127.65/285.475 (MOBILE RCAG) WHEN MOBILE APCH CTL (MOB) CLSD."
"2026/02/19","23305.","A","NON-ATCT","TX","ALI","ALICE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 128.15/350.3 (SARITA RCAG) WHEN KINGSVILLE APCH CLSD."
"2026/02/19","14524.","A","NON-ATCT","NM","ALM","ALAMOGORDO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 132.65/257.6 (ALAMOGORDO RCAG) WHEN HOLLOMAN APCH CTL (HMN) CLSD."
"2026/02/19","06402.","A","ATCT","IA","ALO","WATERLOO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 118.9/251.15 (REMOTED FROM WATERLOO) WHEN DES MOINES APCH CTL CLSD."
"2026/02/19","02510.","A","NON-ATCT","CO","ALS","ALAMOSA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 128.375/379.95 (ALAMOSA RCAG)."
"2026/02/19","26450.","A","ATCT","WA","ALW","WALLA WALLA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"FREQ 121.5 NOT AVBL."
"2026/02/19","26450.","A","ATCT","WA","ALW","WALLA WALLA","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP CTL SVC PROVDD BY SEATTLE ARTCC (ZSE) ON 132.6/269.35 (YAKIMA RCAG), WHEN GEG APCH CLSD."
"2026/02/19","00116.","A","NON-ATCT","AL","ALX","ALEXANDER CITY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 120.45/298.850 (COLUMBUS RCAG) WHEN MONTGOMERY APCH CTL CLSD."
"2026/02/19","23328.","A","ATCT-TRACON","TX","AMA","AMARILLO","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 127.85/285.475 (AMARILLO RCAG) WHEN AMARILLO APCH CTL (AMA) CLSD."
"2026/02/19","03619.","A","NON-ATCT","GA","AMG","ALMA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC ON FREQS 127.575/269.025 (ALMA RCAG)."
"2026/02/19","09515.1","A","NON-ATCT","MI","AMN","ALMA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 126.75/348.75 (FLINT RCAG) WHEN GREAT LAKES APCH CTL CLSD."
"2026/02/19","18663.8","A","NON-ATCT","OH","AMT","WEST UNION","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 135.575/290.5 (PORTSMOUTH RCAG)."
"2026/02/19","50034.","A","ATCT","AK","ANC","ANCHORAGE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"ASSC IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","22102.","A","NON-ATCT","SC","AND","ANDERSON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 127.5/316.05 (ATHENS RCAG) WHEN APCH CTL CLSD."
"2026/02/19","10827.2","A","ATCT","MN","ANE","MINNEAPOLIS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"MINNEAPOLIS APCH PROVIDES CD ON 121.85 WHEN ANOKA CO-BLAINE ATCT CLSD."
"2026/02/19","50038.","A","NON-ATCT","AK","ANI","ANIAK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 118.15/251.05 (ANIAK RCAG)."
"2026/02/19","50038.","A","NON-ATCT","AK","ANI","ANIAK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"CLEARANCE DELIVERY PRVDD BY ANCHORAGE ARTCC ON FREQ 118.15(ANIAK RCAG)."
"2026/02/19","10328.","A","NON-ATCT","MI","ANJ","SAULT STE MARIE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY TORONTO ARTCC ON FREQS 132.65/344.5 (SAULT ENROUTE)."
"2026/02/19","10328.","A","NON-ATCT","MI","ANJ","SAULT STE MARIE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY SAULT STE MARIE ONTARIO ON FREQS 118.8/236.6."
"2026/02/19","02719.","A","NON-ATCT","CO","ANK","SALIDA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 128.375/379.95 (PUEBLO RCAG)."
"2026/02/19","02719.","A","NON-ATCT","CO","ANK","SALIDA","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 119.85/363.15 (DENVER/B/ RCAG)."
"2026/02/19","50039.1","A","NON-ATCT","AK","ANV","ANVIK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 135.7/335.5 (UNALAKLEET RCAG)."
"2026/02/19","50039.1","A","NON-ATCT","AK","ANV","ANVIK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.4 (ANVIK RCO)."
"2026/02/19","12591.","A","NON-ATCT","NE","ANW","AINSWORTH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQ 127.95/338.2 (AINSWORTH RCAG)."
"2026/02/19","04138.","A","NON-ATCT","ID","AOC","ARCO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 128.35/239.25 (BLACKFOOT RCAG)."
"2026/02/19","19685.","A","NON-ATCT","PA","AOO","ALTOONA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.4/299.2 (ALTOONA RCAG) WHEN JOHNSTOWN APCH CTL CLSD."
"2026/02/19","02572.","A","ATCT","CO","APA","DENVER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"FREQ 121.5 NOT AVBL."
"2026/02/19","02572.","A","ATCT","CO","APA","DENVER","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"ADVISE GROUND CONTROL WHEN READY FOR DEPARTURE. GROUND CONTROL WILL ADVISE WHEN TO MONITOR THE TOWER FREQUENCY."
"2026/02/19","02572.","A","ATCT","CO","APA","DENVER","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"COMMUNICATIONS PRVDD BY DENVER RADIO ON FREQ 122.2 (DENVER RCO)."
"2026/02/19","01933.","A","ATCT","CA","APC","NAPA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY OAKLAND ARTCC (ZOA) ON FREQ 127.8/353.5 (MOUNT TAMALPAIS RCAG)."
"2026/02/19","03379.","A","ATCT","FL","APF","NAPLES","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MIAMI ARTCC ON FREQS 134.75/322.5 (FORT MYERS RCAG) WHEN FORT MYERS APCH CTL CLSD."
"2026/02/19","03379.","A","ATCT","FL","APF","NAPLES","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"WHEN ATCT CLSD CLNC DEL 124.125  MONITORED BY FORT MYERS APCH CTL."
"2026/02/19","09518.","A","ATCT-RAPCON","MI","APN","ALPENA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 125.475/269.45 (ALPENA RCAG) WHEN ALPENA APCH CTL CLSD."
"2026/02/19","23029.5","A","NON-ATCT","TN","APT","JASPER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATLANTA ARTCC ON FREQS 132.05/354.025 (CHATTANOOGA RCAG) WHEN CHATTANOOGA APCH CTL CLSD."
"2026/02/19","01248.1","A","NON-ATCT","CA","APV","APPLE VALLEY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY RIVERSIDE RADIO ON FREQ 122.3 (BARSTOW RCO)."
"2026/02/19","50623.4","A","NON-ATCT","AK","AQH","QUINHAGAK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.1 (QUINHAGAK RCO)."
"2026/02/19","50623.4","A","NON-ATCT","AK","AQH","QUINHAGAK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 125.2/372.0 (BETHEL RCAG)."
"2026/02/19","24228.","A","NON-ATCT","TX","AQO","LLANO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC (ZHU) ON FREQS 132.35/317.5 (LOMETA RCAG)."
"2026/02/19","10518.","A","NON-ATCT","MN","AQP","APPLETON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY PRINCETON RADIO ON FREQ 122.4 (MONTEVIDEO RCO)."
"2026/02/19","10518.","A","NON-ATCT","MN","AQP","APPLETON","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQS 127.1/290.2 (REDWOOD FALLS RCAG)."
"2026/02/19","50548.8","A","NON-ATCT","AK","AQT","NUIQSUT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 119.4 (NUIQSUT RCAG)."
"2026/02/19","50548.8","A","NON-ATCT","AK","AQT","NUIQSUT","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY DEADHORSE FSS ON FREQ 122.5 (NUIQSUT RCO)."
"2026/02/19","09127.","A","NON-ATCT","MA","AQW","NORTH ADAMS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ALBANY (ALB) APCH CTL 132.8/307.2."
