"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK"
"2026/01/22","Y","A","V454",10,"AKN","VORTAC","KING SALMON","KING SALMON","ZAN","","AK","US","EXIPE",254.85,74.06,10,"","",,"N","N","N","DLG",5000,"",,"",,"",,"",,"",,"",4300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V454",20,"EXIPE","RP   ","","","ZAN","PA","AK","US","DAJOB",254.85,74.06,18.93,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",4300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V454",30,"DAJOB","RP   ","","","ZAN","PA","AK","US","QOPRI",285.75,105,21.61,"","",,"N","N","Y","",5000,"",,"",,"",,"",,"",,"",4300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V454",40,"QOPRI","RP   ","","","ZAN","PA","AK","US","DLG",285.75,105,10,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",4300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V454",50,"DLG","VOR/DME","DILLINGHAM","DILLINGHAM","ZAN","","AK","US","",,,,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",4300,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V454",10,"BFM","VORTAC","BROOKLEY","MOBILE","ZHU","","AL","US","STETS",31.38,211.75,28.21,"","",,"N","N","N","MVC",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V454",20,"STETS","RP   ","","","ZHU","K7","AL","US","YORUP",31.38,211.75,19.89,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V454",30,"YORUP","RP   ","","","ZHU","K7","AL","US","MVC",31.38,211.75,14.2,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V454",40,"MVC","VORTAC","MONROEVILLE","MONROEVILLE","ZTL","","AL","US","GIZMO",,,,"","",,"Y","N","N","GIZMO",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"N",,""
"2026/01/22","Y","C","V454",50,"GIZMO","RP   ","","","ZTL","K7","NC","US","KEWPI",75.58,256.19,30.94,"","",,"N","N","N","LIB",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V454",60,"KEWPI","RP   ","","","ZTL","K7","NC","US","LIB",75.58,256.19,22.37,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V454",70,"LIB","VORTAC","LIBERTY","LIBERTY","ZDC","","NC","US","",,,,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",10,"RQR","VOR/DME","RESERVE","RESERVE","ZHU","","LA","US","WAVEZ",55.32,232.75,24.88,"","",,"N","N","N","PCU",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",20,"WAVEZ","RP   ","","","ZHU","K4","LA","US","PCU",55.32,232.75,27.94,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",30,"PCU","VOR/DME","PICAYUNE","PICAYUNE","ZHU","","MS","US","PLUGG",16.44,196.64,18.87,"","",,"N","N","N","PLUGG",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",40,"PLUGG","RP   ","","","ZHU","K7","MS","US","LBY",16.44,196.64,36.32,"","",,"N","N","N","LBY",2000,"",,"",,"",,"",,"",,"",,,"","",,"",5000,17500,"",,""
"2026/01/22","Y","C","V455",50,"LBY","VORTAC","EATON","HATTIESBURG","ZHU","","MS","US","TEGBE",20.22,200.51,15,"","",,"N","N","N","MEI",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",60,"TEGBE","RP   ","","","ZME","K7","MS","US","SOSOE",20.22,200.51,3.16,"","",,"N","N","N","",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",70,"SOSOE","RP   ","","","ZME","K7","MS","US","UTOWE",20.22,200.51,30.3,"","",,"N","N","N","",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",80,"UTOWE","RP   ","","","ZME","K7","MS","US","NOVCA",20.22,200.51,5.14,"","",,"N","N","N","",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",90,"NOVCA","RP   ","","","ZME","K7","MS","US","MEI",20.22,200.51,10,"","",,"N","N","N","",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V455",100,"MEI","VORTAC","MERIDIAN","MERIDIAN","ZME","","MS","US","",,,,"","",,"N","N","N","",2300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",10,"CDB","VORTAC","COLD BAY","COLD BAY","ZAN","","AK","US","WETSI",31.05,210.11,10,"","",,"N","N","N","BINAL",4000,"SW BND",14000,"NE BND",,"",,"",,"",,"",3400,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",20,"WETSI","RP   ","","","ZAN","PA","AK","US","BINAL",31.05,210.11,30,"","",,"N","N","N","",4000,"SW BND",14000,"NE BND",,"",,"",,"",,"",3400,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",30,"BINAL","RP   ","","","ZAN","PA","AK","US","TANIE",31.05,210.11,181.88,"","",,"N","Y","N","TANIE",14000,"",,"",,"",,"",,"",,"",3400,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",40,"TANIE","RP   ","","","ZAN","PA","AK","US","OLLER",31.05,210.11,49.74,"","",,"N","N","N","AKN",5000,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",50,"OLLER","RP   ","","","ZAN","PA","AK","US","NOGAE",31.05,210.11,5,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",60,"NOGAE","RP   ","","","ZAN","PA","AK","US","AKN",31.05,210.11,10.02,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",1600,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",70,"AKN","VORTAC","KING SALMON","KING SALMON","ZAN","","AK","US","STREW",37.71,219.51,15,"","",,"N","N","N","STREW",3000,"SW BND",11000,"NE BND",,"",,"",,"",,"",2300,5400,"NW BND","AKN",,"",,17500,"",,""
"2026/01/22","Y","A","V456",80,"STREW","RP   ","","","ZAN","PA","AK","US","BITOP",37.71,219.51,45,"","",,"N","N","N","BITOP",5000,"SW BND",11000,"NE BND",6000,"",,"",,"",,"",5000,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",90,"BITOP","RP   ","","","ZAN","PA","AK","US","NOSKY",37.71,219.51,28.65,"","",,"N","N","N","NOSKY",11000,"",,"",6000,"",,"",,"",,"",5900,15000,"NE BND","NOSKY",,"",,17500,"",,""
"2026/01/22","Y","A","V456",100,"NOSKY","RP   ","","","ZAN","PA","AK","US","TUCKS",37.71,219.51,70.6,"","",,"N","N","N","TUCKS",15000,"",,"",13000,"",,"",,"",,"",12300,10300,"SW BND","TUCKS",,"",,17500,"",,""
"2026/01/22","Y","A","V456",110,"TUCKS","RP   ","","","ZAN","PA","AK","US","ACIGE",37.71,219.51,24.42,"","",,"N","N","N","ENA",5000,"",,"",,"",,"",,"",,"",3300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",120,"ACIGE","RP   ","","","ZAN","PA","AK","US","ENA",37.71,219.51,20,"","",,"N","N","N","",5000,"",,"",,"",,"",,"",,"",3300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",130,"ENA","VOR/DME","KENAI","KENAI","ZAN","","AK","US","SWANS",27.87,209.95,10,"","",,"N","N","N","TED",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",140,"SWANS","RP   ","","","ZAN","PA","AK","US","TED",27.87,209.95,39.18,"","",,"N","N","N","",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",150,"TED","VOR/DME","ANCHORAGE","ANCHORAGE","ZAN","","AK","US","BGQ",341.52,160.52,24.17,"","",,"N","N","N","BGQ",2000,"",,"",,"",,"",,"",,"",,5000,"NE BND","BGQ",,"",,17500,"",,""
"2026/01/22","Y","A","V456",160,"BGQ","VORTAC","BIG LAKE","BIG LAKE","ZAN","","AK","US","MATTA",53.71,239.69,16,"","",,"N","N","N","MATTA",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",170,"MATTA","RP   ","","","ZAN","PA","AK","US","ZEXTU",53.71,239.69,24.01,"","",,"N","N","N","UREKA",10000,"",,"",,"",,"",,"",,"",9400,7200,"SW BND","UREKA",,"",,17500,"",,""
"2026/01/22","Y","A","V456",180,"ZEXTU","RP   ","","","ZAN","PA","AK","US","UREKA",53.71,239.69,48.06,"","",,"N","N","N","",10000,"",,"",,"",,"",,"",,"",9400,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",190,"UREKA","RP   ","","","ZAN","PA","AK","US","SMOKY",53.71,239.69,20.1,"","",,"N","N","N","SMOKY",7000,"NE BND",10000,"SW BND",7000,"",,"",,"",,"",6300,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",200,"SMOKY","RP   ","","","ZAN","PA","AK","US","TAKOC",53.71,239.69,9.9,"","",,"N","N","N","GKN",5000,"NE BND",10000,"SW BND",5000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",210,"TAKOC","RP   ","","","ZAN","PA","AK","US","ERWAC",53.71,239.69,3.1,"","",,"N","N","N","",5000,"NE BND",10000,"SW BND",5000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",220,"ERWAC","RP   ","","","ZAN","PA","AK","US","GKN",53.71,239.69,12,"","",,"N","N","N","",5000,"NE BND",10000,"SW BND",5000,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",230,"GKN","VOR/DME","GULKANA","GULKANA","ZAN","","AK","US","HOVUK",45.51,228.64,14.89,"","",,"N","N","N","SANKA",11000,"NE BND",6000,"SW BND",,"",,"",,"",,"",,8000,"NE BND","SANKA",,"",,17500,"",,""
"2026/01/22","Y","A","V456",240,"HOVUK","RP   ","","","ZAN","PA","AK","US","SANKA",45.51,228.64,10,"","",,"N","N","N","",11000,"NE BND",6000,"SW BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",250,"SANKA","RP   ","","","ZAN","PA","AK","US","JUTBU",45.51,228.64,52.2,"","",,"N","N","N","ORT",11000,"",,"",,"",,"",,"",,"",10500,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",260,"JUTBU","RP   ","","","ZAN","PA","AK","US","ZIDOR",45.51,228.64,12.08,"","",,"N","N","N","",11000,"",,"",,"",,"",,"",,"",10500,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",270,"ZIDOR","RP   ","","","ZAN","PA","AK","US","ORT",45.51,228.64,20.01,"","",,"N","N","N","",11000,"",,"",,"",,"",,"",,"",10500,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V456",280,"ORT","VORTAC","NORTHWAY","NORTHWAY","ZAN","","AK","US","",,,,"","",,"N","N","N","",11000,"",,"",,"",,"",,"",,"",10500,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V457",10,"ILI","NDB/DME","ILIAMNA","ILIAMNA","ZAN","","AK","US","MARVN",49.3,227.52,11.83,"ENA","KENAI",47,"N","N","N","AWOMY",5700,"W BND",9000,"E BND",,"",,"",,"",,"",,7000,"E BND","AWOMY",,"",,17500,"",,""
"2026/01/22","Y","A","V457",20,"MARVN","RP   ","","","ZAN","PA","AK","US","AWOMY",49.3,227.52,8.17,"","",,"N","N","N","",5700,"W BND",9000,"E BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V457",30,"AWOMY","RP   ","","","ZAN","PA","AK","US","MOFOF",49.3,227.52,67.89,"","",,"N","N","N","MOFOF",9000,"",,"",,"",,"",,"",,"",,7000,"W BND","MOFOF",,"",,17500,"",,""
"2026/01/22","Y","A","V457",40,"MOFOF","RP   ","","","ZAN","PA","AK","US","ENA",49.3,227.52,35,"","",,"N","N","N","ENA",9000,"W BND",3000,"E BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","A","V457",50,"ENA","VOR/DME","KENAI","KENAI","ZAN","","AK","US","",,,,"","",,"N","N","N","",9000,"W BND",3000,"E BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",10,"BWZ","VOR/DME","BROADWAY","SCHOOLEY'S MOUNTAIN","ZNY","","NJ","US","PARKE",250.33,67.37,13.52,"","",,"N","N","N","LRP",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",20,"PARKE","RP   ","","","ZNY","K6","NJ","US","TOWIN",250.33,67.37,17.26,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",30,"TOWIN","RP   ","","","ZNY","K6","PA","US","KATVE",250.33,67.37,16,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",40,"KATVE","RP   ","","","ZNY","K6","PA","US","HOUTN",250.33,67.37,6.87,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",50,"HOUTN","RP   ","","","ZNY","K6","PA","US","WEPNA",250.33,67.37,8.24,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",60,"WEPNA","RP   ","","","ZNY","K6","PA","US","DETTE",250.33,67.37,3.24,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",70,"DETTE","RP   ","","","ZNY","K6","PA","US","LRP",250.33,67.37,13.53,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",80,"LRP","VOR/DME","LANCASTER","LANCASTER","ZNY","","PA","US","ROAST",222.85,42.64,11.79,"","",,"N","N","N","ROAST",9000,"SW BND",4500,"NE BND",4500,"",,"",,"",,"",2600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",90,"ROAST","RP   ","","","ZNY","K6","PA","US","VINNY",222.85,42.64,14.55,"","",,"N","N","N","VINNY",9000,"",,"",4500,"",,"",,"",,"",,,"","",,"",10000,17500,"",,""
"2026/01/22","Y","C","V457",100,"VINNY","RP   ","","","ZNY","K6","PA","US","EMI",235.91,55.68,23.17,"","",,"N","N","Y","EMI",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",110,"EMI","VORTAC","WESTMINSTER","WESTMINSTER","ZDC","","MD","US","RUANE",269.06,87.51,18.61,"","",,"N","N","N","MRB",4000,"",,"",,"",,"",,"",,"",3300,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",120,"RUANE","RP   ","","","ZDC","K6","MD","US","MRB",269.06,87.51,22.36,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",3300,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V457",130,"MRB","VORTAC","MARTINSBURG","MARTINSBURG","ZDC","","WV","US","",,,,"","",,"N","N","N","",4000,"",,"",,"",,"",,"",,"",3300,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",10,"SXC","VORTAC","SANTA CATALINA","SANTA CATALINA","ZLA","","CA","US","AVOLS",83.8,264.35,9.06,"OCN","OCEANSIDE",31,"N","N","N","AVOLS",4000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",20,"AVOLS","RP   ","","","ZLA","K2","CA","US","PACIF",83.8,264.35,25.14,"","",,"N","N","N","PACIF",3000,"",,"",,"",,"",,"",,"",2000,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",30,"PACIF","RP   ","","","ZLA","K2","CA","US","HUBRD",83.8,264.35,8.76,"","",,"N","N","N","OCN",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",40,"HUBRD","RP   ","","","ZLA","K2","CA","US","OCN",83.8,264.35,8.08,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",50,"OCN","VORTAC","OCEANSIDE","OCEANSIDE","ZLA","","CA","US","VISTA",82.92,263.38,9.31,"","",,"N","N","N","VISTA",3100,"",,"",,"",,"",,"",,"",,5000,"E BND","VISTA",,"",,17500,"",,""
"2026/01/22","Y","C","V458",60,"VISTA","RP   ","","","ZLA","K2","CA","US","ROBNN",82.92,263.38,6.66,"","",,"N","N","N","JLI",8000,"",,"",,"",,"",,"",,"",,,"","",,"",8000,17500,"",,""
"2026/01/22","Y","C","V458",70,"ROBNN","RP   ","","","ZLA","K2","CA","US","BONDO",82.92,263.38,3.88,"","",,"N","N","N","",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",80,"BONDO","RP   ","","","ZLA","K2","CA","US","JLI",82.92,263.38,22.46,"","",,"N","N","N","",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",90,"JLI","VORTAC","JULIAN","JULIAN","ZLA","","CA","US","KUMBA",115,295.29,35.15,"","",,"N","N","N","KUMBA",7900,"",,"",,"",,"",,"",,"",,5600,"NW BND","KUMBA",,"",,17500,"",,""
"2026/01/22","Y","C","V458",100,"KUMBA","RP   ","","","ZLA","K2","CA","US","NICKK",77.48,257.78,17.6,"","",,"N","N","Y","IPL",4300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",110,"NICKK","RP   ","","","ZLA","K2","CA","US","IPL",77.48,257.78,10,"","",,"N","N","N","",4300,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",120,"IPL","VORTAC","IMPERIAL","IMPERIAL","ZLA","","CA","US","ARGUS",74.31,254.8,10,"","",,"N","N","N","BZA",3600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",130,"ARGUS","RP   ","","","ZLA","K2","CA","US","HEEDS",74.31,254.8,15.35,"","",,"N","N","N","",3600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",140,"HEEDS","RP   ","","","ZLA","K2","CA","US","ARAZI",74.31,254.8,15.49,"","",,"N","N","N","",3600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",150,"ARAZI","RP   ","","","ZLA","K2","CA","US","BZA",74.31,254.8,5,"","",,"N","N","N","",3600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V458",160,"BZA","VORTAC","BARD","YUMA","ZLA","","CA","US","",,,,"","",,"N","N","N","",3600,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",10,"SLI","VORTAC","SEAL BEACH","LOS ALAMITOS","ZLA","","CA","US","DODGR",319.41,139.12,9.68,"","",,"N","N","N","DARTS",4000,"SE BND",6000,"NW BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",20,"DODGR","RP   ","","","ZLA","K2","CA","US","DARTS",319.41,139.12,15.09,"","",,"N","N","N","",4000,"SE BND",6000,"NW BND",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",30,"DARTS","RP   ","","","ZLA","K2","CA","US","BERRI",319.41,139.12,2.74,"","",,"N","N","N","SAUGS",7000,"",,"",,"",,"",,"",,"",,6600,"NW BND","SAUGS",,"",,17500,"",,""
"2026/01/22","Y","C","V459",40,"BERRI","RP   ","","","ZLA","K2","CA","US","KIMMO",319.41,139.12,14.16,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",50,"KIMMO","RP   ","","","ZLA","K2","CA","US","SAUGS",319.41,139.12,5.75,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",60,"SAUGS","RP   ","","","ZLA","K2","CA","US","LHS",319.41,139.12,12.41,"","",,"N","N","N","LHS",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",70,"LHS","VORTAC","LAKE HUGHES","LAKE HUGHES","ZLA","","CA","US","JEFFY",328.65,147.39,4.07,"","",,"N","N","N","JEFFY",8000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",80,"JEFFY","RP   ","","","ZLA","K2","CA","US","LOPES",328.65,147.39,17.71,"","",,"N","N","N","LOPES",9000,"",,"",,"",,"",,"",,"",,8600,"S BND","LOPES",,"",,17500,"",,""
"2026/01/22","Y","C","V459",90,"LOPES","RP   ","","","ZLA","K2","CA","US","AMONT",328.65,147.39,9.49,"","",,"N","N","N","WRING",8500,"",,"",,"",,"",,"",,"",,5800,"SE BND","WRING",,"",,17500,"",,""
"2026/01/22","Y","C","V459",100,"AMONT","RP   ","","","ZLA","K2","CA","US","WRING",328.65,147.39,20.59,"","",,"N","N","N","",8500,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",110,"WRING","RP   ","","","ZLA","K2","CA","US","TTE",328.65,147.39,25,"","",,"N","N","N","TTE",5000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",120,"TTE","VOR/DME","TULE","PORTERVILLE","ZLA","","CA","US","EXTRA",322.9,141.55,26.63,"","",,"N","N","N","EXTRA",3500,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",130,"EXTRA","RP   ","","","ZOA","K2","CA","US","ALTTA",322.9,141.55,14.46,"","",,"N","N","N","FRA",5700,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",140,"ALTTA","RP   ","","","ZOA","K2","CA","US","SIBOC",322.9,141.55,11.52,"","",,"N","N","N","",5700,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",150,"SIBOC","RP   ","","","ZOA","K2","CA","US","FRA",322.9,141.55,24,"","",,"N","N","N","",5700,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",160,"FRA","VORTAC","FRIANT","FRIANT","ZOA","","CA","US","COGOL",302,121.66,14.33,"","",,"N","N","N","BAGBY",8500,"",,"",,"",,"",,"",,"",6600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",170,"COGOL","RP   ","","","ZOA","K2","CA","US","BAGBY",302,121.66,26.52,"","",,"N","N","N","",8500,"",,"",,"",,"",,"",,"",6600,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",180,"BAGBY","RP   ","","","ZOA","K2","CA","US","HOFED",287.52,107,16.75,"","",,"N","N","Y","LIN",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",190,"HOFED","RP   ","","","ZOA","K2","CA","US","HABXU",287.52,107,9.83,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",200,"HABXU","RP   ","","","ZOA","K2","CA","US","LIN",287.52,107,22.08,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V459",210,"LIN","VOR/DME","LINDEN","LINDEN","ZOA","","CA","US","",,,,"","",,"N","N","N","",7000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V46",10,"DPK","VOR/DME","DEER PARK","DEER PARK","ZNY","","NY","US","PAZTA",82.05,263.38,8.68,"","",,"N","N","N","CCC",1900,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V46",20,"PAZTA","RP   ","","","ZBW","K6","NY","US","CCC",82.05,263.38,15.74,"","",,"N","N","N","",1900,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V46",30,"CCC","VOR/DME","CALVERTON","CALVERTON","ZNY","","NY","US","HTO",104.51,284.82,21.94,"","",,"N","N","N","HTO",2000,"",,"",,"",,"",,"",,"",,,"","",,"",,17500,"",,"HAMPTON R-285 UNUSABLE, USE CALVERTON R-105"
"2026/01/22","Y","C","V46",40,"HTO","VORTAC","HAMPTON","EAST HAMPTON","ZBW","","NY","US","LIBBE",96,276.63,43.99,"","",,"N","N","N","LIBBE",,"",,"",,"",,"",,"",,"",,,"","",,"",,,"U",,"UNUSABLE"
"2026/01/22","Y","C","V46",50,"LIBBE","RP   ","","","ZBW","K6","NY","US","OSSER",89.12,270,7.19,"","",,"N","N","Y","CLAMY",3000,"",,"",,"",,"",,"",,"",2000,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V46",60,"OSSER","RP   ","","","ZBW","K6","NY","US","FLAPE",89.12,270,6.31,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",2000,,"","",,"",,17500,"",,""
"2026/01/22","Y","C","V46",70,"FLAPE","RP   ","","","ZBW","K6","MA","US","DEEPO",89.12,270,11,"","",,"N","N","N","",3000,"",,"",,"",,"",,"",,"",2000,,"","",,"",,17500,"",,""
