"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA"
"2026/02/19","26177.4","A","WA","0WA2","CURTIS","US","ANM","SEA","WASHINGTON","LEWIS","WA","CURTIS","PR","PR",46,35,25.371,"N",46.59038083,123,6,16.478,"W",-123.10457722,"E",254,"S",20,"E",1985,,"SEATTLE",1,"NE",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","","O","","","","","NO OBJECTION","","","N","N","2","N","","2023/11/05","","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","26180.","A","WA","1S2","DARRINGTON","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","DARRINGTON MUNI","PU","PU",48,15,31.005,"N",48.2586125,121,36,36.733,"W",-121.61020361,"E",553,"E",21,"E",1985,,"SEATTLE",0,"N",90,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","SEA","Y","1948/01","O","","","","","NOT ANALYZED","N","N","N","N","S","S","2023/08/15","1980/10/02","","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","N","WG","N","","STATE","2005/07/22","STATE","2005/07/22","","","","Y","","Y-L","","N","",""
"2026/02/19","26180.01","H","WA","72WA","DARRINGTON","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","HILINE","PR","PR",48,15,51.393,"N",48.26427583,121,35,30.452,"W",-121.59179222,"E",540,"E",21,"E",1985,,"SEATTLE",1,"NE",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1978/08","O","","","","","NO OBJECTION","","","","","2","N","","2023/10/16","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","N","","N","",""
"2026/02/19","26180.02","H","WA","WA40","DARRINGTON","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","DARRINGTON CLINIC EMS","PR","PR",48,15,12.51,"N",48.253475,121,36,30.49,"W",-121.60846944,"E",550,"E",,"",,,"",0,"N",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2005/03","O","","","","","CONDL","","","","","2","N","","2020/08/28","","","","","","","","NON-ATCT","","","","Y","FAA-EST IMAGERY","2013/07/14","OWNER","2004/07/15","","","","","","Y-L","","N","",""
"2026/02/19","26181.","A","WA","68S","DAVENPORT","US","ANM","SEA","WASHINGTON","LINCOLN","WA","DAVENPORT","PU","PU",47,39,7.417,"N",47.65206027,118,10,25.583,"W",-118.17377305,"E",2424.4,"S",20,"E",1985,,"SEATTLE",1,"W",35,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","SEA","Y","1945/12","O","","","","N","NOT ANALYZED","N","N","N","N","S","S","2025/07/09","1981/08/26","100LL","NONE","","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2021/10/12","3RD PARTY SURVEY","2021/10/12","","N","","Y","AGRI,AMB","Y-L","","N","",""
"2026/02/19","26181.01","A","WA","73WA","DAVENPORT","US","ANM","SEA","WASHINGTON","LINCOLN","WA","7 BAYS","PR","PR",47,51,3.568,"N",47.85099111,118,19,48.956,"W",-118.33026555,"E",1580,"S",20,"E",1985,,"SEATTLE",13,"NW",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1978/08","O","","","","","NO OBJECTION","","","","","2","N","","2022/08/04","","MAJOR","MAJOR","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","26181.02","A","WA","17WT","DAVENPORT","US","ANM","SEA","WASHINGTON","LINCOLN","WA","LATHROP FLD","PR","PR",47,49,41.9189,"N",47.8283108,118,8,18.9108,"W",-118.13858633,"E",1681,"E",,"",,,"SEATTLE",10,"N",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2025/05","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","ADO","2025/04/30","ADO","2025/04/30","","","","","","","","N","",""
"2026/02/19","26181.03","A","WA","38WT","DAVENPORT","US","ANM","SEA","WASHINGTON","LINCOLN","WA","NORTHSTAR","PR","PR",47,46,18.8883,"N",47.77191341,118,9,38.3201,"W",-118.16064447,"E",2502,"E",,"",,,"SEATTLE",8,"N",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2025/04","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","ADO","2025/04/30","ADO","2025/04/30","","","","","","","","N","",""
"2026/02/19","26182.8","A","WA","WN07","ANACORTES","US","ANM","SEA","WASHINGTON","SAN JUAN","WA","DECATUR SHORES","PR","PR",48,29,59.4,"N",48.49983333,122,48,49.6,"W",-122.81377777,"E",38,"E",21,"E",1985,,"SEATTLE",8,"NE",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1972/01","O","","","","","CONDL","","","N","N","2","N","","2023/10/23","","NONE","NONE","","","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","26182.91","A","WA","WA18","DECATUR ISLAND","US","ANM","SEA","WASHINGTON","SAN JUAN","WA","DECATUR /JONES/","PR","PR",48,30,36.366,"N",48.51010166,122,48,10.64,"W",-122.80295555,"E",125,"E",21,"E",1985,,"SEATTLE",8,"W",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1970/12","O","","","","","NO OBJECTION","","","","","2","N","","2014/03/14","","NONE","NONE","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","26183.455","C","WA","88WA","DEER HARBOR","US","ANM","","WASHINGTON","SAN JUAN","WA","DEER HARBOR","PR","PR",48,36,29.3834,"N",48.60816205,123,0,22.5012,"W",-123.00625033,"E",0,"E",,"",,,"SEATTLE",1,"S",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2023/06","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2023/06/06","OWNER","2023/06/06","","","","","","","","N","",""
"2026/02/19","26184.","A","WA","DEW","DEER PARK","US","ANM","SEA","WASHINGTON","SPOKANE","WA","DEER PARK","PU","PU",47,58,1.397,"N",47.96705472,117,25,42.912,"W",-117.42858666,"E",2210.7,"S",16,"E",2010,,"SEATTLE",3,"NE",1796,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","DEW","Y","1943/12","O","","","","NGY3","NOT ANALYZED","N","N","N","Y","S","S","2025/07/22","1982/09/02","100LL,A","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2021/02/26","3RD PARTY SURVEY","2021/02/26","","","","Y","GLD,INSTR,RNTL,TOW","Y-L","KDEW","N","",""
"2026/02/19","26184.02","A","WA","WN14","DEER PARK","US","ANM","SEA","WASHINGTON","SPOKANE","WA","PETE'S","PR","PR",47,50,29.61,"N",47.84155833,117,26,48.795,"W",-117.4468875,"E",2160,"E",19,"E",1985,,"SEATTLE",0,"N",10,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1982/05","CI","","","","","CONDL","","","","","2","N","","1992/09/03","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","",""
"2026/02/19","26184.03","A","WA","WA52","DEER PARK","US","ANM","SEA","WASHINGTON","STEVENS","WA","DEER FLAT","PR","PR",47,57,25,"N",47.95694444,117,36,13,"W",-117.60361111,"E",2200,"E",,"",,,"SEATTLE",7,"E",31,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2003/11","O","","","","","NO OBJECTION","","","","","2","N","","2003/01/06","","","","","","","","NON-ATCT","N","","","","OWNER","2003/01/06","OWNER","2003/01/06","","","","","","Y","","N","",""
"2026/02/19","26184.04","A","WA","WT21","DEER PARK","US","ANM","SEA","WASHINGTON","SPOKANE","WA","RADIAL FLYER","PR","PR",47,53,40.33,"N",47.89453611,117,26,23.31,"W",-117.43980833,"E",2060,"E",,"",,,"SEATTLE",5,"S",3,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2012/02","O","","","","","CONDL","","","","","2","N","","2021/09/29","","","","","","","","NON-ATCT","","","","","OWNER","2010/07/22","OWNER","2010/07/22","","","","","","Y","","N","",""
"2026/02/19","26184.8","A","WA","4WA8","DEMING","US","ANM","SEA","WASHINGTON","WHATCOM","WA","RIVERSIDE","PR","PR",48,50,5.416,"N",48.83483777,122,15,51.569,"W",-122.26432472,"E",175,"E",20,"E",1995,,"SEATTLE",3,"W",89,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1996/07","O","","","","","CONDL","","","","","2","N","","2021/04/30","","","","","","","","NON-ATCT","Y","","","","","","","","","","","","","","","N","",""
"2026/02/19","26184.9","H","WA","WT70","DIABLO","US","ANM","SEA","WASHINGTON","WHATCOM","WA","DIABLO","PR","PR",48,42,49.5,"N",48.71375,121,8,28,"W",-121.14111111,"E",893,"E",,"",,,"SEATTLE",0,"N",1,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2011/11","O","","","","","CONDL","","","","","2","N","","2025/06/12","","","","","","SS-SR","","NON-ATCT","","","","","ADO","2024/12/18","OWNER","2011/06/28","","","","","","Y","","N","",""
"2026/02/19","26185.","A","WA","WA45","DISCOVERY BAY/MAYNARD","US","ANM","SEA","WASHINGTON","JEFFERSON","WA","OLYMPIC FLD","PR","PR",47,59,45.9044,"N",47.99608455,122,53,55.9937,"W",-122.89888713,"E",460,"E",20,"E",1990,,"SEATTLE",1,"W",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1993/02","O","","","","","NO OBJECTION","","","","","2","N","","2024/07/01","","","","","","","","NON-ATCT","N","","","","ADO","2024/09/23","ADO","2024/09/23","","","","","","","","N","",""
"2026/02/19","26189.","A","WA","ESW","EASTON","US","ANM","SEA","WASHINGTON","KITTITAS","WA","EASTON STATE","PU","PU",47,15,15.062,"N",47.25418388,121,11,7.914,"W",-121.18553166,"E",2226,"E",20,"E",1985,,"SEATTLE",2,"N",28,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","SEA","Y","1941/09","O","","","","P","NOT ANALYZED","N","N","N","Y","S","S","2024/08/20","","","","","","","SEE RMK","","NON-ATCT","N","","N","","FAA-EST IMAGERY","2017/09/22","FAA-EST IMAGERY","2017/09/22","","","","Y","","Y","KESW","N","",""
"2026/02/19","26190.","A","WA","ORS","EASTSOUND","US","ANM","SEA","WASHINGTON","SAN JUAN","WA","ORCAS ISLAND","PU","PU",48,42,30.014,"N",48.70833722,122,54,38.143,"W",-122.91059527,"E",34.8,"S",17,"E",2010,1000,"SEATTLE",1,"N",64,"ZVR","ZVR","VANCOUVER","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","ORS","Y","1945/11","O","","","","NGY","NOT ANALYZED","N","N","N","Y","S","S","2024/08/28","","100LL","","","","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2017/11/10","3RD PARTY SURVEY","2017/11/10","","","","Y","AFRT,AMB,CHTR,INSTR","Y-L","KORS","N","",""
"2026/02/19","26190.01","A","WA","90WA","EAST SOUND","US","ANM","SEA","WASHINGTON","SAN JUAN","WA","WALDRON AIRSTRIP","PR","PR",48,42,42.372,"N",48.71177,123,1,5.671,"W",-123.01824194,"E",140,"E",21,"E",1985,,"SEATTLE",3,"W",,"ZVR","ZVR","VANCOUVER","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","","O","","","","","NO OBJECTION","","","","","2","N","","2024/01/19","","","","","","","","NON-ATCT","N","","Y","","","","","","","","","","","N","","N","",""
"2026/02/19","26190.02","A","WA","WA35","EASTSOUND","US","ANM","SEA","WASHINGTON","SAN JUAN","WA","CLAM HARBOR","PR","PR",48,37,20.368,"N",48.62232444,122,56,49.656,"W",-122.94712666,"E",220,"E",20,"E",1990,,"SEATTLE",5,"SW",20,"ZVR","ZVR","VANCOUVER","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1992/10","O","","","","","NO OBJECTION","","","","","2","N","","2023/10/17","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","26190.03","A","WA","WA39","EASTSOUND","US","ANM","SEA","WASHINGTON","SAN JUAN","WA","CROW VALLEY","PR","PR",48,39,1.3,"N",48.65036111,122,57,12.91,"W",-122.95358611,"E",113,"E",,"",,,"SEATTLE",3,"SSW",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2018/09","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","","OWNER","","","","","","","","","N","",""
"2026/02/19","26191.1","A","WA","2W3","EATONVILLE","US","ANM","SEA","WASHINGTON","PIERCE","WA","SWANSON FLD","PU","PU",46,52,18,"N",46.87166666,122,15,26,"W",-122.25722222,"E",843,"E",20,"E",1985,800,"SEATTLE",1,"NE",10,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","SEA","Y","1952/10","O","","","","","NOT ANALYZED","N","N","N","","S","S","2024/06/18","1982/08/23","","MAJOR","MAJOR","NONE","NONE","SEE RMK","","NON-ATCT","N","","N","","FAA-EST","2010/10/08","STATE","2005/07/29","","","Y","Y","","Y-L","","N","",""
"2026/02/19","26191.5","H","WA","0WA6","EDMONDS","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","SWEDISH EDMONDS","PR","PR",47,48,13.348,"N",47.80370777,122,20,3.473,"W",-122.33429805,"E",370,"E",20,"E",1985,,"SEATTLE",2,"E",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1974/06","O","","","","","NO OBJECTION","","","","","2","N","","2015/08/14","","NONE","NONE","","","","","NON-ATCT","N","","N","Y","","","","","","","","","","Y","","N","",""
"2026/02/19","26193.1","A","WA","3W7","ELECTRIC CITY","US","ANM","SEA","WASHINGTON","GRANT","WA","GRAND COULEE DAM","PU","PU",47,55,19.4,"N",47.92205555,119,4,58.8,"W",-119.083,"E",1593.1,"S",15,"E",2020,,"SEATTLE",2,"SW",220,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","SEA","Y","1972/10","O","","","","NGY","NO OBJECTION","N","N","N","Y","S","S","2025/08/19","","","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2016/09/07","3RD PARTY SURVEY","2016/09/07","","","","Y","","Y-L","","N","",""
"2026/02/19","26195.","A","WA","ELN","ELLENSBURG","US","ANM","SEA","WASHINGTON","KITTITAS","WA","BOWERS FLD","PU","PU",47,2,5.4438,"N",47.0348455,120,31,43.8929,"W",-120.52885913,"E",1763.2,"S",16,"E",2010,834,"SEATTLE",2,"N",1301,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","ELN","Y","1938/12","O","","","","NGPY3","NOT ANALYZED","N","N","N","Y","S","S","2024/08/21","1982/10/04","100LL,A","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2016/05/04","3RD PARTY SURVEY","2016/05/04","","","","Y","CHTR,INSTR","Y-L","KELN","N","",""
"2026/02/19","26195.01","H","WA","82WA","ELLENSBURG","US","ANM","SEA","WASHINGTON","KITTITAS","WA","KITTITAS VALLEY HEALTHCARE","PR","PR",46,59,15.56,"N",46.98765555,120,32,16.15,"W",-120.53781944,"E",1597,"E",19,"E",1995,,"SEATTLE",0,"N",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1998/02","O","","","","","NO OBJECTION","","","","","2","N","","2023/10/27","","","","","","SEE RMK","SEE RMK","NON-ATCT","N","WGY","","Y","FAA-EST IMAGERY","2015/05/06","","","","","","","","Y-L","","N","",""
"2026/02/19","26195.03","A","WA","WT01","ELLENSBURG","US","ANM","SEA","WASHINGTON","KITTITAS","WA","HILLCREST FARMS","PR","PR",46,56,57,"N",46.94916666,120,28,52,"W",-120.48111111,"E",1490,"E",,"",,,"SEATTLE",3,"SE",450,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2007/08","O","","","","","NO OBJECTION","","","","","2","N","","2022/02/09","","","","","","","","NON-ATCT","","","","","NACO","2007/10/26","NACO","2007/10/26","","","","","","Y","","N","",""
"2026/02/19","26195.04","A","WA","96VE","ELLENSBURG","US","ANM","SEA","WASHINGTON","KITTITAS","WA","BEITER","PR","PR",46,54,24,"N",46.90666666,120,26,1,"W",-120.43361111,"E",1910,"",,"",,,"SEATTLE",8,"SE",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","2007/06","O","","","","","NO OBJECTION","","","","","2","N","","2021/10/10","","","","","","","","NON-ATCT","","","","","","","","","","","","","","","","N","",""
"2026/02/19","26195.06","A","WA","79WT","ELLENSBURG","US","ANM","SEA","WASHINGTON","KITTITAS","WA","WEST RANCH","PR","PR",47,5,27.603,"N",47.09100083,120,35,21.849,"W",-120.5894025,"E",1962,"E",,"",,,"SEATTLE",8,"N",3,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2012/01","O","","","","","CONDL","","","","","2","N","","2021/05/03","","","","","","","","NON-ATCT","","","","","OWNER","2010/09/29","OWNER","2010/09/29","","","","","","Y-L","","N","",""
"2026/02/19","26195.1","A","WA","WN64","ELLENSBURG","US","ANM","SEA","WASHINGTON","KITTITAS","WA","J K D FARMS","PR","PR",46,58,27.454,"N",46.97429277,120,27,43.24,"W",-120.46201111,"E",1575,"E",20,"E",1980,,"SEATTLE",4,"SE",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1986/06","O","","","","","NO OBJECTION","","","","","2","N","","2021/08/27","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","26196.01","A","WA","84WA","ELMA","US","ANM","SEA","WASHINGTON","GRAYS HARBOR","WA","D AND B AIRPARK","PR","PR",46,58,22.347,"N",46.97287416,123,23,3.564,"W",-123.38432333,"E",55,"E",20,"E",1985,,"SEATTLE",3,"SE",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1979/06","O","","","","","NO OBJECTION","","","","","2","N","","2018/01/31","","MINOR","MINOR","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","26196.1","A","WA","WN65","ELMA","US","ANM","SEA","WASHINGTON","GRAYS HARBOR","WA","MY","PR","PR",46,58,21.346,"N",46.97259611,123,28,36.579,"W",-123.4768275,"E",80,"E",21,"E",1980,,"SEATTLE",8,"SW",27,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1986/01","O","","","","","NO OBJECTION","","","","","2","N","","2022/02/14","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","","","N","",""
"2026/02/19","26196.11","H","WA","3WA6","ELMA","US","ANM","","WASHINGTON","GRAYS HARBOR","WA","SUMMIT PACIFIC MEDICAL CENTER","PR","PR",47,0,22.71,"N",47.00630833,123,23,31.83,"W",-123.392175,"E",56,"E",15,"E",2025,,"SEATTLE",1,"ENE",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","","2020/11","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2020/11/16","OWNER","2020/11/16","","","","","","","","N","",""
"2026/02/19","26201.","A","WA","WA77","ENUMCLAW","US","ANM","SEA","WASHINGTON","KING","WA","ENUMCLAW","PR","PR",47,11,44.365,"N",47.19565694,122,1,19.402,"W",-122.02205611,"E",738,"E",20,"E",1985,,"SEATTLE",1,"SW",18,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1943/04","O","","","","","NO OBJECTION","N","N","N","N","2","N","","2021/12/21","","","","","NONE","","","NON-ATCT","","","N","","","","","","","","Y","Y","","Y","","N","",""
"2026/02/19","26201.2","A","WA","WN87","ENUMCLAW","US","ANM","SEA","WASHINGTON","KING","WA","BRYAN","PR","PR",47,12,30.864,"N",47.20857333,122,5,33.412,"W",-122.09261444,"E",630,"E",20,"E",1985,,"SEATTLE",4,"W",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1987/12","O","","","","","NO OBJECTION","","","","","2","N","","2022/03/13","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
"2026/02/19","26202.","A","WA","WN76","ENUMCLAW","US","ANM","SEA","WASHINGTON","KING","WA","BERGSETH FLD","PR","PR",47,14,36.866,"N",47.24357388,121,55,28.394,"W",-121.92455388,"E",1100,"E",20,"E",1985,,"SEATTLE",4,"NE",90,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1987/05","O","","","","","NOT ANALYZED","","","","","2","N","","2018/02/15","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","Y","","N","",""
"2026/02/19","26204.","A","WA","EPH","EPHRATA","US","ANM","SEA","WASHINGTON","GRANT","WA","EPHRATA MUNI","PU","PU",47,18,29.058,"N",47.30807166,119,31,0.889,"W",-119.51691361,"E",1276.2,"S",16,"E",2010,,"SEATTLE",2,"SE",2300,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","EPH","Y","1943/08","O","","","","NGPSY3","NO OBJECTION","N","N","N","Y","S","S","2025/08/19","","100LL,A,A+","MINOR","MINOR","NONE","","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","OWNER","2008/12/05","NGS","1997/10/15","","","Y","Y","AGRI,GLD","Y-L","KEPH","Y","",""
"2026/02/19","26204.02","H","WA","WN56","EPHRATA","US","ANM","SEA","WASHINGTON","GRANT","WA","COLUMBIA BASIN HOSPITAL","PU","PR",47,18,54.12,"N",47.31503333,119,32,50.2,"W",-119.54727777,"E",1300,"E",20,"E",1985,,"SEATTLE",0,"SE",,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1985/12","O","","","","","NO OBJECTION","","","","","2","N","","2020/12/08","","","","","","SS-SR","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2015/06/10","","","","","","","","Y","","N","",""
"2026/02/19","26210.","A","WA","PAE","EVERETT","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","SEATTLE PAINE FLD INTL","PU","PU",47,54,26.345,"N",47.90731805,122,16,55.538,"W",-122.28209388,"E",606.9,"S",16,"E",2020,,"SEATTLE",6,"SW",1315,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","PAE","Y","1938/11","O","I B","S","1974/11","NGPY","NOT ANALYZED","N","Y","N","Y","F","F","2024/12/18","","100LL,A","MAJOR","MAJOR","HIGH","HIGH","SEE RMK","SS-SR","ATCT","Y","WG","Y","","3RD PARTY SURVEY","2020/10/21","3RD PARTY SURVEY","2020/10/21","","","Y","Y","AFRT,AVNCS,CHTR,INSTR,RNTL,SALES","Y-L","KPAE","N","",""
"2026/02/19","26210.01","H","WA","WA82","EVERETT","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","THE BOEING COMPANY","PR","PR",47,55,54.35,"N",47.93176388,122,15,47.22,"W",-122.26311666,"E",628,"E",19,"E",1990,,"SEATTLE",0,"N",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1993/11","O","","","","","NO OBJECTION","","","","","2","N","","2020/12/11","","","","","","","","NON-ATCT","N","","","","ADO","2025/09/05","ADO","2025/09/05","","","","","","","","N","",""
"2026/02/19","26210.02","H","WA","0WA9","EVERETT","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","NAVAL STATION EVERETT","MN","PR",47,59,54,"N",47.99833333,122,14,48,"W",-122.24666666,"E",21,"E",20,"E",1995,,"SEATTLE",1,"E",2,"ZSE","ZCS","SEATTLE","","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1994/11","O","","","","","NO OBJECTION","","","","","2","N","","1994/11/30","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y-L","","N","",""
"2026/02/19","26210.03","A","WA","96WA","EVERETT","US","ANM","SEA","WASHINGTON","SNOHOMISH","WA","JIM & JULIE'S","PR","PR",47,53,53,"N",47.89805555,122,9,20,"W",-122.15555555,"E",15,"E",20,"E",1995,,"SEATTLE",4,"NW",,"ZSE","ZCS","SEATTLE","N","SEA","SEATTLE","","1-800-WX-BRIEF","","","","","N","1977/06","O","","","","","NO OBJECTION","","","","","","N","","2018/01/31","","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","",""
