"EFF_DATE","PJA_ID","NAV_ID","NAV_TYPE","RADIAL","DISTANCE","NAVAID_NAME","STATE_CODE","CITY","LATITUDE","LAT_DECIMAL","LONGITUDE","LONG_DECIMAL","ARPT_ID","SITE_NO","SITE_TYPE_CODE","DROP_ZONE_NAME","MAX_ALTITUDE","MAX_ALTITUDE_TYPE_CODE","PJA_RADIUS","CHART_REQUEST_FLAG","PUBLISH_CRITERIA","DESCRIPTION","TIME_OF_USE","FSS_ID","FSS_NAME","PJA_USE","VOLUME","PJA_USER","REMARK"
"2026/02/19","PKY010","EWO","VOR/DME",285,12,"NEW HOPE","KY","","37-41-12.3177N",37.68675491,"085-55-05.0754W",-85.9180765,"EKX","07107.01","A","",11000,"MSL",3,"Y","Y","","SR-SS WEEKENDS AND NOON-SS WEEKDAYS","LOU","LOUISVILLE","CIVIL","","",""
"2026/02/19","PLA001","EIC","VORTAC",83,16,"BELCHER","LA","BODCAW","32-46-15.4760N",32.77096555,"093-29-37.1935W",-93.49366486,"","","","",13000,"MSL",,"N","Y","","SUNRISE-SUNSET DAILY","DRI","DE RIDDER","","","",""
"2026/02/19","PLA002","EMG","VORTAC",196,22,"ELM GROVE","LA","MANSFIELD","32-03-42.5727N",32.06182575,"093-45-49.4556W",-93.76373766,"3F3","07632.","A","",13000,"MSL",3,"Y","Y","","DAILY SR-SS","DRI","DE RIDDER","","","",""
"2026/02/19","PLA003","LFT","VORTAC",42,9,"LAFAYETTE","LA","BREAUX BRIDGE","30-18-00.2590N",30.30007194,"091-52-12.1672W",-91.87004644,"LS34","07449.1","A","",12000,"MSL",,"Y","Y","","SUNRISE-SUNSET DAILY","DRI","DE RIDDER","","","",""
"2026/02/19","PLA006","LFT","VORTAC",340,25,"LAFAYETTE","LA","OPELOUSAS","30-35-35.2798N",30.59313327,"092-08-01.3665W",-92.13371291,"OPL","07691.","A","",11500,"MSL",3,"Y","Y","","0700-1800 LCL WKENDS","DRI","DE RIDDER","","","",""
"2026/02/19","PLA008","LSU","VORTAC",60,13,"FIGHTING TIGER","LA","BATON ROUGE","30-34-23.7398N",30.57326105,"091-03-53.2013W",-91.06477813,"","","","",13000,"MSL",,"Y","Y","","SUNRISE-SUNSET DAILY","DRI","DE RIDDER","","","",""
"2026/02/19","PLA010","PCU","VOR/DME",195,13.8,"PICAYUNE","LA","SLIDELL","30-20-40.1822N",30.34449505,"089-49-17.1190W",-89.82142194,"ASD","07744.31","A","",14500,"AGL",3,"Y","Y","","SR-SS","DRI","DE RIDDER","CIVIL","","",""
"2026/02/19","PLA011","PCU","VOR/DME",237.64,15.09,"PICAYUNE","LA","COVINGTON","30-26-42.1950N",30.44505416,"089-59-19.9640W",-89.98887888,"L31","07478.11","A","",10500,"MSL",3,"Y","Y","","SR-SS SAT-SUN","","","CIVIL","","",""
"2026/02/19","PMA002","GDM","VOR/DME",292,10,"GARDNER","MA","ORANGE","42-34-08.1654N",42.56893483,"072-16-53.5788W",-72.28154966,"ORE","09187.","A","",14000,"MSL",1,"Y","Y","","THU-SUN & HOLIDAYS. SR-ONE HOUR AFTER SS.","BDR","BRIDGEPORT","","","",""
"2026/02/19","PMA004","GDM","VOR/DME",81.8,24.26,"GARDNER","MA","PEPPERELL","42-41-51.3799N",42.69760552,"071-33-01.5425W",-71.55042847,"26MA","09197.1","A","",20000,"AGL",3,"Y","Y","","DAILY SR-SS FREQ NGT OPS","BDR","BRIDGEPORT","","","","CTC BOS ARTCC APP CON 123.75"
"2026/02/19","PMA005","BOS","VOR/DME",295,21,"BOSTON","MA","SUDBURY","42-24-40.5850N",42.41127361,"071-27-22.3498W",-71.45620827,"","","","NATICK LABORATORY SUDBURY",4000,"AGL",0.25,"N","Y","","0800-1700 MON-FRI","BDR","BRIDGEPORT","","","ACTIVE ARMY",""
"2026/02/19","PMA006","GDM","VOR/DME",115,18,"GARDNER","MA","FORT DEVENS","42-29-16.7864N",42.48799622,"071-39-36.5878W",-71.66016327,"","","","TURNER DROP ZONE",4000,"AGL",0.5,"Y","Y","","DAILY SR-SS, OCNLLY NIGHT AND OCNLLY TO 20,000'.","BDR","BRIDGEPORT","","","ARMY RESERVE",""
"2026/02/19","PMA007","MVY","VOR/DME",45,20,"MARTHAS VINEYARD","MA","MARSTON MILLS","41-41-05.3422N",41.68481727,"070-23-25.0192W",-70.39028311,"2B1","09063.","A","",10000,"MSL",1,"Y","Y","","DAILY 0700 TO SS","BDR","BRIDGEPORT","CIVIL","","",""
"2026/02/19","PMA011","PVD","VOR/DME",78,20.6,"PROVIDENCE","MA","TAUNTON","41-52-27.0436N",41.87417877,"071-00-59.6615W",-71.01657263,"TAN","09336.","A","",9500,"MSL",2,"Y","Y","","SR-SS DLY.  MAY 1-DEC 1.","","","CIVIL","","",""
"2026/02/19","PMA012","BOS","VOR/DME",177.23,21.04,"BOSTON","MA","HANSON","42-01-30.7332N",42.02520366,"070-50-17.3604W",-70.83815566,"28M","08957.2","A","GO SKYDIVE BOSTON",9500,"MSL",2,"Y","","","SR-SS","BDR","BRIDGEPORT","CIVIL","","",""
"2026/02/19","PMD001","DCA","VOR/DME",149.17,45.43,"WASHINGTON","MD","PATUXENT RIVER","38-16-32.8669N",38.27579636,"076-25-13.8319W",-76.42050886,"NHK","08614.","A","",,"UNR",0.25,"N","Y","","1600-SUNSET, WEEKDAYS. 0800-SUNSET, SAT SUN AND HOLIDAYS","DCA","LEESBURG","","","MILITARY USE",""
"2026/02/19","PMD002","BAL","VORTAC",292,20,"BALTIMORE","MD","","39-14-02.2693N",39.23396369,"077-04-56.5505W",-77.08237513,"","","","UNITY DROP ZONE",3000,"AGL",0.4,"N","Y","","WEEKENDS","DCA","LEESBURG","","","ARMY RESERVE",""
"2026/02/19","PMD004","BAL","VORTAC",38,21,"BALTIMORE","MD","","39-28-58.8418N",39.48301161,"076-27-21.7062W",-76.4560295,"","","","LONG GREENE DROP ZONE",10000,"AGL",0.5,"N","Y","","WEEKENDS","DCA","LEESBURG","","","ARMY NATIONAL GUARD",""
"2026/02/19","PMD005","ATR","VOR/DME",181.79,30.01,"WATERLOO","MD","OCEAN CITY","38-18-46.8068N",38.31300188,"075-07-53.4297W",-75.13150825,"OXB","08610.","A","",15000,"MSL",3,"Y","Y","","1 MAY-30 NOV CONT","DCA","LEESBURG","","","",""
"2026/02/19","PMD007","BAL","VORTAC",23,24,"BALTIMORE","MD","","39-33-45.4205N",39.5626168,"076-33-13.3938W",-76.5537205,"","","","TEWEY DROP ZONE",10000,"AGL",1,"N","Y","","WEEKENDS","DCA","LEESBURG","","","ARMY NATIONAL GUARD",""
"2026/02/19","PMD008","BAL","VORTAC",198,7,"BALTIMORE","MD","GAMBRILLS","39-03-18.5701N",39.05515836,"076-40-46.2302W",-76.67950838,"","","","DAIRY FARM",1300,"AGL",0.5,"","Y","","WEEKENDS - NOV THRU APRIL.","DCA","LEESBURG","","","",""
"2026/02/19","PMD009","BAL","VORTAC",286,20.3,"BALTIMORE","MD","","39-11-59.1782N",39.19977172,"077-05-41.3699W",-77.09482497,"","","","SUMANG DROP ZONE",3000,"AGL",0.4,"N","Y","","WEEKENDS","DCA","LEESBURG","","","ARMY RESERVE",""
"2026/02/19","PMD010","BAL","VORTAC",56,29,"BALTIMORE","MD","EDGEWOOD","39-30-44.2759N",39.51229886,"076-13-10.7453W",-76.21965147,"","","","",10000,"MSL",,"N","Y","","WEEKENDS AND EVENINGS, OCCASIONALLY WEEKDAYS","DCA","LEESBURG","","","",""
"2026/02/19","PMD011","EMI","VORTAC",345,13,"WESTMINSTER","PA","LITTLESTOWN","39-41-40.4368N",39.69456577,"077-05-17.6916W",-77.08824766,"","","","KINGSDALE AIRPARK",10500,"MSL",2,"Y","Y","","0900-2000 DLY","IPT","WILLIAMSPORT","","","",""
"2026/02/19","PMD012","DCA","VOR/DME",148.05,44.87,"WASHINGTON","MD","PATUXENT RIVER","38-17-32.6753N",38.2924098,"076-24-49.9173W",-76.41386591,"NHK","08614.","A","",,"UNR",0.25,"N","Y","","","DCA","LEESBURG","","","MILITARY USE",""
"2026/02/19","PMD013","","",,,"","MD","CHURCHVILLE","39-34-00.7700N",39.56688055,"076-12-08.9000W",-76.20247222,"0W3","08491.","A","",13000,"MSL",2,"Y","Y","","SR-SS DAILY","","","CIVIL","","",""
"2026/02/19","PMD014","ENO","VORTAC",235.34,22.66,"SMYRNA","MD","RIDGELY","38-58-12.4080N",38.97011333,"075-51-58.7680W",-75.86632444,"RJD","08628.","A","GOODEN AIRPARK",10500,"MSL",5,"Y","Y","","DAILY","","","CIVIL","","",""
"2026/02/19","PME001","MLT","VOR/DME",319,9.5,"MILLINOCKET","ME","MILLINOCKET","45-39-47.8321N",45.66328669,"068-42-46.5332W",-68.71292588,"MLT","08137.","A","",14000,"AGL",5,"N","Y","","DAILY, SUNRISE-SUNSET","BGR","BANGOR","","","",""
"2026/02/19","PME002","ENE","VOR/DME",273.69,14.04,"KENNEBUNK","ME","LEBANON","43-22-16.9314N",43.37136983,"070-55-32.3400W",-70.92565,"ME64","08400.","A","LEBANON DROP ZONE",18000,"MSL",3,"Y","Y","","SR-SS DAILY","BGR","BANGOR","CIVIL","","",""
"2026/02/19","PME003","ENE","VOR/DME",86.46,6.59,"KENNEBUNK","ME","BIDDEFORD","43-27-50.8596N",43.46412766,"070-28-20.2713W",-70.47229758,"B19","07849.","A","",10500,"MSL",4,"Y","","","SR-SS MON-FRI, 1 MAY - 31 OCT","","","CIVIL","","",""
"2026/02/19","PME004","AUG","VOR/DME",40.08,13.82,"AUGUSTA","ME","WATERVILLE","44-32-00.0000N",44.53333333,"069-40-32.0000W",-69.67555555,"WVL","08389.","A","VACATIONLAND SKYDIVING LLC",11500,"MSL",3,"Y","","","SR-SS","","","CIVIL","","",""
"2026/02/19","PMI005","MBS","VOR/DME",125,11,"SAGINAW","MI","SAGINAW","43-26-03.3726N",43.43427016,"083-51-50.1499W",-83.86393052,"HYX","10298.","A","",12000,"MSL",2,"Y","Y","","APR-NOV DAILY SR-SS","LAN","LANSING","","","",""
"2026/02/19","PMI010","TVC","VOR/DME",84.6,43.97,"TRAVERSE CITY","MI","CAMP GRAYLING","44-45-27.7284N",44.75770233,"084-31-47.8818W",-84.52996716,"","","","",1500,"MSL",0.5,"Y","Y","","APR-NOV WEEKENDS PLUS ANNUAL TRAINING","LAN","LANSING","","","ARMY NATIONAL GUARD",""
"2026/02/19","PMI015","FNT","VORTAC",225,20,"FLINT","MI","FOWLERVILLE","42-42-26.2515N",42.70729208,"084-01-53.4340W",-84.03150944,"65G","09818.01","A","",12000,"MSL",5,"Y","Y","","APRIL-OCT 8AM-SS","","","CIVIL","","",""
"2026/02/19","PMI016","PLN","VORTAC",235,17,"PELLSTON","MI","HARBOR SPRINGS","45-26-39.7393N",45.44437202,"084-58-04.0390W",-84.96778861,"MGN","09888.","A","HARBOR SPRINGS",12000,"MSL",3,"Y","Y","","MAY-SEPT DAILY SR-SS","","","CIVIL","","",""
"2026/02/19","PMI020","PMM","VOR/DME",72,13,"PULLMAN","MI","ALLEGAN","42-31-57.6271N",42.53267419,"085-49-33.9632W",-85.82610088,"35D","09509.","A","",10700,"MSL",2,"Y","Y","","DAILY SR-SS.","","","CIVIL","","",""
"2026/02/19","PMI021","TVC","VOR/DME",19.04,40.44,"TRAVERSE CITY","MI","CHARLEVOIX","45-18-43.0417N",45.31195602,"085-16-12.4466W",-85.27012405,"","","","CHARLEVOIX",12000,"MSL",5,"Y","Y","","","","","CIVIL","","",""
"2026/02/19","PMI022","CRL","VOR/DME",284.76,36.95,"CARLETON","MI","NAPOLEAN","42-10-14.6304N",42.17073066,"084-16-06.4975W",-84.26847152,"3NP","10139.","A","",17999,"MSL",4,"Y","Y","","SR TO SS, APR 1ST TO NOV 1ST","LAN","LANSING","CIVIL","","",""
"2026/02/19","PMI023","SVM","VORTAC",56.05,35.69,"SALEM","MI","","42-45-52.0000N",42.76444444,"082-56-55.0000W",-82.94861111,"","","","",17999,"MSL",3,"Y","Y","","DAILY SR-SS, APR 15 - NOV 1","","","CIVIL","","MIDWEST FREEFALL",""
"2026/02/19","PMI024","TVC","VOR/DME",32.08,6.75,"TRAVERSE CITY","MI","ACME TOWNSHIP","44-45-55.0000N",44.76527777,"085-28-15.0000W",-85.47083333,"TVC","10379.","A","SKYDIVE TC",,"UNR",2,"Y","Y","PARACHUTE OPERATIONS APROX 5.25 NM E-NE OF KTVC APT. TYPICALLY FROM 14,500 FT CAN BE HIGHER.","SR-SS","","","CIVIL","","SKYDIVE TRAVERSE CITY",""
"2026/02/19","PMN002","FOW","VOR/DME",223,11,"HALFWAY","MN","WASECA","44-04-28.7307N",44.07464741,"093-33-01.1982W",-93.55033283,"ACQ","11055.1","A","",15000,"MSL",5,"N","Y","","CONTINUOUS","PNM","PRINCETON","","","",""
"2026/02/19","PMN004","MSP","VOR/DME",273.71,35.51,"MINNEAPOLIS","MN","WINSTED","44-57-08.5782N",44.95238283,"094-03-56.5931W",-94.0657203,"10D","11098.2","A","",17500,"MSL",5,"N","Y","","DAILY SR-SS.","PNM","PRINCETON","","","",""
"2026/02/19","PMN005","GEP","VORTAC",63,17.2,"GOPHER","MN","FOREST LAKE","45-14-51.9905N",45.24777513,"092-59-39.7455W",-92.99437375,"25D","10695.15","A","",14000,"MSL",3,"Y","Y","","THURS-SUN SR-SS.","","","CIVIL","","",""
"2026/02/19","PMN006","MSP","VOR/DME",193.5,51.22,"MINNEAPOLIS","MN","WASECA","44-04-24.4700N",44.07346388,"093-33-10.5970W",-93.55294361,"ACQ","11055.1","A","SKYDIVE NORTHSTAR",,"UNR",5,"Y","Y","","APRIL THRU OCTOBER SUNRISE TO SUNSET","PNM","PRINCETON","CIVIL","","",""
"2026/02/19","PMO001","","",,,"","MO","NEOSHO","37-18-09.7975N",37.30272152,"094-36-03.4220W",-94.60095055,"","","","",10000,"MSL",0.75,"N","Y","","","COU","COLUMBIA","","","",""
"2026/02/19","PMO003","ANX","VORTAC",48,13,"NAPOLEON","MO","LEXINGTON","39-13-10.5202N",39.21958894,"093-54-01.6592W",-93.90046088,"MU97","11868.","A","",12500,"AGL",,"Y","Y","","SUNRISE-SUNSET SAT, SUN, HOLIDAYS AND WEEKDAY EVENINGS","COU","COLUMBIA","","","",""
"2026/02/19","PMO006","BUM","VORTAC",74,7,"BUTLER","MO","BUTLER","38-17-25.0269N",38.29028525,"094-20-30.7319W",-94.34186997,"BUM","11582.9","A","",13000,"MSL",5,"Y","Y","","0500-2200, SAT-MON.","COU","COLUMBIA","","","",""
"2026/02/19","PMO007","COU","VOR/DME",81,10,"COLUMBIA","MO","FULTON","38-49-41.0491N",38.82806919,"092-00-22.1962W",-92.00616561,"FTT","11738.","A","",12000,"MSL",5,"Y","Y","","DAILY 0700-1900 LCL.","COU","COLUMBIA","","","",""
"2026/02/19","PMO008","SGF","VORTAC",235,31.5,"SPRINGFIELD","MO","MOUNT VERNON","37-05-01.9560N",37.08387666,"093-53-47.1938W",-93.89644272,"2MO","11953.1","A","",15000,"MSL",2,"Y","Y","","DAILY SR-SS.","COU","COLUMBIA","","","FREEFALL EXPRESS SKYDIVING INC.",""
"2026/02/19","PMO010","SGF","VORTAC",252,29.5,"SPRINGFIELD","MO","MILLER","37-14-07.2504N",37.23534733,"093-55-53.1963W",-93.93144341,"MO9","11926.","A","KINGSLEY FIELD",15000,"MSL",2,"Y","Y","","","","","CIVIL","","",""
"2026/02/19","PMO011","MCI","VORTAC",219,4.5,"KANSAS CITY","MO","WALDRON","39-13-52.5545N",39.23126513,"094-48-14.8074W",-94.80411316,"06MO","12191.5","A","NOAHS ARK",14000,"MSL",1,"Y","Y","","TUES-FRI 1100-2100 LCL, SAT-SUN 0900-2100 LCL","","","CIVIL","","",""
"2026/02/19","PMO012","UIN","TACAN",221,10.6,"QUINCY","MO","HANNIBAL","39-43-29.7688N",39.72493577,"091-26-37.0843W",-91.44363452,"HAE","11765.","A","",14000,"MSL",3,"Y","Y","","SR-SS","","","CIVIL","","",""
"2026/02/19","PMO014","SGF","VORTAC",353.4,14.41,"SPRINGFIELD","MO","BOLIVAR","37-35-45.9850N",37.59610694,"093-20-51.8619W",-93.34773941,"M17","11553.1","A","",1400,"MSL",2,"Y","","","SUNRISE TO SUNSET","","","CIVIL","","","RADIO COMMUNICATION SHALL BE ESTABLISHED WITH SGF AT LEASE FIVE MINUTES PRIOR TO EACH JUMP."
"2026/02/19","PMP009","SN","NDB",18,2.4,"SAIPAN","MP","","15-08-57.0924N",15.14919233,"145-43-28.0989E",145.72447191,"GSN","51523.2","A","DANDAN DROP ZONE",14000,"AGL",1,"Y","Y","","DAILY","","","CIVIL","","",""
"2026/02/19","PMS001","CBM","VORTAC",289,6.5,"CALEDONIA","MS","STRONG","33-40-36.3855N",33.67677375,"088-33-40.4670W",-88.56124083,"","","","",12500,"MSL",,"N","Y","","SUNRISE-SUNSET WEEKENDS AND HOLIDAYS","GWO","GREENWOOD","","","",""
"2026/02/19","PMS002","IGB","VORTAC",305,7,"BIGBEE","MS","WEST POINT","33-33-32.3834N",33.55899538,"088-37-19.5142W",-88.62208727,"","","","KING DROP ZONE",2000,"AGL",,"N","Y","","OCCASIONAL USE","ANB","ANNISTON","","","NATIONAL GUARD",""
"2026/02/19","PMS004","HLI","VORTAC",220,26,"HOLLY SPRINGS","MS","BATESVILLE","34-27-08.2276N",34.45228544,"089-51-13.9158W",-89.8538655,"PMU","11135.1","A","",10500,"AGL",5,"Y","Y","","SAT & SUN 0900-SS","MKL","JACKSON","","","",""
"2026/02/19","PMS005","LBY","VORTAC",135,25,"EATON","MS","HATTIESBURG","31-05-54.2738N",31.09840938,"089-01-32.3836W",-89.02566211,"","","","SAFEE DROP ZONE",3000,"AGL",,"N","Y","","OCCASIONAL USE","GWO","GREENWOOD","","","NATIONAL GUARD",""
"2026/02/19","PMS007","SQS","VORTAC",48,32.6,"SIDON","MS","GRENADA","33-48-19.3923N",33.80538675,"089-46-14.1867W",-89.77060741,"GNF","11249.","A","GRENADA DROP ZONE",17999,"MSL",5,"N","Y","MILITARY USE","WEEKENDS, OCCASIONAL NIGHTS, SELDOM HOLIDAYS","GWO","GREENWOOD","","","",""
"2026/02/19","PMS009","IGB","VORTAC",188,11,"BIGBEE","MS","ARTESIA","33-18-20.9273N",33.30581313,"088-33-32.6567W",-88.5590713,"","","","CARSON DROP ZONE",2000,"AGL",,"N","Y","","OCCASIONAL USE","ANB","ANNISTON","","","NATIONAL GUARD",""
"2026/02/19","PMS012","MEM","VORTAC",170,20,"MEMPHIS","MS","","34-41-07.1918N",34.68533105,"089-55-11.9170W",-89.91997694,"","","","COLDWATER",3000,"MSL",0.2,"N","Y","MILITARY USE","06-2330 MON-FRI & OCNL WKENDS","MKL","JACKSON","","","LITTLE ROCK AFB",""
"2026/02/19","PMS013","GLH","VOR/DME",180,32,"GREENVILLE","MS","ROLLING FORK","32-59-25.7165N",32.9904768,"091-01-37.8072W",-91.02716866,"MS35","11422.011","A","",12500,"MSL",10,"N","Y","","DAILY","GWO","GREENWOOD","","","",""
"2026/02/19","PMS015","SQS","VORTAC",67,31.9,"SIDON","MS","GREENWOOD","33-38-40.5430N",33.64459527,"089-40-44.0085W",-89.67889125,"","","","CAMP MCCAIN DROP ZONE",17999,"MSL",5,"N","Y","MILITARY USE","WEEKDAYS AND WEEKENDS, OCCASIONAL NGTS, SELDOM HOLIDAYS","GWO","GREENWOOD","","","",""
"2026/02/19","PMS016","","",,,"","MS","NEW ALBANY","34-32-53.9900N",34.54833055,"089-01-27.2300W",-89.02423055,"M72","11360.1","A","",5000,"MSL",1,"N","","","","","","CIVIL","","",""
"2026/02/19","PMT001","MSO","VOR/DME",57,1.5,"MISSOULA","MT","GRANT CREEK","46-54-59.4301N",46.91650836,"114-02-57.7776W",-114.04938266,"","","","",12500,"AGL",0.5,"Y","Y","","OCNL USE.","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT002","MSO","VOR/DME",300,17,"MISSOULA","MT","STONEY CREEK","47-06-02.5573N",47.10071036,"114-23-13.1018W",-114.38697272,"","","","",2000,"AGL",0.5,"Y","Y","","OCNL USE.","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT003","MSO","VOR/DME",293,17,"MISSOULA","MT","NINE MILE R.S.","47-04-26.1837N",47.07393991,"114-25-08.4538W",-114.41901494,"","","","",2000,"AGL",0.5,"N","Y","","OCNL USE.","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT005","MSO","VOR/DME",166,25,"MISSOULA","MT","STEVENSVILLE ARPT","46-29-29.5140N",46.49153166,"114-04-23.2588W",-114.07312744,"","","","",14000,"MSL",1,"Y","Y","","SR-SS WED AND WEEKENDS","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT006","MSO","VOR/DME",300,19,"MISSOULA","MT","BUTLER CREEK","47-07-23.9976N",47.12333266,"114-25-22.0843W",-114.42280119,"","","","",2000,"AGL",0.5,"Y","Y","","OCNL USE.","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT007","MSO","VOR/DME",304,15,"MISSOULA","MT","SIX MILE","47-05-25.6212N",47.09045033,"114-19-59.4426W",-114.3331785,"","","","SIX MILE",2000,"AGL",0.5,"Y","Y","","OCCASIONAL USE","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT008","DBS","VORTAC",34,60,"DUBOIS","MT","WEST YELLOWSTONE","44-44-24.1410N",44.74003916,"111-09-01.7651W",-111.1504903,"WYS","12549.1","A","",1500,"AGL",,"N","Y","","JUN-SEP","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT009","MSO","VOR/DME",124,5.2,"MISSOULA","MT","DORNBLASER FIELD","46-50-40.4808N",46.844578,"113-59-51.1632W",-113.99754533,"","","","",12500,"AGL",0.5,"","Y","","OCNL USE","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT010","FCA","VOR/DME",238,28,"KALISPELL","MT","KALISPELL","48-05-57.4516N",48.09929211,"114-51-05.1829W",-114.85143969,"MT53","12417.3","A","",14000,"AGL",2,"Y","Y","","0800-SS DAILY","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT011","MSO","VOR/DME",1,2,"MISSOULA","MT","MISSOULA","46-56-25.0620N",46.940295,"114-04-18.7808W",-114.07188355,"MSO","12453.","A","RASER RANCH",3000,"AGL",0.5,"Y","Y","","OCCASIONAL USE","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT012","MSO","VOR/DME",319,1.4,"MISSOULA","MT","MISSOULA INTERNATIONAL","46-55-42.8111N",46.92855863,"114-05-58.6881W",-114.09963558,"","","","",1500,"AGL",0.5,"Y","Y","","MAY-SEP DAILY SR-SS...OCT-APR OCNL USE","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT013","MSO","VOR/DME",112,5,"MISSOULA","MT","UNIVERSITY CAMPUS","46-51-36.5270N",46.86014638,"113-59-03.0401W",-113.9841778,"","","","",12500,"AGL",0.5,"","Y","","OCNL USE.","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT014","BIL","VORTAC",208,9,"BILLINGS","MT","LAUREL","45-41-49.2979N",45.69702719,"108-46-04.3265W",-108.76786847,"6S8","12422.","A","",14500,"MSL",2,"Y","Y","","DAILY, SR-SS.","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT016","LVM","VOR/DME",10,1,"LIVINGSTON","MT","LIVINGSTON","45-43-03.2823N",45.71757841,"110-25-56.6753W",-110.4324098,"LVM","12433.","A","",14500,"MSL",2,"N","Y","","DAILY SR-SS","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT017","BZN","VOR/DME",275,18,"BOZEMAN","MT","THREE FORKS","45-54-01.4677N",45.90040769,"111-33-03.1642W",-111.55087894,"9S5","12529.","A","",14500,"MSL",2,"N","Y","","DAILY SR-SS","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT018","HLN","VORTAC",265,6,"HELENA","MT","HELENA","46-37-32.9004N",46.62580566,"112-05-45.2490W",-112.0959025,"MT15","12401.3","A","",14500,"MSL",2,"Y","Y","","DAILY 24 HOURS","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT019","BIL","VORTAC",351,40,"BILLINGS","MT","ROUNDUP","46-28-20.8481N",46.4724578,"108-32-26.1732W",-108.54060366,"RPX","12489.","A","",14500,"MSL",,"N","Y","","SR-SS WEEKENDS","GTF","GREAT FALLS","","","",""
"2026/02/19","PMT020","FCA","VOR/DME",319,12.65,"KALISPELL","MT","WHITEFISH","48-24-28.8700N",48.40801944,"114-17-58.4700W",-114.299575,"58S","12552.1","A","SKYDIVE WHITEFISH",13000,"MSL",3,"Y","","","JUNE THROUGH SEPTEMBER, SUNRISE TO SUNSET","","","CIVIL","","SKYDIVE WHITEFISH",""
"2026/02/19","PNC001","SDZ","VORTAC",156.07,13.68,"SANDHILLS","NC","FAYETTEVILLE","35-00-42.3200N",35.01175555,"079-27-43.9100W",-79.46219722,"HFF","16585.","A","LUZON DROP ZONE",17999,"MSL",5,"Y","Y","","SUN-SAT 24 HOURS","RDU","RALEIGH","MILITARY","","ARMY",""
"2026/02/19","PNC002","FAY","VOR/DME",250,26,"FAYETTEVILLE","NC","MAXTON","34-48-29.0001N",34.80805558,"079-21-20.9348W",-79.35581522,"MEB","16906.","A","",13500,"MSL",,"Y","Y","","0800-1700 MON-FRI","RDU","RALEIGH","","","ARMY",""
"2026/02/19","PNC003","LIB","VORTAC",339,8,"LIBERTY","NC","GREENSBORO","35-56-00.9247N",35.93359019,"079-40-45.7582W",-79.67937727,"","","","",11000,"MSL",3,"N","Y","","0800-1800 FRI-SUN","RDU","RALEIGH","","","",""
"2026/02/19","PNC004","FAY","VOR/DME",220,9,"FAYETTEVILLE","NC","FAYETTEVILLE","34-51-50.2236N",34.863951,"078-58-55.9509W",-78.98220858,"61NC","17010.","A","",14000,"MSL",3,"Y","Y","","","RDU","RALEIGH","","","",""
"2026/02/19","PNC005","NCA","TACAN",141,11,"NEW RIVER","NC","JACKSONVILLE","34-34-54.5370N",34.58181583,"077-16-40.6030W",-77.27794527,"","","","ALBATROSS DROP ZONE",2000,"MSL",1,"N","Y","","","","","","","MILITARY USE",""
"2026/02/19","PNC007","SDZ","VORTAC",170,13.84,"SANDHILLS","NC","CAMP MACKALL","34-59-25.2100N",34.99033611,"079-31-29.2100W",-79.52478055,"HFF","16585.","A","ORAN",17999,"MSL",5,"N","Y","","SUN-SAT 24 HOURS","RDU","RALEIGH","MILITARY","","ARMY",""
"2026/02/19","PNC008","NCA","TACAN",130,9.5,"NEW RIVER","NC","JACKSONVILLE","34-37-22.8497N",34.6230138,"077-16-39.4730W",-77.27763138,"","","","CROW DROP ZONE",2000,"MSL",1,"N","Y","","","","","","","MILITARY USE",""
"2026/02/19","PNC009","FAY","VOR/DME",294,20,"FAYETTEVILLE","NC","FAYETTEVILLE","35-05-56.9007N",35.09913908,"079-15-24.4948W",-79.25680411,"","","","ALL AMERICAN DROP ZONE",2000,"MSL",,"N","Y","","0600-1900 DAILY","RDU","RALEIGH","","","ARMY",""
"2026/02/19","PNC011","FAY","VOR/DME",300,18,"FAYETTEVILLE","NC","FAYETTEVILLE","35-07-00.5768N",35.11682688,"079-12-13.4916W",-79.20374766,"","","","NORMANDY DROP ZONE",12500,"MSL",,"N","Y","","CONTINUOUS","RDU","RALEIGH","","","ARMY",""
"2026/02/19","PNC012","RDU","VORTAC",65,22,"RALEIGH/DURHAM","NC","LOUISBURG","36-04-38.1798N",36.07727216,"078-24-30.0336W",-78.40834266,"00NC","16875.13","A","",15500,"MSL",,"Y","Y","","SR - 30 MIN TO SS + 30 MIN DLY. OCCCNL NIGHTS","RDU","RALEIGH","","","FRANKLIN COUNTY SPORT PARACHUTE CENTER, INC",""
