"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FIX_ID_OLD","CHARTING_REMARK","FIX_USE_CODE","ARTCC_ID_HIGH","ARTCC_ID_LOW","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","MIN_RECEP_ALT","COMPULSORY","CHARTS"
"2026/02/19","SOGGI","K2","CA","US",34,30,10.79,"N",34.50299722,116,40,41.79,"W",-116.678275,"","RNAV","RP   ","ZLA","ZLA","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP,SID"
"2026/02/19","SOGGY","K3","MN","US",44,47,40.29,"N",44.794525,92,51,33.11,"W",-92.85919722,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","SOGKO","K2","CO","US",38,59,51.83,"N",38.99773055,104,33,32.86,"W",-104.55912777,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","SOGOC","K7","AL","US",34,58,24.04,"N",34.97334444,86,11,43.11,"W",-86.19530833,"","","WP   ","ZTL","ZME","N","N","N",,"","IAP"
"2026/02/19","SOGOY","K3","MO","US",38,13,25.83,"N",38.22384166,93,51,7.01,"W",-93.85194722,"","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOGSE","K3","MO","US",37,58,42.84,"N",37.97856666,91,26,24.77,"W",-91.44021388,"","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOGTY","K7","SC","US",32,50,59.85,"N",32.84995833,80,0,1.33,"W",-80.00036944,"","RNAV","RP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","SOHFI","K7","NC","US",34,36,0,"N",34.6,76,39,0,"W",-76.65,"","","WP   ","ZDC","ZDC","N","N","N",,"","CONTROLLER HIGH,ENROUTE HIGH"
"2026/02/19","SOHJU","K4","TX","US",28,51,24.42,"N",28.85678333,98,29,10.92,"W",-98.48636666,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","SOHOD","PA","AK","US",59,21,48.38,"N",59.36343888,139,40,42.88,"W",-139.67857777,"","","WP   ","ZAN","ZAN","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOHOW","K5","IL","US",39,50,25.37,"N",39.84038055,89,40,37.43,"W",-89.67706388,"","","WP   ","ZKC","ZKC","N","N","N",,"","CONTROLLER HIGH,ENROUTE HIGH,STAR"
"2026/02/19","SOITE","K6","NJ","US",39,48,8.88,"N",39.80246666,74,29,3.38,"W",-74.48427222,"","RNAV","RP   ","ZDC","ZNY","N","N","N",,"","IAP"
"2026/02/19","SOJAS","K2","CA","US",32,33,7.27,"N",32.55201944,117,13,32.98,"W",-117.22582777,"","","MW   ","ZLA","ZLA","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOJSU","K2","CA","US",35,17,22.2,"N",35.2895,120,55,7.2,"W",-120.91866666,"","","CN   ","ZLA","ZLA","N","N","N",,"","SID"
"2026/02/19","SOKCO","K3","NE","US",40,53,58.27,"N",40.89951944,100,2,27.84,"W",-100.04106666,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","SOKEY","PA","AK","US",61,2,58.98,"N",61.04971666,151,10,51.52,"W",-151.18097777,"","","WP   ","ZAN","ZAN","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOKHA","K3","NE","US",41,5,1.93,"N",41.08386944,102,9,5.41,"W",-102.15150277,"","RNAV","RP   ","ZDV","ZDV","N","N","N",,"","CONTROLLER,ENROUTE LOW,IAP"
"2026/02/19","SOKIY","PA","AK","US",56,20,21.22,"N",56.33922777,132,20,30.51,"W",-132.34180833,"","","WP   ","ZAN","ZAN","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOKKI","PA","AK","US",60,50,51.03,"N",60.84750833,161,49,19.01,"W",-161.82194722,"","","WP   ","ZAN","ZAN","N","N","N",,"","NOT REQUIRED"
"2026/02/19","SOKKS","K3","MO","US",39,18,34,"N",39.30944444,94,50,21.37,"W",-94.83926944,"MAGKS","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOKLE","K4","TX","US",29,9,6.06,"N",29.15168333,95,45,43,"W",-95.76194444,"","","WP   ","ZHU","ZHU","N","N","N",,"","SID,SPECIAL IAP"
"2026/02/19","SOKNE","K1","OR","US",44,53,2.35,"N",44.88398611,117,51,36.23,"W",-117.86006388,"","","WP   ","ZLC","ZLC","N","N","N",,"","IAP"
"2026/02/19","SOKOC","K5","KY","US",38,14,58.98,"N",38.24971666,84,39,35.21,"W",-84.65978055,"","","WP   ","ZID","ZID","N","N","N",,"","IAP"
"2026/02/19","SOKOL","K5","KY","US",37,19,11.45,"N",37.31984722,88,22,3.92,"W",-88.36775555,"","","WP   ","ZME","ZME","N","N","N",,"","STAR"
"2026/02/19","SOKOY","K2","CA","US",38,26,7.64,"N",38.43545555,121,50,15.3,"W",-121.83758333,"","","RP   ","ZOA","ZOA","N","N","N",,"","SID"
"2026/02/19","SOKPE","K6","WV","US",38,19,33.65,"N",38.32601388,82,17,19.97,"W",-82.28888055,"","","WP   ","ZID","ZID","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOKRE","K2","CA","US",36,53,6.22,"N",36.88506111,120,7,36.33,"W",-120.12675833,"","","MR   ","ZOA","ZOA","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOKSE","K4","AR","US",36,26,15.73,"N",36.43770277,93,24,43.73,"W",-93.41214722,"","","WP   ","ZME","ZME","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOKYO","K3","KS","US",38,42,7.82,"N",38.70217222,94,45,30.46,"W",-94.75846111,"","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOLAE","K6","VA","US",37,54,4.45,"N",37.90123611,79,59,20.66,"W",-79.98907222,"","","WP   ","ZDC","ZDC","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOLAR","K2","CO","US",39,8,47.92,"N",39.14664444,105,3,32.82,"W",-105.05911666,"","RNAV","RP   ","ZDV","ZDV","N","N","N",,"","SID"
"2026/02/19","SOLAY","K2","CA","US",33,31,15.26,"N",33.52090555,116,46,48.6,"W",-116.78016666,"","","WP   ","ZLA","ZLA","N","N","N",,"","STAR"
"2026/02/19","SOLBE","K2","AZ","US",35,9,4.45,"N",35.15123611,111,39,27.43,"W",-111.65761944,"","","RP   ","ZAB","ZAB","N","N","N",,"","IAP"
"2026/02/19","SOLCE","PH","HI","US",22,23,54,"N",22.39833333,156,14,33.6,"W",-156.24266666,"","","CN   ","ZHN","ZHN","N","N","N",,"","STAR"
"2026/02/19","SOLCO","PA","AK","US",64,43,21.7,"N",64.72269444,155,28,58.25,"W",-155.48284722,"","","WP   ","ZAN","ZAN","N","N","N",,"","IAP"
"2026/02/19","SOLDD","K5","MI","US",41,49,46.86,"N",41.82968333,83,30,54.26,"W",-83.51507222,"","","WP   ","ZOB","ZOB","N","N","N",,"","IAP"
"2026/02/19","SOLDE","K1","ID","US",43,15,23.2,"N",43.25644444,114,34,28.57,"W",-114.57460277,"","RNAV","RP   ","ZLC","ZLC","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP,SID,SPECIAL IAP,STAR"
"2026/02/19","SOLDO","K4","TX","US",32,51,55,"N",32.86527777,96,19,56.32,"W",-96.33231111,"","RNAV","RP   ","ZFW","ZFW","N","N","N",,"","AREA,CONTROLLER LOW,IAP,SID"
"2026/02/19","SOLDR","K1","WY","US",42,25,51.66,"N",42.43101666,110,18,14.77,"W",-110.30410277,"","","WP   ","ZLC","ZLC","N","N","N",,"","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
"2026/02/19","SOLED","K2","CA","US",34,27,46.65,"N",34.46295833,118,9,11.68,"W",-118.15324444,"","","RP   ","ZLA","ZLA","N","N","N",,"","CONTROLLER,ENROUTE LOW"
"2026/02/19","SOLEE","PA","AK","US",68,52,46.51,"N",68.87958611,165,47,42.64,"W",-165.79517777,"","","MW   ","ZAN","ZAN","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOLEI","K","OA","US",21,49,4,"N",21.81777777,73,0,34,"W",-73.00944444,"","RNAV","RP   ","ZMA","ZMA","N","N","N",,"","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,WESTERN ATLANTIC ROUTE"
"2026/02/19","SOLJR","K1","WA","US",47,36,57.64,"N",47.61601111,117,40,33.08,"W",-117.67585555,"","","WP   ","ZSE","ZSE","N","N","N",,"","IAP"
"2026/02/19","SOLLD","K4","TX","US",30,17,17.42,"N",30.28817222,95,28,38.86,"W",-95.47746111,"","","WP   ","ZHU","ZHU","N","N","N",,"","SPECIAL DP,SPECIAL IAP"
"2026/02/19","SOLLY","PA","AK","US",63,16,6.34,"N",63.26842777,142,33,25.35,"W",-142.55704166,"","","WP   ","ZAN","ZAN","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOLME","K1","MT","US",45,18,13.06,"N",45.30362777,108,46,15.73,"W",-108.77103611,"","RNAV","RP   ","ZLC","ZLC","N","N","N",,"","CONTROLLER,ENROUTE LOW,IAP"
"2026/02/19","SOLMN","K7","SC","US",34,49,16.15,"N",34.82115277,80,55,6.11,"W",-80.91836388,"","RNAV","RP   ","ZTL","ZTL","N","N","N",,"","IAP"
"2026/02/19","SOLNE","K2","UT","US",41,15,46.6,"N",41.26294444,111,4,16.23,"W",-111.071175,"","","WP   ","ZLC","ZLC","N","N","N",,"","IAP"
"2026/02/19","SOLOA","K6","NJ","US",40,37,2.58,"N",40.61738333,74,56,10.78,"W",-74.93632777,"","","WP   ","ZNY","ZNY","N","N","N",,"","IAP"
"2026/02/19","SOLOC","K6","VA","US",37,5,42.49,"N",37.09513611,76,30,27.74,"W",-76.50770555,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","SOLOE","K5","IL","US",42,20,20.5,"N",42.33902777,88,22,38.98,"W",-88.37749444,"","","WP   ","ZAU","ZAU","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOLOH","K4","TX","US",33,0,43.6,"N",33.01211111,97,24,11.02,"W",-97.40306111,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOLON","K4","TX","US",27,26,9.77,"N",27.43604722,97,25,41.57,"W",-97.42821388,"","RNAV","RP   ","ZHU","ZHU","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP"
"2026/02/19","SOLOO","K2","CO","US",39,34,52.9,"N",39.58136111,107,2,35.97,"W",-107.043325,"","","WP   ","ZDV","ZDV","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOLOY","K3","SD","US",43,11,30.89,"N",43.19191388,99,21,44.04,"W",-99.36223333,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","SOLRE","K6","VA","US",38,0,30.29,"N",38.00841388,78,30,33.55,"W",-78.50931944,"","","WP   ","ZDC","ZDC","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOLSE","K7","FL","US",30,16,6.34,"N",30.26842777,81,52,27.84,"W",-81.8744,"","","WP   ","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","SOLSN","K1","ID","US",43,28,12.51,"N",43.47014166,114,22,32.19,"W",-114.37560833,"","","WP   ","ZLC","ZLC","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SOLTE","K6","VT","US",44,25,55.23,"N",44.43200833,72,0,51.84,"W",-72.0144,"","","WP   ","ZBW","ZBW","N","N","N",,"","SPECIAL DP,SPECIAL IAP"
"2026/02/19","SOLUM","K3","IA","US",41,50,13.02,"N",41.83695,91,24,20.88,"W",-91.4058,"","RNAV","RP   ","ZAU","ZAU","N","N","N",,"","CONTROLLER,ENROUTE LOW,IAP"
"2026/02/19","SOLVA","K6","NY","US",43,6,15.52,"N",43.10431111,76,14,31.82,"W",-76.24217222,"","RNAV","RP   ","ZBW","ZBW","N","N","N",,"","CONTROLLER LOW,IAP"
"2026/02/19","SOLVE","K2","CA","US",32,48,35.9,"N",32.80997222,115,23,26.16,"W",-115.3906,"","","MR   ","ZLA","ZLA","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOLYO","K6","PA","US",41,14,50.14,"N",41.24726111,77,3,7.19,"W",-77.05199722,"","","WP   ","ZNY","ZNY","N","N","N",,"","IAP"
"2026/02/19","SOMBE","K5","WI","US",44,25,3.6,"N",44.41766666,88,42,40.84,"W",-88.71134444,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","SOMCA","K4","LA","US",31,36,5.98,"N",31.60166111,93,20,57.47,"W",-93.34929722,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOMER","K4","TX","US",29,9,44.75,"N",29.16243055,98,38,22.47,"W",-98.639575,"","RNAV","RP   ","ZHU","ZHU","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP,SID"
"2026/02/19","SOMEY","K3","KS","US",37,4,48.74,"N",37.08020555,95,50,2.19,"W",-95.83394166,"","","RP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOMKE","K4","TX","US",33,45,30.57,"N",33.75849166,102,21,57.35,"W",-102.36593055,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOMMY","K7","FL","US",24,43,34.11,"N",24.72614166,81,3,4.96,"W",-81.05137777,"","","RP   ","ZMA","ZMA","N","N","N",,"","ENROUTE LOW"
"2026/02/19","SOMOE","K4","TX","US",33,10,40.43,"N",33.17789722,98,29,18.8,"W",-98.48855555,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOMOH","PH","HI","US",22,19,17.4,"N",22.3215,156,20,33,"W",-156.3425,"","","CN   ","ZHN","ZHN","N","N","N",,"","STAR"
"2026/02/19","SOMPE","K5","MI","US",42,37,39.75,"N",42.62770833,82,50,5.82,"W",-82.83495,"","","MR   ","ZOB","ZOB","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOMRE","K6","PA","US",40,0,59.32,"N",40.01647777,79,3,30.46,"W",-79.05846111,"","","WP   ","ZOB","ZOB","N","N","N",,"","IAP"
"2026/02/19","SOMRR","K","OA","US",32,23,11.45,"N",32.38651388,64,48,35.2,"W",-64.80977777,"","","WP   ","ZNY","ZNY","N","N","N",,"","CONTROLLER,SID"
"2026/02/19","SOMTO","K6","PA","US",40,7,34.2,"N",40.12616666,75,3,49.42,"W",-75.06372777,"","RNAV","RP   ","ZDC","ZDC","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
"2026/02/19","SOMUE","K4","LA","US",32,36,49.84,"N",32.61384444,93,49,0.99,"W",-93.81694166,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOMVE","K7","SC","US",33,38,26.9,"N",33.64080555,78,55,6.98,"W",-78.91860555,"","","RADAR","ZJX","ZJX","N","N","N",,"","IAP"
"2026/02/19","SONAR","K4","TX","US",29,39,30.64,"N",29.65851111,95,5,7.16,"W",-95.08532222,"","","RP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","SONDR","K1","WA","US",47,7,25.69,"N",47.12380277,122,20,56.3,"W",-122.34897222,"","","WP   ","ZSE","ZSE","N","N","N",,"","IAP,SPECIAL IAP,STAR"
"2026/02/19","SONDY","K2","CA","US",40,5,41.11,"N",40.09475277,121,7,21.02,"W",-121.12250555,"","","WP   ","ZOA","ZOA","N","N","N",,"","IAP"
"2026/02/19","SONEI","K7","MS","US",34,28,28.3,"N",34.47452777,89,39,54.25,"W",-89.66506944,"","","RP   ","ZME","ZME","N","N","N",,"","CONTROLLER,SID"
"2026/02/19","SONEL","K7","TN","US",36,28,10.96,"N",36.46971111,86,25,36.63,"W",-86.42684166,"","","WP   ","ZME","ZME","N","N","N",,"","IAP"
"2026/02/19","SONES","K7","FL","US",27,47,56.78,"N",27.79910555,82,40,9.61,"W",-82.66933611,"","RNAV","RP   ","ZMA","ZMA","N","N","N",,"","IAP"
"2026/02/19","SONET","K4","TX","US",31,42,45.04,"N",31.71251111,97,36,17.45,"W",-97.60484722,"","","RP   ","ZFW","ZFW","N","N","N",,"","ENROUTE LOW,SID"
"2026/02/19","SONEY","K6","CT","US",41,27,40.45,"N",41.46123611,71,51,30.9,"W",-71.85858333,"","","RP   ","","ZBW","N","N","N",,"","IAP"
"2026/02/19","SONGE","K2","NM","US",36,44,39.04,"N",36.74417777,108,6,21.24,"W",-108.1059,"","","RP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","SONGS","K4","TX","US",29,52,44.62,"N",29.87906111,95,3,18.85,"W",-95.05523611,"","","WP   ","ZHU","ZHU","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SONIQ","K2","CA","US",35,8,26.53,"N",35.14070277,117,25,19.26,"W",-117.42201666,"","","MW   ","ZLA","ZLA","N","N","N",,"","MILITARY IAP"
"2026/02/19","SONJA","K6","NJ","US",39,22,0.81,"N",39.36689166,75,16,28.48,"W",-75.27457777,"","","RP   ","","ZDC","N","N","N",,"","IAP"
"2026/02/19","SONNC","K7","FL","US",26,47,24.82,"N",26.79022777,79,57,47.15,"W",-79.96309722,"","","WP   ","ZMA","ZMA","N","N","N",,"","SID"
"2026/02/19","SONNS","K5","OH","US",39,11,10.83,"N",39.18634166,84,35,23.33,"W",-84.58981388,"","","WP   ","ZID","ZID","N","N","N",,"","IAP"
"2026/02/19","SONNY","K2","CA","US",38,20,8.69,"N",38.33574722,119,29,4.29,"W",-119.484525,"","","RP   ","ZOA","ZOA","N","N","N",,"","ENROUTE HIGH"
"2026/02/19","SONOC","K6","NY","US",40,48,39.47,"N",40.81096388,72,40,25.99,"W",-72.67388611,"","","MR   ","ZBW","ZBW","N","N","N",,"","MILITARY IAP"
"2026/02/19","SONOY","K5","WI","US",42,37,41.84,"N",42.62828888,88,3,14.27,"W",-88.05396388,"","","WP   ","ZAU","ZAU","N","N","N",,"","IAP"
"2026/02/19","SONRA","K2","AZ","US",33,17,3.3,"N",33.28425,111,3,19.32,"W",-111.05536666,"","","MR   ","ZAB","ZAB","N","N","N",,"","MILITARY IAP"
"2026/02/19","SONRY","K6","VA","US",38,16,5.41,"N",38.26816944,78,54,48.54,"W",-78.91348333,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","SONSS","K2","NV","US",38,56,12.39,"N",38.936775,119,5,5.69,"W",-119.08491388,"","","WP   ","ZOA","ZOA","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SONVE","K6","PA","US",41,46,56.24,"N",41.78228888,78,7,1.66,"W",-78.11712777,"","","WP   ","ZOB","ZOB","N","N","N",,"","SPECIAL IAP"
"2026/02/19","SONYA","K4","TX","US",34,14,40.1,"N",34.24447222,99,35,25.7,"W",-99.59047222,"","","RP   ","ZFW","ZFW","N","N","N",,"","CONTROLLER HIGH,ENROUTE HIGH"
"2026/02/19","SONYS","K2","CA","US",38,17,30.4,"N",38.29177777,122,23,5.32,"W",-122.38481111,"","","WP   ","ZOA","ZOA","N","N","N",,"","SPECIAL DP,SPECIAL IAP"
"2026/02/19","SONZZ","K2","NV","US",40,5,15,"N",40.0875,115,52,12,"W",-115.87,"","","WP   ","ZLC","ZLC","N","N","N",,"","ENROUTE HIGH,ENROUTE LOW"
"2026/02/19","SOOBY","K6","VA","US",37,37,31.66,"N",37.62546111,77,31,50.86,"W",-77.53079444,"","","WP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","SOOIE","K2","CA","US",37,25,42.86,"N",37.42857222,121,36,27.5,"W",-121.60763888,"","","WP   ","ZOA","ZOA","N","N","N",,"","STAR"
"2026/02/19","SOOKI","K6","MD","US",39,7,6.18,"N",39.11838333,76,31,20.23,"W",-76.52228611,"","","WP   ","ZDC","ZDC","N","N","N",,"","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
"2026/02/19","SOOKS","K1","OR","US",44,29,39.07,"N",44.49418611,119,49,36.57,"W",-119.826825,"","","WP   ","ZSE","ZSE","N","N","N",,"","SPECIAL DP"
"2026/02/19","SOOLU","K5","IL","US",42,11,46.95,"N",42.196375,88,8,51.7,"W",-88.14769444,"","","WP   ","ZAU","ZAU","N","N","N",,"","STAR"
"2026/02/19","SOONE","K7","GA","US",33,4,38.64,"N",33.0774,84,12,18.73,"W",-84.20520277,"","","WP   ","ZTL","ZTL","N","N","N",,"","AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
"2026/02/19","SOONR","K4","OK","US",35,10,30.87,"N",35.17524166,97,31,48.53,"W",-97.53014722,"","","RP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOONU","K6","DE","US",39,28,41.64,"N",39.47823333,75,34,47.89,"W",-75.57996944,"","","RP   ","ZDC","ZDC","N","N","N",,"","IAP"
"2026/02/19","SOOOP","K7","SC","US",32,22,23,"N",32.37305555,80,33,51,"W",-80.56416666,"","","WP   ","ZJX","ZJX","N","N","N",,"","CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
"2026/02/19","SOOPR","K4","TX","US",30,0,25.43,"N",30.00706388,95,10,9.31,"W",-95.16925277,"","","WP   ","ZHU","ZHU","N","N","N",,"","IAP"
"2026/02/19","SOOPS","K6","PA","US",39,47,4.54,"N",39.78459444,77,22,0.62,"W",-77.36683888,"","","WP   ","ZNY","ZDC","N","N","N",,"","IAP"
"2026/02/19","SOORD","K6","PA","US",41,3,16.84,"N",41.05467777,80,9,7.74,"W",-80.15215,"","","WP   ","ZOB","ZOB","N","N","N",,"","STAR"
"2026/02/19","SOORY","K","OA","US",38,30,0,"N",38.5,60,16,3.3,"W",-60.26758333,"","COMPULSORY","WP   ","ZNY","ZNY","N","N","N",,"LOW/HIGH","ENROUTE HIGH,ENROUTE LOW"
"2026/02/19","SOOSN","K2","AZ","US",35,37,53.36,"N",35.63148888,114,20,42.54,"W",-114.34515,"","RNAV","RP   ","ZLA","ZLA","N","N","N",,"","CONTROLLER HIGH,ENROUTE HIGH,SID"
"2026/02/19","SOOTO","K5","OH","US",41,33,50.98,"N",41.56416111,81,26,46.96,"W",-81.44637777,"","","WP   ","ZOB","ZOB","N","N","N",,"","IAP"
"2026/02/19","SOOUR","K2","CO","US",40,21,33,"N",40.35916666,103,0,33.32,"W",-103.00925555,"","","WP   ","ZDV","ZDV","N","N","N",,"","STAR"
"2026/02/19","SOOZN","K1","WA","US",45,37,0.23,"N",45.61673055,122,11,35.95,"W",-122.19331944,"","","WP   ","ZSE","ZSE","N","N","N",,"","STAR"
"2026/02/19","SOPAW","K5","IL","US",37,35,7.95,"N",37.58554166,89,15,12.14,"W",-89.25337222,"","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOPEA","K2","CA","US",33,29,6.25,"N",33.48506944,116,59,47.9,"W",-116.99663888,"","","MW   ","ZLA","ZLA","N","N","N",,"","MILITARY SID"
"2026/02/19","SOPHA","K","OA","US",27,48,18,"N",27.805,80,1,11,"W",-80.01972222,"","","WP   ","ZMA","ZMA","N","N","N",,"","CONTROLLER,ENROUTE LOW"
"2026/02/19","SOPHE","K7","NC","US",35,20,12.36,"N",35.33676666,80,57,45.38,"W",-80.96260555,"","","RP   ","ZTL","ZTL","N","N","N",,"","IAP"
"2026/02/19","SOPHI","K3","SD","US",44,33,9.32,"N",44.55258888,103,52,58.62,"W",-103.88295,"","","WP   ","ZDV","ZDV","N","N","N",,"","IAP"
"2026/02/19","SOPHY","K6","DE","US",39,16,18.21,"N",39.271725,75,21,58.57,"W",-75.36626944,"","","WP   ","","ZDC","N","N","N",,"","IAP"
"2026/02/19","SOPIE","K7","TN","US",36,8,37.48,"N",36.14374444,88,33,47.95,"W",-88.56331944,"","RNAV","RP   ","ZME","ZME","N","N","N",,"","CONTROLLER HIGH,ENROUTE HIGH"
"2026/02/19","SOPIW","PH","HI","US",22,23,15,"N",22.3875,156,48,26.4,"W",-156.80733333,"","","CN   ","ZHN","ZHN","N","N","N",,"","STAR"
"2026/02/19","SOPKE","K2","NM","US",35,40,51.14,"N",35.68087222,105,7,10.32,"W",-105.11953333,"","","WP   ","ZAB","ZAB","N","N","N",,"","IAP"
"2026/02/19","SOPLE","K2","NM","US",34,14,25.19,"N",34.24033055,103,9,31.08,"W",-103.15863333,"","","MW   ","ZAB","ZAB","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOPNE","K4","OK","US",35,9,43.32,"N",35.16203333,97,32,30.93,"W",-97.541925,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOPOC","K5","IL","US",39,5,1.13,"N",39.08364722,89,26,4.97,"W",-89.43471388,"","","WP   ","ZKC","ZKC","N","N","N",,"","IAP"
"2026/02/19","SOPOE","K4","LA","US",32,9,54.69,"N",32.16519166,93,45,16.78,"W",-93.75466111,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOPPA","K2","NM","US",34,40,50.48,"N",34.68068888,106,34,16.42,"W",-106.57122777,"","","WP   ","ZAB","ZAB","N","N","N",,"","CONTROLLER LOW,ENROUTE LOW,STAR"
"2026/02/19","SOPTE","K1","WY","US",41,38,18.58,"N",41.63849444,109,27,18.16,"W",-109.45504444,"","","RP   ","ZLC","ZLC","N","N","N",,"","IAP"
"2026/02/19","SOQSY","K2","AZ","US",33,51,45.47,"N",33.86263055,111,52,17.73,"W",-111.87159166,"","","WP   ","ZAB","ZAB","N","N","N",,"","IAP"
"2026/02/19","SOQZU","K3","NE","US",41,51,37.96,"N",41.86054444,98,16,2.39,"W",-98.26733055,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","SORAE","K6","PA","US",40,14,53.5,"N",40.24819444,75,11,52.62,"W",-75.19795,"","","MW   ","ZNY","ZNY","N","N","N",,"","MILITARY IAP"
"2026/02/19","SORDE","K3","SD","US",45,49,34.3,"N",45.82619444,99,24,18.78,"W",-99.40521666,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","SOREE","K1","ID","US",42,28,32.55,"N",42.47570833,114,11,48.12,"W",-114.1967,"","RNAV","RP   ","ZLC","ZLC","N","N","N",,"","IAP"
"2026/02/19","SOREY","K","OA","US",36,55,28.33,"N",36.92453611,75,52,15.76,"W",-75.87104444,"","","MR   ","","ZDC","N","N","N",,"","MILITARY IAP"
"2026/02/19","SORGE","K3","NE","US",41,1,34.66,"N",41.02629444,97,14,25.22,"W",-97.24033888,"","","WP   ","ZMP","ZMP","N","N","N",,"","IAP"
"2026/02/19","SORGO","K7","FL","US",28,1,57.28,"N",28.03257777,81,51,9.64,"W",-81.85267777,"","","RP   ","ZMA","ZMA","N","N","N",,"","IAP"
"2026/02/19","SORKE","K1","WY","US",44,32,47.43,"N",44.54650833,106,50,46.96,"W",-106.84637777,"","","RP   ","ZLC","ZLC","N","N","N",,"","IAP"
"2026/02/19","SORNE","K4","TX","US",33,10,30.04,"N",33.17501111,96,49,15.83,"W",-96.82106388,"","","WP   ","ZFW","ZFW","N","N","N",,"","IAP"
"2026/02/19","SOROC","K2","CA","US",39,4,47.25,"N",39.07979166,121,24,17.3,"W",-121.40480555,"","","MR   ","ZOA","ZOA","N","N","N",,"","MILITARY IAP"
"2026/02/19","SOROE","K3","SD","US",43,34,48.56,"N",43.58015555,96,39,36.61,"W",-96.66016944,"","","WP   ","ZMP","ZMP","N","N","N",,"","SID,SPECIAL IAP"
