"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG"
"2026/01/22","SBA","TRM","TEC",1,20,"V64","AIRWAY","","","","","TRM"
"2026/01/22","SBA","TRM","TEC",1,25,"TRM","NAVAID","CA","US","","VORTAC","PSP"
"2026/01/22","SBA","TRM","TEC",1,30,"PSP","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBA","UDD","TEC",1,5,"FIM","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBA","UDD","TEC",1,10,"V186","AIRWAY","","","","","NIKKL"
"2026/01/22","SBA","UDD","TEC",1,15,"NIKKL","FIX","CA","US","K2","","V64"
"2026/01/22","SBA","UDD","TEC",1,20,"V64","AIRWAY","","","","","TRM"
"2026/01/22","SBA","UDD","TEC",1,25,"TRM","NAVAID","CA","US","","VORTAC","PSP"
"2026/01/22","SBA","UDD","TEC",1,30,"PSP","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBA","VNY","TEC",1,5,"HENER","FIX","CA","US","K2","","V186"
"2026/01/22","SBA","VNY","TEC",1,10,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBA","VNY","TEC",1,15,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBA","VNY","TEC",2,5,"KWANG","FIX","CA","US","K2","","CMA"
"2026/01/22","SBA","VNY","TEC",2,10,"CMA","NAVAID","CA","US","","VOR/DME","GINNA"
"2026/01/22","SBA","VNY","TEC",2,15,"GINNA","FIX","CA","US","K2","",""
"2026/01/22","SBA","WHP","TEC",2,5,"KWANG","FIX","CA","US","K2","","CMA"
"2026/01/22","SBA","WHP","TEC",2,10,"CMA","NAVAID","CA","US","","VOR/DME","GINNA"
"2026/01/22","SBA","WHP","TEC",2,15,"GINNA","FIX","CA","US","K2","",""
"2026/01/22","SBD","AVX","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","PDZ270013"
"2026/01/22","SBD","AVX","TEC",1,10,"PDZ270013","FRD","CA","US","","VORTAC","RNDAL"
"2026/01/22","SBD","AVX","TEC",1,15,"RNDAL","FIX","CA","US","K2","","V363"
"2026/01/22","SBD","AVX","TEC",1,20,"V363","AIRWAY","","","","","DANAH"
"2026/01/22","SBD","AVX","TEC",1,25,"DANAH","FIX","CA","US","K2","","SXC"
"2026/01/22","SBD","AVX","TEC",1,30,"SXC","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","BUR","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","BUR","TEC",1,10,"V186","AIRWAY","","","","","VNY"
"2026/01/22","SBD","BUR","TEC",1,15,"VNY","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBD","BUR","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","BUR","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","BUR","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","BUR","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","BUR","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","BUR","TEC",2,30,"V186","AIRWAY","","","","","VNY"
"2026/01/22","SBD","BUR","TEC",2,35,"VNY","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBD","CMA","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","CMA","TEC",1,10,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBD","CMA","TEC",1,15,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","CMA","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","CMA","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","CMA","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","CMA","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","CMA","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","CMA","TEC",2,30,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBD","CMA","TEC",2,35,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","CRQ","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","CRQ","TEC",1,10,"V186","AIRWAY","","","","","ROBNN"
"2026/01/22","SBD","CRQ","TEC",1,15,"ROBNN","FIX","CA","US","K2","","V458"
"2026/01/22","SBD","CRQ","TEC",1,20,"V458","AIRWAY","","","","","OCN"
"2026/01/22","SBD","CRQ","TEC",1,25,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","FUL","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","FUL","TEC",1,10,"V388","AIRWAY","","","","","SLI"
"2026/01/22","SBD","FUL","TEC",1,15,"SLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","HHR","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","POWUP"
"2026/01/22","SBD","HHR","TEC",1,10,"POWUP","FIX","CA","US","K2","",""
"2026/01/22","SBD","LAX","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","LAX","TEC",1,10,"V388","AIRWAY","","","","","DOWDD"
"2026/01/22","SBD","LAX","TEC",1,15,"DOWDD","FIX","CA","US","K2","",""
"2026/01/22","SBD","LAX","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","LAX","TEC",2,10,"V388","AIRWAY","","","","","SLI"
"2026/01/22","SBD","LAX","TEC",2,15,"SLI","NAVAID","CA","US","","VORTAC","V8"
"2026/01/22","SBD","LAX","TEC",2,20,"V8","AIRWAY","","","","","TANDY"
"2026/01/22","SBD","LAX","TEC",2,25,"TANDY","FIX","CA","US","K2","",""
"2026/01/22","SBD","LAX","TEC",3,5,"PDZ","NAVAID","CA","US","","VORTAC","V16"
"2026/01/22","SBD","LAX","TEC",3,10,"V16","AIRWAY","","","","","PRADO"
"2026/01/22","SBD","LAX","TEC",3,15,"PRADO","FIX","CA","US","K2","","V363"
"2026/01/22","SBD","LAX","TEC",3,20,"V363","AIRWAY","","","","","DANAH"
"2026/01/22","SBD","LAX","TEC",3,25,"DANAH","FIX","CA","US","K2","","V23"
"2026/01/22","SBD","LAX","TEC",3,30,"V23","AIRWAY","","","","","SLI"
"2026/01/22","SBD","LAX","TEC",3,35,"SLI","NAVAID","CA","US","","VORTAC","V8"
"2026/01/22","SBD","LAX","TEC",3,40,"V8","AIRWAY","","","","","TANDY"
"2026/01/22","SBD","LAX","TEC",3,45,"TANDY","FIX","CA","US","K2","",""
"2026/01/22","SBD","LGB","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","LGB","TEC",1,10,"V388","AIRWAY","","","","","SLI"
"2026/01/22","SBD","LGB","TEC",1,15,"SLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","MYF","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","MYF","TEC",1,10,"V186","AIRWAY","","","","","HAILE"
"2026/01/22","SBD","MYF","TEC",1,15,"HAILE","FIX","CA","US","K2","","V66"
"2026/01/22","SBD","MYF","TEC",1,20,"V66","AIRWAY","","","","","MZB"
"2026/01/22","SBD","MYF","TEC",1,25,"MZB","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","NFG","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","NFG","TEC",1,10,"V186","AIRWAY","","","","","ROBNN"
"2026/01/22","SBD","NFG","TEC",1,15,"ROBNN","FIX","CA","US","K2","","V458"
"2026/01/22","SBD","NFG","TEC",1,20,"V458","AIRWAY","","","","","OCN"
"2026/01/22","SBD","NFG","TEC",1,25,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","NKX","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","NKX","TEC",1,10,"V186","AIRWAY","","","","","ROBNN"
"2026/01/22","SBD","NKX","TEC",1,15,"ROBNN","FIX","CA","US","K2","","V458"
"2026/01/22","SBD","NKX","TEC",1,20,"V458","AIRWAY","","","","","OCN"
"2026/01/22","SBD","NKX","TEC",1,25,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","NRS","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","NRS","TEC",1,10,"V186","AIRWAY","","","","","HAILE"
"2026/01/22","SBD","NRS","TEC",1,15,"HAILE","FIX","CA","US","K2","","V66"
"2026/01/22","SBD","NRS","TEC",1,20,"V66","AIRWAY","","","","","MZB"
"2026/01/22","SBD","NRS","TEC",1,25,"MZB","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","NTD","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","NTD","TEC",1,10,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBD","NTD","TEC",1,15,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","NTD","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","NTD","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","NTD","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","NTD","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","NTD","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","NTD","TEC",2,30,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBD","NTD","TEC",2,35,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","NZY","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","NZY","TEC",1,10,"V186","AIRWAY","","","","","HAILE"
"2026/01/22","SBD","NZY","TEC",1,15,"HAILE","FIX","CA","US","K2","","V66"
"2026/01/22","SBD","NZY","TEC",1,20,"V66","AIRWAY","","","","","MZB"
"2026/01/22","SBD","NZY","TEC",1,25,"MZB","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","OKB","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","OKB","TEC",1,10,"V186","AIRWAY","","","","","ROBNN"
"2026/01/22","SBD","OKB","TEC",1,15,"ROBNN","FIX","CA","US","K2","","V458"
"2026/01/22","SBD","OKB","TEC",1,20,"V458","AIRWAY","","","","","OCN"
"2026/01/22","SBD","OKB","TEC",1,25,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","OXR","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","OXR","TEC",1,10,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBD","OXR","TEC",1,15,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","OXR","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","OXR","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","OXR","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","OXR","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","OXR","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","OXR","TEC",2,30,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBD","OXR","TEC",2,35,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","RNM","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","RNM","TEC",1,10,"V186","AIRWAY","","","","","ROBNN"
"2026/01/22","SBD","RNM","TEC",1,15,"ROBNN","FIX","CA","US","K2","","V208"
"2026/01/22","SBD","RNM","TEC",1,20,"V208","AIRWAY","","","","","JLI"
"2026/01/22","SBD","RNM","TEC",1,25,"JLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","SAN","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","SAN","TEC",1,10,"V186","AIRWAY","","","","","HAILE"
"2026/01/22","SBD","SAN","TEC",1,15,"HAILE","FIX","CA","US","K2","","V66"
"2026/01/22","SBD","SAN","TEC",1,20,"V66","AIRWAY","","","","","MZB"
"2026/01/22","SBD","SAN","TEC",1,25,"MZB","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","SBA","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","SBA","TEC",1,10,"V186","AIRWAY","","","","","DEANO"
"2026/01/22","SBD","SBA","TEC",1,15,"DEANO","FIX","CA","US","K2","","V27"
"2026/01/22","SBD","SBA","TEC",1,20,"V27","AIRWAY","","","","","KWANG"
"2026/01/22","SBD","SBA","TEC",1,25,"KWANG","FIX","CA","US","K2","",""
"2026/01/22","SBD","SBA","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","SBA","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","SBA","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","SBA","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","SBA","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","SBA","TEC",2,30,"V186","AIRWAY","","","","","DEANO"
"2026/01/22","SBD","SBA","TEC",2,35,"DEANO","FIX","CA","US","K2","","V27"
"2026/01/22","SBD","SBA","TEC",2,40,"V27","AIRWAY","","","","","KWANG"
"2026/01/22","SBD","SBA","TEC",2,45,"KWANG","FIX","CA","US","K2","",""
"2026/01/22","SBD","SDM","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","SDM","TEC",1,10,"V186","AIRWAY","","","","","HAILE"
"2026/01/22","SBD","SDM","TEC",1,15,"HAILE","FIX","CA","US","K2","","V66"
"2026/01/22","SBD","SDM","TEC",1,20,"V66","AIRWAY","","","","","MZB"
"2026/01/22","SBD","SDM","TEC",1,25,"MZB","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","SEE","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","SEE","TEC",1,10,"V186","AIRWAY","","","","","HAILE"
"2026/01/22","SBD","SEE","TEC",1,15,"HAILE","FIX","CA","US","K2","","V66"
"2026/01/22","SBD","SEE","TEC",1,20,"V66","AIRWAY","","","","","MZB"
"2026/01/22","SBD","SEE","TEC",1,25,"MZB","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","SLI","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","SLI","TEC",1,10,"V388","AIRWAY","","","","","SLI"
"2026/01/22","SBD","SLI","TEC",1,15,"SLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","SMO","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","SMO","TEC",1,10,"V186","AIRWAY","","","","","DARTS"
"2026/01/22","SBD","SMO","TEC",1,15,"DARTS","FIX","CA","US","K2","",""
"2026/01/22","SBD","SNA","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","SNA","TEC",1,10,"V388","AIRWAY","","","","","RNDAL"
"2026/01/22","SBD","SNA","TEC",1,15,"RNDAL","FIX","CA","US","K2","","V363"
"2026/01/22","SBD","SNA","TEC",1,20,"V363","AIRWAY","","","","","POXKU"
"2026/01/22","SBD","SNA","TEC",1,25,"POXKU","FIX","CA","US","K2","","V8"
"2026/01/22","SBD","SNA","TEC",1,30,"V8","AIRWAY","","","","","SLI"
"2026/01/22","SBD","SNA","TEC",1,35,"SLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","TOA","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V388"
"2026/01/22","SBD","TOA","TEC",1,10,"V388","AIRWAY","","","","","SLI"
"2026/01/22","SBD","TOA","TEC",1,15,"SLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBD","VNY","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","VNY","TEC",1,10,"V186","AIRWAY","","","","","VNY"
"2026/01/22","SBD","VNY","TEC",1,15,"VNY","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBD","VNY","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","VNY","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","VNY","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","VNY","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","VNY","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","VNY","TEC",2,30,"V186","AIRWAY","","","","","VNY"
"2026/01/22","SBD","VNY","TEC",2,35,"VNY","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBD","WHP","TEC",1,5,"PDZ","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBD","WHP","TEC",1,10,"V186","AIRWAY","","","","","VNY"
"2026/01/22","SBD","WHP","TEC",1,15,"VNY","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBD","WHP","TEC",2,5,"PDZ","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBD","WHP","TEC",2,10,"V197","AIRWAY","","","","","POM"
"2026/01/22","SBD","WHP","TEC",2,15,"POM","NAVAID","CA","US","","VORTAC","V264"
"2026/01/22","SBD","WHP","TEC",2,20,"V264","AIRWAY","","","","","ITSME"
"2026/01/22","SBD","WHP","TEC",2,25,"ITSME","FIX","CA","US","K2","","V186"
"2026/01/22","SBD","WHP","TEC",2,30,"V186","AIRWAY","","","","","VNY"
"2026/01/22","SBD","WHP","TEC",2,35,"VNY","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBN","ATL","H",1,5,"PXV","NAVAID","IN","US","","VORTAC","BNA"
"2026/01/22","SBN","ATL","H",1,10,"BNA","NAVAID","TN","US","","VORTAC","NEWBB"
"2026/01/22","SBN","ATL","H",1,15,"NEWBB","FIX","TN","US","K7","","IHAVE"
"2026/01/22","SBN","ATL","H",1,20,"IHAVE","FIX","TN","US","K7","","MTHEW"
"2026/01/22","SBN","ATL","H",1,25,"MTHEW","FIX","TN","US","K7","","CHPPR1"
"2026/01/22","SBN","ATL","H",1,30,"CHPPR1","STAR","","","","",""
"2026/01/22","SBN","CLE","H",1,5,"BENJO","FIX","MI","US","K5","","BRWNZ4"
"2026/01/22","SBN","CLE","H",1,10,"BRWNZ4","STAR","","","","",""
"2026/01/22","SBN","CVG","H",1,5,"FWA","NAVAID","IN","US","","VORTAC","ZEKUS"
"2026/01/22","SBN","CVG","H",1,10,"ZEKUS","FIX","IN","US","K5","","ARBAS"
"2026/01/22","SBN","CVG","H",1,15,"ARBAS","FIX","IN","US","K5","",""
"2026/01/22","SBP","AJO","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","AJO","TEC",1,10,"V186","AIRWAY","","","","","PDZ"
"2026/01/22","SBP","AJO","TEC",1,15,"PDZ","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","AVX","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","VTU"
"2026/01/22","SBP","AVX","TEC",1,10,"VTU","NAVAID","CA","US","","VOR/DME","V208"
"2026/01/22","SBP","AVX","TEC",1,15,"V208","AIRWAY","","","","","SXC"
"2026/01/22","SBP","AVX","TEC",1,20,"SXC","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","BUR","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","BUR","TEC",1,10,"V186","AIRWAY","","","","","FIM"
"2026/01/22","SBP","BUR","TEC",1,15,"FIM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","BUR","TEC",2,5,"RZS","NAVAID","CA","US","","VORTAC","V386"
"2026/01/22","SBP","BUR","TEC",2,10,"V386","AIRWAY","","","","","FIM"
"2026/01/22","SBP","BUR","TEC",2,15,"FIM","NAVAID","CA","US","","VORTAC","FERN7"
"2026/01/22","SBP","BUR","TEC",2,20,"FERN7","STAR","","","","",""
"2026/01/22","SBP","CCB","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","CCB","TEC",1,10,"V186","AIRWAY","","","","","ITSME"
"2026/01/22","SBP","CCB","TEC",1,15,"ITSME","FIX","CA","US","K2","","V264"
"2026/01/22","SBP","CCB","TEC",1,20,"V264","AIRWAY","","","","","POM"
"2026/01/22","SBP","CCB","TEC",1,25,"POM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","CCB","TEC",2,5,"RZS","NAVAID","CA","US","","VORTAC","V386"
"2026/01/22","SBP","CCB","TEC",2,10,"V386","AIRWAY","","","","","FIM"
"2026/01/22","SBP","CCB","TEC",2,15,"FIM","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","CCB","TEC",2,20,"V186","AIRWAY","","","","","ITSME"
"2026/01/22","SBP","CCB","TEC",2,25,"ITSME","FIX","CA","US","K2","","V264"
"2026/01/22","SBP","CCB","TEC",2,30,"V264","AIRWAY","","","","","POM"
"2026/01/22","SBP","CCB","TEC",2,35,"POM","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","CMA","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","VTU"
"2026/01/22","SBP","CMA","TEC",1,10,"VTU","NAVAID","CA","US","","VOR/DME",""
"2026/01/22","SBP","CNO","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","CNO","TEC",1,10,"V186","AIRWAY","","","","","PDZ"
"2026/01/22","SBP","CNO","TEC",1,15,"PDZ","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","CNO","TEC",2,5,"RZS","NAVAID","CA","US","","VORTAC","V386"
"2026/01/22","SBP","CNO","TEC",2,10,"V386","AIRWAY","","","","","FIM"
"2026/01/22","SBP","CNO","TEC",2,15,"FIM","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","CNO","TEC",2,20,"V186","AIRWAY","","","","","ITSME"
"2026/01/22","SBP","CNO","TEC",2,25,"ITSME","FIX","CA","US","K2","","V264"
"2026/01/22","SBP","CNO","TEC",2,30,"V264","AIRWAY","","","","","POM"
"2026/01/22","SBP","CNO","TEC",2,35,"POM","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBP","CNO","TEC",2,40,"V197","AIRWAY","","","","","PDZ"
"2026/01/22","SBP","CNO","TEC",2,45,"PDZ","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","CRQ","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V597"
"2026/01/22","SBP","CRQ","TEC",1,10,"V597","AIRWAY","","","","","OCN"
"2026/01/22","SBP","CRQ","TEC",1,15,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","CRQ","TEC",2,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","CRQ","TEC",2,10,"V186","AIRWAY","","","","","ROBNN"
"2026/01/22","SBP","CRQ","TEC",2,15,"ROBNN","FIX","CA","US","K2","","V458"
"2026/01/22","SBP","CRQ","TEC",2,20,"V458","AIRWAY","","","","","OCN"
"2026/01/22","SBP","CRQ","TEC",2,25,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","CRQ","TEC",3,5,"RZS","NAVAID","CA","US","","VORTAC","VTU"
"2026/01/22","SBP","CRQ","TEC",3,10,"VTU","NAVAID","CA","US","","VOR/DME","V208"
"2026/01/22","SBP","CRQ","TEC",3,15,"V208","AIRWAY","","","","","SXC"
"2026/01/22","SBP","CRQ","TEC",3,20,"SXC","NAVAID","CA","US","","VORTAC","V208"
"2026/01/22","SBP","CRQ","TEC",3,25,"V208","AIRWAY","","","","","OCN"
"2026/01/22","SBP","CRQ","TEC",3,30,"OCN","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","EMT","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","EMT","TEC",1,10,"V186","AIRWAY","","","","","PDZ"
"2026/01/22","SBP","EMT","TEC",1,15,"PDZ","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","F70","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","F70","TEC",1,10,"V186","AIRWAY","","","","","PDZ"
"2026/01/22","SBP","F70","TEC",1,15,"PDZ","NAVAID","CA","US","","VORTAC","PDZ092015"
"2026/01/22","SBP","F70","TEC",1,20,"PDZ092015","FRD","CA","US","","VORTAC","JESEX"
"2026/01/22","SBP","F70","TEC",1,25,"JESEX","FIX","CA","US","K2","","TIQMU"
"2026/01/22","SBP","F70","TEC",1,30,"TIQMU","FIX","CA","US","K2","",""
"2026/01/22","SBP","F70","TEC",2,5,"RZS","NAVAID","CA","US","","VORTAC","V386"
"2026/01/22","SBP","F70","TEC",2,10,"V386","AIRWAY","","","","","FIM"
"2026/01/22","SBP","F70","TEC",2,15,"FIM","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","F70","TEC",2,20,"V186","AIRWAY","","","","","ITSME"
"2026/01/22","SBP","F70","TEC",2,25,"ITSME","FIX","CA","US","K2","","V264"
"2026/01/22","SBP","F70","TEC",2,30,"V264","AIRWAY","","","","","POM"
"2026/01/22","SBP","F70","TEC",2,35,"POM","NAVAID","CA","US","","VORTAC","V197"
"2026/01/22","SBP","F70","TEC",2,40,"V197","AIRWAY","","","","","PDZ"
"2026/01/22","SBP","F70","TEC",2,45,"PDZ","NAVAID","CA","US","","VORTAC","JESEX"
"2026/01/22","SBP","F70","TEC",2,50,"JESEX","FIX","CA","US","K2","","TIQMU"
"2026/01/22","SBP","F70","TEC",2,55,"TIQMU","FIX","CA","US","K2","",""
"2026/01/22","SBP","FUL","TEC",1,5,"RZS","NAVAID","CA","US","","VORTAC","V186"
"2026/01/22","SBP","FUL","TEC",1,10,"V186","AIRWAY","","","","","ADAMM"
"2026/01/22","SBP","FUL","TEC",1,15,"ADAMM","FIX","CA","US","K2","","V394"
"2026/01/22","SBP","FUL","TEC",1,20,"V394","AIRWAY","","","","","SLI"
"2026/01/22","SBP","FUL","TEC",1,25,"SLI","NAVAID","CA","US","","VORTAC",""
"2026/01/22","SBP","FUL","TEC",2,5,"RZS","NAVAID","CA","US","","VORTAC","VTU"
"2026/01/22","SBP","FUL","TEC",2,10,"VTU","NAVAID","CA","US","","VOR/DME","V208"
"2026/01/22","SBP","FUL","TEC",2,15,"V208","AIRWAY","","","","","SXC"
"2026/01/22","SBP","FUL","TEC",2,20,"SXC","NAVAID","CA","US","","VORTAC","SLI"
"2026/01/22","SBP","FUL","TEC",2,25,"SLI","NAVAID","CA","US","","VORTAC",""
