"EFF_DATE","NAV_ID","NAV_TYPE","STATE_CODE","CITY","COUNTRY_CODE","NAV_STATUS","NAME","STATE_NAME","REGION_CODE","COUNTRY_NAME","FAN_MARKER","OWNER","OPERATOR","NAS_USE_FLAG","PUBLIC_USE_FLAG","NDB_CLASS_CODE","OPER_HOURS","HIGH_ALT_ARTCC_ID","HIGH_ARTCC_NAME","LOW_ALT_ARTCC_ID","LOW_ARTCC_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_ACCURACY_CODE","TACAN_DME_STATUS","TACAN_DME_LAT_DEG","TACAN_DME_LAT_MIN","TACAN_DME_LAT_SEC","TACAN_DME_LAT_HEMIS","TACAN_DME_LAT_DECIMAL","TACAN_DME_LONG_DEG","TACAN_DME_LONG_MIN","TACAN_DME_LONG_SEC","TACAN_DME_LONG_HEMIS","TACAN_DME_LONG_DECIMAL","ELEV","MAG_VARN","MAG_VARN_HEMIS","MAG_VARN_YEAR","SIMUL_VOICE_FLAG","PWR_OUTPUT","AUTO_VOICE_ID_FLAG","MNT_CAT_CODE","VOICE_CALL","CHAN","FREQ","MKR_IDENT","MKR_SHAPE","MKR_BRG","ALT_CODE","DME_SSV","LOW_NAV_ON_HIGH_CHART_FLAG","Z_MKR_FLAG","FSS_ID","FSS_NAME","FSS_HOURS","NOTAM_ID","QUAD_IDENT","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","RESTRICTION_FLAG","HIWAS_FLAG"
"2026/02/19","OXI","DME","IN","KNOX","US","OPERATIONAL IFR","KNOX","INDIANA","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZAU","CHICAGO","ZAU","CHICAGO",41,19,19.4116,"N",41.32205877,86,38,57.4387,"W",-86.64928852,"6","OPERATIONAL IFR",41,19,19.4116,"N",41.32205877,86,38,57.4387,"W",-86.64928852,686,,"",,"N",,"N","1","NONE","103X",115.6,"","",,"","DH","","","HUF","TERRE HAUTE","24","HUF","","N","N","N","",""
"2026/02/19","OZB","VOR","NE","COZAD","US","OPERATIONAL IFR","COZAD","NEBRASKA","ACE","UNITED STATES","","O-STATE OF NEBRASKA","O-STATE OF NEBRASKA","Y","Y","","24","ZDV","DENVER","ZDV","DENVER",40,52,13.246,"N",40.87034611,100,0,13.5469,"W",-100.00376302,"","",,,,"",,,,,"",,2515.4,9,"E",1985,"N",,"N","1","NONE","",109,"","",,"T","","","","OLU","COLUMBUS","24","OLU","","N","N","N","",""
"2026/02/19","OZR","VOR/DME","AL","FORT RUCKER","US","OPERATIONAL RESTRICTED","CAIRNS","ALABAMA","ASO","UNITED STATES","","R-US ARMY","R-US ARMY","Y","Y","","24","ZJX","JACKSONVILLE","ZJX","JACKSONVILLE",31,16,8.21,"N",31.26894722,85,43,34.72,"W",-85.72631111,"6","OPERATIONAL RESTRICTED",31,16,8.215,"N",31.26894861,85,43,34.725,"W",-85.7263125,333.4,3,"W",2010,"N",,"N","3","NONE","49X",111.2,"","",,"L","L","","","ANB","ANNISTON","24","OZR","","N","N","N","",""
"2026/02/19","PAE","VOR/DME","WA","EVERETT","US","OPERATIONAL IFR","PAINE","WASHINGTON","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZSE","SEATTLE","ZSE","SEATTLE",47,55,11.3996,"N",47.91983322,122,16,40.0864,"W",-122.27780177,"5","OPERATIONAL IFR",47,55,12.0312,"N",47.92000866,122,16,41.8197,"W",-122.27828325,669.2,20,"E",1990,"N",,"N","1","NONE","43X",110.6,"","",,"L","L","Y","","SEA","SEATTLE","24","PAE","","N","Y","N","",""
"2026/02/19","PAM","TACAN","FL","PANAMA CITY","US","OPERATIONAL RESTRICTED","TYNDALL","FLORIDA","ASO","UNITED STATES","","A-US AIR FORCE","A-US AIR FORCE","Y","Y","","24","ZJX","JACKSONVILLE","ZJX","JACKSONVILLE",30,4,26.41,"N",30.07400277,85,34,20.69,"W",-85.57241388,"6","",30,4,26.41,"N",30.07400277,85,34,20.69,"W",-85.57241388,8.3,4,"W",2015,"N",,"N","1","NONE","64X",133.7,"","",,"","H","","","GNV","GAINESVILLE","24","PAM","","N","N","N","",""
"2026/02/19","PAN","DME","AZ","PAYSON","US","OPERATIONAL RESTRICTED","PAYSON","ARIZONA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","","24","ZAB","ALBUQUERQUE","ZAB","ALBUQUERQUE",34,15,15.9384,"N",34.25442733,111,20,6.7721,"W",-111.33521447,"0","OPERATIONAL RESTRICTED",34,15,15.9384,"N",34.25442733,111,20,6.7721,"W",-111.33521447,5268.1,,"",,"N",,"N","1","NONE","110Y",116.35,"","",,"","DH","","","PRC","PRESCOTT","24","PAN","","N","N","N","",""
"2026/02/19","PBF","VOR/DME","AR","PINE BLUFF","US","OPERATIONAL RESTRICTED","PINE BLUFF","ARKANSAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZME","MEMPHIS","ZME","MEMPHIS",34,14,48.3307,"N",34.24675852,91,55,34.2349,"W",-91.92617636,"6","OPERATIONAL IFR",34,14,48.3307,"N",34.24675852,91,55,34.2349,"W",-91.92617636,212,4,"E",1980,"N",,"N","1","NONE","107X",116,"","",,"VL","L","","","JBR","JONESBORO","24","PBF","","N","N","N","",""
"2026/02/19","PBI","VORTAC","FL","WEST PALM BEACH","US","OPERATIONAL RESTRICTED","PALM BEACH","FLORIDA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZMA","MIAMI","ZMA","MIAMI",26,40,48.198,"N",26.680055,80,5,11.3635,"W",-80.08648986,"5","",26,40,48.198,"N",26.680055,80,5,11.3635,"W",-80.08648986,15.7,3,"W",1985,"Y",,"N","1","MIAMI RADIO","104X",115.7,"","",,"VH","H","","","MIA","MIAMI","24","PBI","","N","N","N","",""
"2026/02/19","PCU","VOR/DME","MS","PICAYUNE","US","OPERATIONAL RESTRICTED","PICAYUNE","MISSISSIPPI","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZHU","HOUSTON","ZHU","HOUSTON",30,33,40.1975,"N",30.56116597,89,43,49.7574,"W",-89.73048816,"6","OPERATIONAL RESTRICTED",30,33,40.1975,"N",30.56116597,89,43,49.7574,"W",-89.73048816,70.2,5,"E",1965,"N",,"N","1","NONE","86Y",113.95,"","",,"L","L","Y","","GWO","GREENWOOD","24","GWO","","N","N","N","Y",""
"2026/02/19","PDK","DME","GA","ATLANTA","US","OPERATIONAL IFR","PEACHTREE","GEORGIA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZTL","ATLANTA","ZTL","ATLANTA",33,52,32.2742,"N",33.87563172,84,17,55.7296,"W",-84.29881377,"","OPERATIONAL IFR",33,52,32.2742,"N",33.87563172,84,17,55.7296,"W",-84.29881377,971.4,,"",,"N",,"Y","1","NONE","113X",116.6,"","",,"","L","","","MCN","MACON","24","PDK","","N","N","N","",""
"2026/02/19","PDN","NDB/DME","AK","PORT HEIDEN","US","OPERATIONAL RESTRICTED","PORT HEIDEN","ALASKA","AAL","UNITED STATES","","A-US AIR FORCE","A-US AIR FORCE","Y","Y","HW/DME","24","ZAN","ANCHORAGE","ZAN","ANCHORAGE",56,57,15.42,"N",56.95428333,158,38,51.24,"W",-158.64756666,"5","OPERATIONAL RESTRICTED",56,57,15.42,"N",56.95428333,158,38,51.24,"W",-158.64756666,56,16,"E",2005,"N",,"N","4","NONE","32X",371,"","",,"","","","N","ENA","KENAI","24","PTH","","N","N","N","",""
"2026/02/19","PDT","VORTAC","OR","PENDLETON","US","OPERATIONAL RESTRICTED","PENDLETON","OREGON","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZSE","SEATTLE","ZSE","SEATTLE",45,41,54.3148,"N",45.69842077,118,56,19.3576,"W",-118.93871044,"6","",45,41,54.3148,"N",45.69842077,118,56,19.3576,"W",-118.93871044,1575.3,14,"E",2020,"N",,"N","1","NONE","94X",114.7,"","",,"VH","H","","","MMV","MC MINNVILLE","24","PDT","","Y","N","N","",""
"2026/02/19","PDX","VOT","OR","PORTLAND","US","OPERATIONAL IFR","PORTLAND","OREGON","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","N","Y","","24","","","","",45,35,47.85,"N",45.596625,122,36,13.58,"W",-122.60377222,"","",,,,"",,,,,"",,25.5,,"",,"",,"N","","FOUR DOTS PER SECOND","",111,"","",,"","","","","MMV","MC MINNVILLE","24","","","","","","",""
"2026/02/19","PDZ","VORTAC","CA","ONTARIO","US","OPERATIONAL RESTRICTED","PARADISE","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",33,55,6.0128,"N",33.91833688,117,31,47.9897,"W",-117.52999713,"6","",33,55,6.8451,"N",33.91856808,117,31,46.421,"W",-117.52956138,1432.4,15,"E",1965,"N",,"Y","1","NONE","59X",112.2,"","",,"VH","H","","","RAL","RIVERSIDE","24","RAL","","N","N","N","",""
"2026/02/19","PEQ","VOR/DME","TX","PECOS","US","OPERATIONAL RESTRICTED","PECOS","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZAB","ALBUQUERQUE","ZAB","ALBUQUERQUE",31,28,9.5316,"N",31.46931433,103,34,29.1155,"W",-103.5747543,"6","OPERATIONAL IFR",31,28,9.5316,"N",31.46931433,103,34,29.1155,"W",-103.5747543,2650,11,"E",1965,"Y",,"N","1","SAN ANGELO RADIO","112X",116.5,"","",,"VL","L","Y","","SJT","SAN ANGELO","24","PEQ","","N","N","N","",""
"2026/02/19","PER","VORTAC","OK","PONCA CITY","US","OPERATIONAL RESTRICTED","PIONEER","OKLAHOMA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZKC","KANSAS CITY","ZKC","KANSAS CITY",36,44,47.508,"N",36.74653,97,9,36.56,"W",-97.16015555,"6","",36,44,47.508,"N",36.74653,97,9,36.56,"W",-97.16015555,1053.9,6,"E",1995,"N",,"N","1","NONE","79X",113.2,"","",,"VH","H","","","MLC","MC ALESTER","24","PNC","","N","N","N","",""
"2026/02/19","PFO","NDB","TX","SPOFFORD","US","OPERATIONAL IFR","SPOFFORD","TEXAS","ASW","UNITED STATES","","O-MALONE TRUCKING CO","O-MALONE TRUCKING CO","Y","Y","MHW","24","ZHU","HOUSTON","ZHU","HOUSTON",29,8,42.863,"N",29.14523972,100,25,39.277,"W",-100.42757694,"5","",,,,"",,,,,"",,967,8,"E",1995,"N",,"N","1","NONE","",356,"","",,"","","","N","SJT","SAN ANGELO","24","SJT","","N","N","N","",""
"2026/02/19","PGA","VOR/DME","AZ","PAGE","US","OPERATIONAL RESTRICTED","PAGE","ARIZONA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZDV","DENVER","ZDV","DENVER",36,55,51.7611,"N",36.93104475,111,26,50.794,"W",-111.44744277,"5","OPERATIONAL RESTRICTED",36,55,51.7611,"N",36.93104475,111,26,50.794,"W",-111.44744277,4249.5,13,"E",2000,"N",,"N","1","NONE","111Y",116.45,"","",,"VL","DH","Y","","PRC","PRESCOTT","24","PGA","","N","N","N","",""
"2026/02/19","PGO","VORTAC","OK","PAGE","US","OPERATIONAL RESTRICTED","RICH MOUNTAIN","OKLAHOMA","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZME","MEMPHIS","ZME","MEMPHIS",34,40,49.6725,"N",34.68046458,94,36,32.4083,"W",-94.6090023,"7","",34,40,49.6725,"N",34.68046458,94,36,32.4083,"W",-94.6090023,2700,4,"E",1995,"N",,"N","1","NONE","82X",113.5,"","",,"VL","L","Y","","MLC","MC ALESTER","24","MLC","","N","N","N","",""
"2026/02/19","PGS","VOR/DME","AZ","PEACH SPRINGS","US","OPERATIONAL RESTRICTED","PEACH SPRINGS","ARIZONA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",35,37,28.963,"N",35.62471194,113,32,40.08,"W",-113.54446666,"6","OPERATIONAL RESTRICTED",35,37,28.963,"N",35.62471194,113,32,40.08,"W",-113.54446666,4760,15,"E",1965,"N",,"N","1","NONE","57X",112,"","",,"VH","DH","","","PRC","PRESCOTT","24","PRC","","N","N","N","",""
"2026/02/19","PGV","FAN MARKER","NC","GREENVILLE","US","OPERATIONAL IFR","BELVOIR","NORTH CAROLINA","ASO","UNITED STATES","","O-PITT COUNTY ARPT AUTH","O-PITT COUNTY ARPT AUTH","Y","Y","","24","ZDC","WASHINGTON","ZDC","WASHINGTON",35,38,24.077,"N",35.64002138,77,22,57.576,"W",-77.38266,"5","",,,,"",,,,,"",,40,6,"W",1975,"",,"N","","NONE","",,"DOT DASH DOT","E",,"","","","","RDU","RALEIGH","24","PGV","","N","N","N","",""
"2026/02/19","PGY","VORTAC","CA","SAN DIEGO","US","OPERATIONAL RESTRICTED","POGGI","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",32,36,37.2239,"N",32.61033997,116,58,44.7601,"W",-116.97910002,"5","",32,36,37.2239,"N",32.61033997,116,58,44.7601,"W",-116.97910002,576.1,14,"E",1980,"N",,"N","1","NONE","111Y",116.45,"","",,"VL","H","","","SAN","SAN DIEGO","24","SDM","","N","N","N","",""
"2026/02/19","PH","MARINE NDB","ME","PORTLAND","US","OPERATIONAL IFR","PORTLAND LHB-P","MAINE","ANE","UNITED STATES","","C-US COAST GUARD","C-US COAST GUARD","Y","Y","HW","24","ZBW","BOSTON","ZBW","BOSTON",43,31,37.311,"N",43.52703083,70,5,29.163,"W",-70.09143416,"5","",,,,"",,,,,"",,,17,"W",1985,"N",,"N","","NONE","",301,"","",,"","","","N","BGR","BANGOR","24","BGR","","N","N","N","",""
"2026/02/19","PH","NDB","MI","PORT HURON","US","OPERATIONAL IFR","PHURN","MICHIGAN","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.","Y","Y","LOMW","24","ZOB","CLEVELAND","ZOB","CLEVELAND",42,50,34.9182,"N",42.84303283,82,35,47.9257,"W",-82.59664602,"","",,,,"",,,,,"",,634.8,7,"W",1985,"N",,"N","3","NONE","",332,"","",,"","","","","LAN","LANSING","24","PHN","","N","N","N","",""
"2026/02/19","PHK","DME","FL","PAHOKEE","US","OPERATIONAL IFR","PAHOKEE","FLORIDA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZMA","MIAMI","ZMA","MIAMI",26,46,57.8726,"N",26.78274238,80,41,29.1566,"W",-80.69143238,"7","",26,46,57.8726,"N",26.78274238,80,41,29.1566,"W",-80.69143238,15.5,,"",,"N",,"N","1","NONE","101X",115.4,"","",,"","DH","","","MIA","MIAMI","24","MIA","","N","N","N","",""
"2026/02/19","PHL","VOT","PA","PHILADELPHIA","US","OPERATIONAL RESTRICTED","PHILADELPHIA","PENNSYLVANIA","AEA","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","","","","",39,51,55.01,"N",39.86528055,75,14,1.14,"W",-75.23365,"4","",,,,"",,,,,"",,41,,"",,"",,"N","","FOUR DOTS PER SECOND","",109.8,"","",,"","","","","IPT","WILLIAMSPORT","24","","","","","","",""
"2026/02/19","PHP","VOR/DME","SD","PHILIP","US","OPERATIONAL RESTRICTED","PHILIP","SOUTH DAKOTA","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZDV","DENVER","ZDV","DENVER",44,3,29.6625,"N",44.05823958,101,39,51.0956,"W",-101.66419322,"0","OPERATIONAL RESTRICTED",44,3,29.6625,"N",44.05823958,101,39,51.0956,"W",-101.66419322,2340.3,12,"E",1965,"N",,"N","1","NONE","102Y",115.55,"","",,"VL","DH","","","HON","HURON","24","PHP","","N","N","N","",""
"2026/02/19","PHX","VOT","AZ","PHOENIX","US","OPERATIONAL IFR","PHOENIX","ARIZONA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","N","Y","","24","","","","",33,26,7.2778,"N",33.43535494,112,0,28.4898,"W",-112.00791383,"4","",,,,"",,,,,"",,1212.8,,"",,"",,"N","","FOUR DOTS PER SECOND","",109,"","",,"","","","","PRC","PRESCOTT","24","","","","","","",""
"2026/02/19","PI","NDB","IL","PEORIA","US","OPERATIONAL IFR","TUNGG","ILLINOIS","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","MHW/LOM","24","ZAU","CHICAGO","ZAU","CHICAGO",40,36,20.2247,"N",40.60561797,89,35,35.6992,"W",-89.59324977,"6","",,,,"",,,,,"",,601.7,2,"W",2015,"N",,"N","1","NONE","",356,"","",,"","","","N","IKK","KANKAKEE","24","PIA","","N","N","N","",""
"2026/02/19","PI","NDB","FL","ST PETERSBURG-CLEARWATER","US","OPERATIONAL IFR","CAPOK","FLORIDA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",27,59,42.8659,"N",27.99524052,82,42,13.8,"W",-82.70383333,"","",,,,"",,,,,"",,22.6,5,"W",2010,"N",,"N","1","NONE","",360,"","",,"","","","","PIE","SAINT PETERSBURG","24","PIE","","N","N","N","",""
"2026/02/19","PIA","VORTAC","IL","PEORIA","US","OPERATIONAL RESTRICTED","PEORIA","ILLINOIS","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZAU","CHICAGO","ZAU","CHICAGO",40,40,48.2504,"N",40.68006955,89,47,33.9117,"W",-89.79275325,"6","",40,40,48.2504,"N",40.68006955,89,47,33.9117,"W",-89.79275325,730.6,4,"E",1965,"N",,"Y","1","NONE","99X",115.2,"","",,"L","L","Y","","IKK","KANKAKEE","24","PIA","","N","Y","N","",""
"2026/02/19","PIE","VORTAC","FL","ST PETERSBURG-CLEARWATER","US","OPERATIONAL RESTRICTED","ST PETERSBURG","FLORIDA","ASO","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZMA","MIAMI","ZMA","MIAMI",27,54,27.9518,"N",27.90776438,82,41,3.5131,"W",-82.68430919,"6","",27,54,27.9518,"N",27.90776438,82,41,3.5131,"W",-82.68430919,4.8,5,"W",2010,"N",,"N","1","NONE","111X",116.4,"","",,"H","H","","","PIE","SAINT PETERSBURG","24","PIE","","N","N","N","",""
"2026/02/19","PIH","VOR/DME","ID","POCATELLO","US","OPERATIONAL RESTRICTED","POCATELLO","IDAHO","ANM","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLC","SALT LAKE CITY","ZLC","SALT LAKE CITY",42,52,13.3843,"N",42.87038452,112,39,8.0266,"W",-112.65222961,"6","OPERATIONAL RESTRICTED",42,52,13.3843,"N",42.87038452,112,39,8.0266,"W",-112.65222961,4433.4,17,"E",1975,"N",,"N","1","NONE","73X",112.6,"","",,"VH","H","","","BOI","BOISE","24","PIH","","N","Y","N","",""
"2026/02/19","PIK","DME","TX","CONROE","US","OPERATIONAL RESTRICTED","CONROE","TEXAS","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","","FULL-TIME","ZHU","HOUSTON","ZHU","HOUSTON",30,20,33.08,"N",30.34252222,95,24,21.16,"W",-95.40587777,"6","OPERATIONAL RESTRICTED",30,20,33.08,"N",30.34252222,95,24,21.16,"W",-95.40587777,226.5,,"",,"N",,"Y","1","NONE","102Y",115.55,"","",,"","L","","","CXO","MONTGOMERY COUNTY","24","PIK","","Y","N","N","",""
"2026/02/19","PIO","VOR/DME","NM","PINON","US","OPERATIONAL IFR","PINON","NEW MEXICO","ASW","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZAB","ALBUQUERQUE","ZAB","ALBUQUERQUE",32,31,45.128,"N",32.52920222,105,18,18.867,"W",-105.30524083,"7","OPERATIONAL IFR",32,31,45.674,"N",32.52935388,105,18,16.548,"W",-105.30459666,6513,12,"E",1965,"N",,"N","1","NONE","86Y",113.95,"","",,"L","L","","","ABQ","ALBUQUERQUE","24","ABQ","","N","N","N","",""
"2026/02/19","PIR","VORTAC","SD","PIERRE","US","OPERATIONAL RESTRICTED","PIERRE","SOUTH DAKOTA","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZMP","MINNEAPOLIS","ZMP","MINNEAPOLIS",44,23,40.4031,"N",44.39455641,100,9,46.1123,"W",-100.16280897,"6","",44,23,40.4031,"N",44.39455641,100,9,46.1123,"W",-100.16280897,1790.8,11,"E",1965,"N",,"N","1","NONE","84Y",113.75,"","",,"VL","H","","","HON","HURON","24","PIR","","N","N","N","",""
"2026/02/19","PJM","VOR/DME","","PHILIPSBURG","AN","OPERATIONAL IFR","SAINT MAARTEN","","","NETHERLANDS ANTILLES","","O-","O-","N","Y","","24","","","","",18,2,16.216,"N",18.03783777,63,7,5.779,"W",-63.11827194,"0","OPERATIONAL IFR",18,2,16.216,"N",18.03783777,63,7,5.779,"W",-63.11827194,14,14,"W",2018,"",,"N","3","NONE","77X",113,"","",,"H","","","","","","","TNCM","","N","N","N","",""
"2026/02/19","PK","NDB","KS","OLATHE","US","OPERATIONAL IFR","HERBB","KANSAS","ACE","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","ZKC","KANSAS CITY","ZKC","KANSAS CITY",38,45,11.5923,"N",38.75322008,94,44,12.6483,"W",-94.73684675,"","",,,,"",,,,,"",,1102.9,4,"E",2000,"N",,"N","3","NONE","",420,"","",,"","","","","COU","COLUMBIA","24","OJC","","N","N","N","",""
"2026/02/19","PK","NDB","MN","PARK RAPIDS","US","OPERATIONAL IFR","SPIDA","MINNESOTA","AGL","UNITED STATES","","O-STATE OF MINNESOTA","O-STATE OF MINNESOTA","Y","Y","LOMW","24","","","","",46,50,2.5377,"N",46.83403825,94,58,32.0255,"W",-94.97556263,"","",,,,"",,,,,"",,1413.2,4,"E",1995,"N",,"N","1","NONE","",269,"","",,"","","","","PNM","PRINCETON","24","PKD","","N","N","N","",""
"2026/02/19","PK","NDB","WV","PARKERSBURG","US","OPERATIONAL RESTRICTED","VERSI","WEST VIRGINIA","AEA","UNITED STATES","","F-FEDERAL AVIATION ADMINISTRATION","F-FEDERAL AVIATION ADMINISTRATION","Y","Y","LOMW","24","","","","",39,15,14.4416,"N",39.25401155,81,29,5.7924,"W",-81.48494233,"","",,,,"",,,,,"",,811.9,7,"W",2000,"N",,"N","3","NONE","",388,"","",,"","","","","EKN","ELKINS","24","PKB","","N","N","N","",""
"2026/02/19","PKD","DME","MN","PARK RAPIDS","US","OPERATIONAL IFR","PARK RAPIDS","MINNESOTA","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZMP","MINNEAPOLIS","ZMP","MINNEAPOLIS",46,53,53.1091,"N",46.89808586,95,4,15.6354,"W",-95.07100983,"6","OPERATIONAL IFR",46,53,53.1091,"N",46.89808586,95,4,15.6354,"W",-95.07100983,1471.6,,"",,"N",,"N","1","NONE","43X",110.6,"","",,"","L","","","PNM","PRINCETON","24","PKD","","N","N","N","",""
"2026/02/19","PKE","VORTAC","CA","PARKER","US","OPERATIONAL RESTRICTED","PARKER","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",34,6,7.102,"N",34.10197277,114,40,55.439,"W",-114.68206638,"7","",34,6,7.102,"N",34.10197277,114,40,55.439,"W",-114.68206638,1000,15,"E",1965,"Y",,"N","1","RIVERSIDE RADIO","126X",117.9,"","",,"VH","H","","","RAL","RIVERSIDE","24","RAL","","Y","N","N","",""
"2026/02/19","PLL","DME","IL","POLO","US","OPERATIONAL IFR","POLO","ILLINOIS","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZAU","CHICAGO","ZAU","CHICAGO",41,57,56.31,"N",41.96564166,89,31,27.193,"W",-89.52422027,"6","",41,57,56.31,"N",41.96564166,89,31,27.19,"W",-89.52421944,843,,"",,"N",,"Y","1","NONE","84Y",113.75,"","",,"","L","","","IKK","KANKAKEE","24","IKK","","Y","N","N","",""
"2026/02/19","PLN","VORTAC","MI","PELLSTON","US","OPERATIONAL RESTRICTED","PELLSTON","MICHIGAN","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.","Y","Y","","24","ZMP","MINNEAPOLIS","ZMP","MINNEAPOLIS",45,37,50.327,"N",45.63064638,84,39,50.7902,"W",-84.66410838,"6","",45,37,50.327,"N",45.63064638,84,39,50.7902,"W",-84.66410838,835.6,6,"W",1985,"N",,"N","1","NONE","55X",111.8,"","",,"L","L","Y","","LAN","LANSING","24","PLN","","N","N","N","",""
"2026/02/19","PMD","VORTAC","CA","PALMDALE","US","OPERATIONAL RESTRICTED","PALMDALE","CALIFORNIA","AWP","UNITED STATES","","F-FEDERAL AVIATION ADMIN","F-FEDERAL AVIATION ADMIN","Y","Y","","24","ZLA","LOS ANGELES","ZLA","LOS ANGELES",34,37,53.0341,"N",34.63139836,118,3,49.7607,"W",-118.06382241,"6","",34,37,55.02,"N",34.63195,118,3,49.84,"W",-118.06384444,2498,15,"E",1980,"N",,"N","1","NONE","102Y",115.55,"","",,"H","H","","","RAL","RIVERSIDE","24","PMD","","N","N","N","",""
"2026/02/19","PMM","VOR/DME","MI","PULLMAN","US","OPERATIONAL RESTRICTED","PULLMAN","MICHIGAN","AGL","UNITED STATES","","F-FEDERAL AVIATION ADMIN.","F-FEDERAL AVIATION ADMIN.","Y","Y","","24","ZAU","CHICAGO","ZAU","CHICAGO",42,27,57.7218,"N",42.46603383,86,6,17.3092,"W",-86.10480811,"6","OPERATIONAL RESTRICTED",42,27,57.7218,"N",42.46603383,86,6,17.3092,"W",-86.10480811,640.4,0,"E",1965,"N",,"N","1","NONE","58X",112.1,"","",,"H","H","","","LAN","LANSING","24","LAN","","Y","N","N","",""
