"EFF_DATE","NAV_ID","NAV_TYPE","STATE_CODE","CITY","COUNTRY_CODE","TAB_NAME","REF_COL_NAME","REF_COL_SEQ_NO","REMARK"
"2026/02/19","PHL","VOT","PA","PHILADELPHIA","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOT UNUSBL WEST OF TWY Y."
"2026/02/19","PHP","VOR/DME","SD","PHILIP","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 230-235 BYD 40 NM; 245-250 BYD 40 NM; 250-325 BYD 30 NM BLW 4500 FT; 255-262 BYD 40 NM; 263-270 BYD 54 NM; 310-315 BYD 40 NM."
"2026/02/19","PHP","VOR/DME","SD","PHILIP","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 285-320."
"2026/02/19","PIA","VORTAC","IL","PEORIA","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR PORTION UNUSBL 009-019 BYD 25 NM BLO 8000 FT."
"2026/02/19","PIE","VORTAC","FL","ST PETERSBURG-CLEARWATER","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 025-054 BYD 21 NM BLW 5000 FT; 133-143 BYD 20 NM BLW 4000 FT; 233-250 BYD 20 NM."
"2026/02/19","PIE","VORTAC","FL","ST PETERSBURG-CLEARWATER","US","NAVIGATION_AID","GENERAL_REMARK",4,"TACAN AZM UNUSBL 133-143 BLW 4000 FT."
"2026/02/19","PIH","VOR/DME","ID","POCATELLO","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 030-082 BYD 40 NM; 083-091 BYD 40 NM BLW 18000 FT; 092-102 BYD 40 NM BLW 21000 FT; 103-220 BYD 40 NM; 107-120 BYD 25 NM BLW 17000 FT."
"2026/02/19","PIH","VOR/DME","ID","POCATELLO","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 060-125 BYD 25 NM BLW 17000 FT; 165-175 BYD 35 NM BLW 13000 FT."
"2026/02/19","PIK","DME","TX","CONROE","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 030-042 BYD 39 NM BLW 3000 FT; 300-315 BYD 36 NM BLW 2500 FT; 337-342 BYD 38 NM BLW 2500 FT."
"2026/02/19","PIR","VORTAC","SD","PIERRE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 005-016 BYD 40 NM BLW 10000 FT; 005-016 BYD 88 NM; 017-023 BYD 40 NM."
"2026/02/19","PK","NDB","WV","PARKERSBURG","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNUSBL 000-094 BYD 10 NM BLW 3000 FT; 095-149; 150-210 BYD 10 NM."
"2026/02/19","PKE","VORTAC","CA","PARKER","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 028-039 BYD 40 NM; 064-074 BYD 40 NM BLW 21000 FT; 075-091 BYD 40 NM; 090-110 BYD 25 NM BLW 3800 FT; 092-102 BYD 40 NM BLW 18000 FT; 103-220 BYD 40 NM; 110-140 BYD 8 NM BLW 4200 FT; 140-155 BYD 20 NM BLW 4200 FT; 155-170 BYD 25 NM BLW 4900 FT; 170-185 BYD 30 NM BLW 4900 FT; 222-232 BYD 40 NM BLW 7000 FT; 222-232 BYD 67 NM; 230-240 BYD 33 NM BLW 5900 FT; 233-240 BYD 40 NM; 258-340 BYD 40 NM; 260-290 BYD 29 NM BLW 5900 FT; 290-300 BYD 33 NM BLW 6800 FT; 300-315 BYD 25 NM BLW 6800 FT; 325-335 BYD 25 NM BLW 5300 FT; 347-002 BYD 40 NM."
"2026/02/19","PKE","VORTAC","CA","PARKER","US","NAVIGATION_AID","GENERAL_REMARK",2,"TACAN AZM UNUSBL 090-167; 167-170 BYD 25 NM BLW 4900 FT; 170-185 BYD 30 NM BLW 4900 FT; 230-240 BYD 33 NM BLW 5900 FT; 260-290 BYD 29 NM BLW 5900 FT; 290-300 BYD 33 NM BLW 6800 FT; 300-315 BYD 25 NM BLW 6800 FT; 325-335 BYD 25 NM BLW 5300 FT."
"2026/02/19","PKE","VORTAC","CA","PARKER","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 090-167; 167-170 BYD 25 NM BLW 4900 FT; 170-185 BYD 30 NM BLW 4900 FT; 230-240 BYD 33 NM BLW 5900 FT; 260-290 BYD 29 NM BLW 5900 FT; 290-300 BYD 33 NM BLW 6800 FT; 300-315 BYD 25 NM BLW 6800 FT; 325-335 BYD 25 NM BLW 5300 FT."
"2026/02/19","PLN","VORTAC","MI","PELLSTON","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 301-339."
"2026/02/19","PLN","VORTAC","MI","PELLSTON","US","NAVIGATION_AID","GENERAL_REMARK",2,"GCP HAS AZM ONLY, NO DME AT GCP."
"2026/02/19","PMD","VORTAC","CA","PALMDALE","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 120-183 BYD 25 NM BLW 13500 FT; 120-183 BYD 35 NM; 184-207 BYD 16 NM BLW 13000 FT; 184-207 BYD 25 NM; 219-227 BYD 17 NM BLW 9000 FT; 219-227 BYD 24 NM; 228-239 BYD 22 NM BLW 9000 FT; 228-239 BYD 24 NM."
"2026/02/19","PMD","VORTAC","CA","PALMDALE","US","NAVIGATION_AID","GENERAL_REMARK",4,"TACAN AZM UNUSBL 120-183 BYD 25 NM BLW 13500 FT; 120-183 BYD 35 NM; 184-207 BYD 16 NM BLW 13000 FT; 184-207 BYD 25 NM; 219-227 BYD 17 NM BLW 9000 FT; 219-227 BYD 24 NM; 228-239 BYD 22 NM BLW 9000 FT; 228-239 BYD 24 NM."
"2026/02/19","PMD","VORTAC","CA","PALMDALE","US","NAVIGATION_AID","GENERAL_REMARK",5,"DME UNUSBL 120-183 BYD 25 NM BLW 13500 FT; 120-183 BYD 35 NM; 184-207 BYD 16 NM BLW 13000 FT; 184-207 BYD 25 NM; 219-227 BYD 17 NM BLW 9000 FT; 219-227 BYD 24 NM; 228-239 BYD 22 NM BLW 9000 FT; 228-239 BYD 24 NM."
"2026/02/19","PMM","VOR/DME","MI","PULLMAN","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL BYD 35 NM BLW 3000 FT."
"2026/02/19","PMM","VOR/DME","MI","PULLMAN","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 341-029 WI 10 NM BLW 4000 FT; BYD 10 NM."
"2026/02/19","PNA","VOR/DME","","PUNTA CANA","DO","NAVIGATION_AID","GENERAL_REMARK",2,"VOR/DME UNUSBL 084-094 BYD 38 NM BLO 1500 FT: 212-262 BYD 30 NM BLO 3000 FT."
"2026/02/19","PNI","NDB/DME","","POHNPEI ISLAND","FM","NAVIGATION_AID","GENERAL_REMARK",1,"DME CHANNEL 047X IS PAIRED WITH VHF FREQ 111.0."
"2026/02/19","PNI","NDB/DME","","POHNPEI ISLAND","FM","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 090-249"
"2026/02/19","PNI","NDB/DME","","POHNPEI ISLAND","FM","NAVIGATION_AID","GENERAL_REMARK",4,"DME UNUSBL 035-089 BYD 40 NM"
"2026/02/19","PNI","NDB/DME","","POHNPEI ISLAND","FM","NAVIGATION_AID","GENERAL_REMARK",5,"DME UNUSBL 250-270 BYD 35 NM"
"2026/02/19","PNN","DME","ME","PRINCETON","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 300T-330T BYD 25 NM BLW 4500 FT."
"2026/02/19","POA","NDB","HI","PAHOA","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNMONITORED WHEN ATCT CLOSED."
"2026/02/19","POB","TACAN","NC","FAYETTEVILLE","US","NAVIGATION_AID","GENERAL_REMARK",4,"TACAN AZM UNUSBL 006-089 BYD 25 BLW 4000 FT; 090-092 BYD 15 NM; 093-143 BYD 25 NM BLW 4000 FT; 144-148 BYD 18 NM; 149-278 BYD 25 NM BLW 4000 FT; 306-311 BYD 25 NM; 312-335 BYD 25 NM BLW 4000 FT; 336-338 BYD 25 NM; 339-350 BYD 25 NM BLW 4000 FT; 351-355 BYD 12 NM; 356-005 BYD 25 NM."
"2026/02/19","POB","TACAN","NC","FAYETTEVILLE","US","NAVIGATION_AID","GENERAL_REMARK",5,"DME UNUSBL 006-089 BYD 25 NM BLW 4000 FT; 090-092 BYD 15 NM; 093-143 BYD 25 NM BLW 4000 FT; 144-148 BYD 18 NM; 149-278 BYD 25 NM BLW 4000 FT; 152-155 BYD 25 NM; 196-209 BYD 25 NM; 245-251 BYD 25 NM; 312-335 BYD 25 NM BLW 4000 FT; 339-350 BYD 25 NM BLW 4000 FT; 351-355 BYD 12 NM."
"2026/02/19","POE1","FAN MARKER","LA","FORT POLK","US","NAVIGATION_AID","ELEV",1,"UNKNOWN, 12-18-98"
"2026/02/19","POE1","FAN MARKER","LA","FORT POLK","US","NAVIGATION_USE","MAG_VARN",1,"ESTIMATED - TAKEN FROM POE SOUTH, 12-18-1998"
"2026/02/19","POM","VORTAC","CA","POMONA","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 300-045 BYD 20 NM."
"2026/02/19","POM","VORTAC","CA","POMONA","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 280-300 BYD 20 NM BLW 13000 FT; 300-045 BYD 20 NM."
"2026/02/19","POM","VORTAC","CA","POMONA","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN AZM UNUSBL 280-300 BYD 20 NM BLW 14000 FT; 300-045 BYD 20 NM."
"2026/02/19","PQI","VOR/DME","ME","PRESQUE ISLE","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 180-200 BYD 30 NM BLW 3400 FT."
"2026/02/19","PQI","VOR/DME","ME","PRESQUE ISLE","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 000-030 BYD 40 NM; 040-070 BYD 40 NM; 080-090 BYD 40 NM; 130-165 BYD 40 NM; 180-185 BYD 40 NM; 200-210 BYD 40 NM; 220-235 BYD 40 NM BLW 19000 FT; 236-260 BYD 40 NM; 270-280 BYD 40 NM; 286-296 BYD 40 NM BLW 8000 FT; 286-296 BYD 81 NM; 300-355 BYD 40 NM."
"2026/02/19","PRB","VORTAC","CA","PASO ROBLES","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY"
"2026/02/19","PRB","VORTAC","CA","PASO ROBLES","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM UNUSBL 120-140 BYD 27 NM BLW 8000 FT."
"2026/02/19","PRB","VORTAC","CA","PASO ROBLES","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 120-140 BYD 27 NM BLW 8000 FT."
"2026/02/19","PRB","VORTAC","CA","PASO ROBLES","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 128-138 BYD 40 NM BLW 6000 FT; 128-138 BYD 46 NM; 139-283 BYD 40 NM; 290-295 BYD 40 NM; 325-127 BYD 40 NM."
"2026/02/19","PSB","VORTAC","PA","PHILIPSBURG","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 005-010 BYD 40 NM; 035-060 BYD 40 NM; 095-104 BYD 40 NM; 105-115 BYD 40 NM BLW 18000 FT; 116-145 BYD 40 NM; 146-156 BYD 40 NM BLW 5000 FT; 146-156 BYD 70 NM; 157-171 BYD 40 NM; 172-189 BYD 40 NM BLW 10000 FT; 172-189 BYD 78 NM; 200-205 BYD 40 NM; 320-325 BYD 40 NM."
"2026/02/19","PSC","VOR/DME","WA","PASCO","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 160-172 BYD 30 NM; 201-215 BYD 35 NM; 237-245 BYD 35 NM."
"2026/02/19","PSC","VOR/DME","WA","PASCO","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 015-025 BYD 40 NM BLW 6000 FT; 015-025 BYD 53 NM; 026-055 BYD 40 NM; 155-185 BYD 40 NM; 186-202 BYD 40 NM BLW 5400 FT; 186-202 BYD 53 NM BLW 6000 FT; 186-202 BYD 58 NM; 203-228 BYD 40 NM; 229-239 BYD 40 NM BLW 6000 FT; 229-239 BYD 50 NM; 268-285 BYD 40 NM; 330-014 BYD 40 NM."
"2026/02/19","PSI","DME","MI","PONTIAC","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 100T-195T BYD 15 NM BLW 4000 FT; 100T-195T BYD 30 NM BLW 6000 FT; 355T-070T BYD 30 NM BLW 3500 FT."
"2026/02/19","PSK","VORTAC","VA","DUBLIN","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 034-038 BYD 25 NM; 135-175 BYD 25 NM BLW 10000 FT; 200-225 BYD 10 NM; 250-350 BYD 25 NM BLW 10000 FT; 284-286 BYD 10 NM BLW 10000 FT; 287-316 BYD 25 NM BLW 10000 FT; 315-335 BYD 10 NM BLW 10000 FT; 334-033 BYD 25 NM BLW 10000 FT."
"2026/02/19","PSK","VORTAC","VA","DUBLIN","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN AZIMUTH UNUSBL 034-038 BYD 25 NM; 053-100; 135-175 BYD 25 NM BLW 10000 FT; 200-225 BYD 10 NM; 234-283; 284-286 BYD 10 NM BLW 10000 FT; 287-316 BYD 25 NM BLW 10000 FT; 334-033 BYD 25 NM BLW 10000 FT; 315-335 BYD 10 NM BLW 10000 FT."
"2026/02/19","PSM","DME","NH","PORTSMOUTH","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 029T-071T BYD 35 NM BLW 2500 FT; 080T-085T BYD 35 NM BLW 2500 FT; 115T-120T BYD 37 NM BLW 2500 FT; 190T-205T BYD 35 NM BLW 2500 FT; 225T-240T BYD 25 NM BLW 2500 FT. "
"2026/02/19","PSP","VORTAC","CA","PALM SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 040-065 BYD 20 NM BLW 9000 FT; 040-065 BYD 23 NM; 066-090 BYD 15 NM BLW 7300 FT; 135-215 BYD 20 NM BLW 10200 FT; 215-270 BYD 15 NM BLW 12800 FT; 278-320 BYD 25 NM BLW 13000 FT; 320-039 BYD 15 NM BLW 7300 FT."
"2026/02/19","PSP","VORTAC","CA","PALM SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",2,"TACAN AZM UNUSBL 040-065 BYD 20 NM BLW 9000 FT; 040-065 BYD 23 NM; 066-090 BYD 15 NM BLW 7300 FT; 135-215 BYD 20 NM BLW 10200 FT; 215-270 BYD 15 NM BLW 12800 FT; 278-320 BYD 25 NM BLW 13000 FT; 320-039 BYD 15 NM BLW 7300 FT."
"2026/02/19","PSP","VORTAC","CA","PALM SPRINGS","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 040-065 BYD 20 NM BLW 9000 FT; 040-065 BYD 23 NM; 066-090 BYD 15 NM BLW 7300 FT; 135-215 BYD 20 NM BLW 10200 FT; 215-270 BYD 15 NM BLW 12800 FT; 278-320 BYD 25 NM BLW 13000 FT; 320-039 BYD 15 NM BLW 7300 FT."
"2026/02/19","PTD","NDB","NY","POTSDAM","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNUSBL BYD 20 NM."
"2026/02/19","PTW","VORTAC","PA","POTTSTOWN","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 071-104 BLW 6900 FT; 071-104 BYD 30 NM; 105-120 BYD 14 NM BLW 3000 FT; 120-140 BLW 3000 FT; 120-140 BYD 20 NM; 141-159 BYD 15 NM BLW 6000 FT; 160-179; 180-205 BYD 10 NM BLW 5500 FT; 206-220 BYD 10 NM BLW 4500 FT; 241-269 BYD 23 NM BLW 5500 FT; 241-285 BYD 15 NM BLW 4500 FT; 270-285 BYD 6 NM BLW 3500 FT; 270-285 BYD 18 NM; 286-287 BYD 28 NM BLW 3000 FT; 288-320 BYD 25 NM; 320-339 BYD 17 NM; 340-070 BYD 36 NM; 340-070 BYD 14 NM BLW 6000 FT."
"2026/02/19","PTW","VORTAC","PA","POTTSTOWN","US","NAVIGATION_AID","GENERAL_REMARK",3,"TACAN AZM UNUSBL 241-286 BYD 30 NM BLW 5500 FT."
"2026/02/19","PTW","VORTAC","PA","POTTSTOWN","US","NAVIGATION_AID","GENERAL_REMARK",5,"DME UNUSBL 268-278 BLW 4000 FT."
"2026/02/19","PUB","VORTAC","CO","PUEBLO","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 000-030 BYD 40 NM; 215-227 BYD 40 NM BLW 16000 FT; 215-227 BYD 62 NM; 228-240 BYD 40 NM BLW 18000 FT; 280-340 BYD 40 NM; 341-348 BYD 40 NM BLW 18000 FT; 349-359 BYD 40 NM BLW 9000 FT; 349-359 BYD 61 NM."
"2026/02/19","PUC","VOR/DME","UT","PRICE","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY."
"2026/02/19","PUC","VOR/DME","UT","PRICE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 010-070 BYD 25 NM BLW 14000 FT; 200-275 BYD 27 NM BLW 13000 FT; 205-287 BYD 40 NM; 275-300 FT BYD 25 NM BLW 12000 FT; 288-298 BYD 40 NM BLW 13000 FT; 288-298 BYD 53 NM; 299-107 BYD 40 NM; 300-330 BYD 25 NM BLW 13500 FT; 330-010 BYD 25 NM BLW 17300 FT."
"2026/02/19","PUC","VOR/DME","UT","PRICE","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 010-070 BYD 25 NM BLW 14000 FT; 200-275 BYD 27 NM BLW 13000 FT; 275-010 BYD 27 NM BLW 17300 FT; 275-010 BYD 35 NM."
"2026/02/19","PUT","VOR/DME","CT","PUTNAM","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 265-301 BYD 36 NM BLO 3000 FT."
"2026/02/19","PUW","VOR/DME","WA","PULLMAN/MOSCOW","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNMON."
"2026/02/19","PUW","VOR/DME","WA","PULLMAN/MOSCOW","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 040-045 BYD 35 NM BLW 8000 FT; 065-070 BYD 30 NM BLW 7000 FT; 090-095 BYD 35 NM BLW 7000 FT"
"2026/02/19","PUW","VOR/DME","WA","PULLMAN/MOSCOW","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 032-100 BYD 40 NM; 155-195 BYD 40 NM."
"2026/02/19","PVD","VOR/DME","RI","PROVIDENCE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 085-105 BYD 8 NM BLW 3000 FT; 085-105 BYD 12 NM BLW 5500 FT; 106-294 BYD 30 NM BLW 3000 FT; 295-330 BYD 30 NM BLW 6000 FT; 331-084 BYD 30 NM BLW 3000 FT."
"2026/02/19","PVD","VOR/DME","RI","PROVIDENCE","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL 085-105 BYD 8 NM BLW 3000 FT; 085-105 BYD 12 NM BLW 5500 FT; 106-152 BYD 11 NM BLW 2000 FT; 106-152 BYD 20 NM BLW 4000 FT; 153-294 BYD 30 NM BLW 3000 FT; 295-330 BYD 30 NM BLW 6000 FT; 331-084 BYD 30 NM BLW 3000 FT."
"2026/02/19","PVU","VOR/DME","UT","PROVO","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR/DME UNUSBL 350-080 BYD 10 NM ALL ALTS."
"2026/02/19","PWF","NDB","OH","BATAVIA","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY."
"2026/02/19","PWF","NDB","OH","BATAVIA","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNUSBL BYD 15 NM."
"2026/02/19","PXN","VORTAC","CA","PANOCHE","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 010-024 BYD 40 NM BLW 4000 FT; 010-024 BYD 50 NM; 025-040 BYD 40 NM; 041-051 BYD 40 NM BLW 7000 FT; 041-051 BYD 49 NM; 052-074 BYD 40 NM; 075-087 BYD 40 NM BLW 5000 FT; 075-087 BYD 76 NM; 088-110 BYD 40 NM; 111-129 BYD 40 NM BLW 18000 FT; 130-172 BYD 40 NM; 173-183 BYD 40 NM BLW 18000 FT; 184-222 BYD 40 NM; 223-233 BYD 35 NM BLW 20000 FT; 230-280 BYD 7 NM BLW 9000 FT; 234-268 BYD 40 NM; 269-282 BYD 40 NM BLW 18000 FT; 283-293 BYD 40 NM BLW 8000 FT; 283-293 BYD 51 NM; 294-306 BYD 40 NM BLW 6500 FT; 294-306 BYD 78 NM; 307-322 BYD 40 NM; 323-333 BYD 40 NM BLW 5000 FT;"
"2026/02/19","PXN","VORTAC","CA","PANOCHE","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 323-333 BYD 54 NM; 334-358 BYD 40 NM; 359-009 BYD 40 NM BLW 7500 FT; 359-009 BYD 47 NM."
"2026/02/19","PXR","VORTAC","AZ","PHOENIX","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 000-015 BYD 33 NM BLW 11000 FT; 015-034 BYD 33 NM BLW 10000 FT; 015-034 BYD 60 NM BLW 11000 FT; 015-034 BYD 66 NM BLW 16000 FT; 035-060 BYD 40 NM BLW 13000 FT; 061-067 BYD 40 NM; 068-088 BYD 40 NM BLW 14000 FT; 068-088 BYD 60 NM;  090-100 BYD 15 NM BLW 8000 FT; 090-117 BYD 40 NM; 118-141 BYD 40 NM BLW 9000 FT; 118-141 BYD 65 NM BLW 10000 FT; 118-141 BYD 73 NM; 185-190 BYD 30 NM BLW 8000 FT; 185-190 BYD 38 NM BLW 9000 FT; 190-230 BYD 20 NM BLW 10000 FT; 231-282 BYD 40 NM; 318-320 BYD 40 NM; 323-350 BYD 40 NM BLW 14000 FT; 345-000 BYD 33 NM BLW 10000 FT; 345-034 BYD 10 NM BLW 6000 FT;"
"2026/02/19","PXR","VORTAC","AZ","PHOENIX","US","NAVIGATION_AID","GENERAL_REMARK",2,"TACAN AZM UNUSBL 000-015 BYD 33 NM BLW 11000 FT; 015-034 BYD 33 NM BLW 10000 FT; 090-100 BYD 15 NM BLW 8000 FT; 185-190 BYD 30 NM BLW 8000 FT; 185-190 BYD 38 NM BLW 9000 FT; 190-230 BYD 20 NM BLW 10000 FT; 345-000 BYD 33 NM BLW 11000 FT; 345-034 BYD 10 NM BLW 6000 FT; 345-034 BYD 20 NM BLW 8000 FT."
"2026/02/19","PXR","VORTAC","AZ","PHOENIX","US","NAVIGATION_AID","GENERAL_REMARK",3,"DME UNUSBL 000-015 BYD 33 NM BLW 11000 FT; 015-034 BYD 33 NM BLW 10000 FT; 090-100 BYD 15 NM BLW 8000 FT; 185-190 BYD 30 NM BLW 8000 FT; 185-190 BYD 38 NM BLW 9000 FT; 190-230 BYD 20 NM BLW 10000 FT; 215-315; 345-000 BYD 33 NM BLW 11000 FT; 345-034 BYD 10 NM BLW 6000 FT; 345-034 BYD 20 NM BLW 8000 FT."
"2026/02/19","PXR","VORTAC","AZ","PHOENIX","US","NAVIGATION_AID","GENERAL_REMARK",4,"VOR UNUSBL 345-034 BYD 20 NM BLW 8000 FT; 351-359 BYD 40 NM BLW 12000 FT."
"2026/02/19","PXV","VORTAC","IN","EVANSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",1,"TACAN AZM UNUSBL BYD 30 NM BLW 2600 FT."
"2026/02/19","PXV","VORTAC","IN","EVANSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",2,"DME UNUSBL BYD 30 NM BLW 2600 FT."
"2026/02/19","PXV","VORTAC","IN","EVANSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",3,"VOR UNUSBL 030-034 BYD 40 NM; 046-055 BYD 40 NM; 098-102 BYD 40 NM; 106-109 BYD 40 NM."
"2026/02/19","PYC","NDB","AK","KUPARUK","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNUSBL 090-130 BYD 10 NM."
"2026/02/19","PYE","VOR/DME","CA","POINT REYES","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 000-004 BYD 40 NM; 105-114 BYD 40 NM; 202-208 BYD 40 NM; 223-228 BYD 40 NM; 255-269 BYD 40 NM; 293-301 BYD 40 NM; 311-314 BYD 40 NM; 347-352 BYD 40 NM."
"2026/02/19","PYX","NDB","TX","PERRYTON","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY."
"2026/02/19","PZD","VOR/DME","GA","ALBANY","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 220-360 BYD 30 NM BLW 3000 FT."
"2026/02/19","RAL","VOR","CA","RIVERSIDE","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 017-074 BYD 40 NM; 125-150; 151-163 BYD 40 NM; 170-189 BYD 25 NM; 190-265; 300-016 BYD 20 NM."
"2026/02/19","RAP","VORTAC","SD","RAPID CITY","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY."
"2026/02/19","RAP","VORTAC","SD","RAPID CITY","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 215-232 BYD 40 NM; 233-243 BYD 40 NM BLW 8300 FT; 233-243 BYD 81 NM BLW 18000 FT; 244-253 BYD 40 NM BLW 8000 FT; 244-253 BYD 61 NM; 254-264 BYD 40 NM BLW 18000 FT."
"2026/02/19","RBG","VOR/DME","OR","ROSEBURG","US","NAVIGATION_AID","GENERAL_REMARK",1,"DME UNUSBL 061-140 BYD 20 NM BLW 15000 FT; 160-183 BYD 20 NM BLW 15000 FT; 230-320 BYD 30 NM BLW 8000 FT."
"2026/02/19","RBG","VOR/DME","OR","ROSEBURG","US","NAVIGATION_AID","GENERAL_REMARK",2,"VOR UNUSBL 025-030 BYD 33 NM BLW 9000 FT; 061-125 BYD 20 NM BLW 15000 FT; 149-159 BYD 40 NM BLW 8000 FT; 149-159 BYD 53 NM; 160-164 BYD 40 NM BLW 18000 FT; 165-289 BYD 40 NM; 235-300 BYD 29 NM BLW 8000 FT; 290-300 BYD 40 NM BLW 6500 FT; 290-300 BYD 42 NM BLW 8000 FT; 290-300 BYD 49 NM; 301-329 BYD 40 NM; 330-337 BYD 40 NM BLW 7000 FT; 330-337 BYD 53 NM; 338-348 BYD 40 NM BLW 8000 FT; 338-348 BYD 48 NM; 349-359 BYD 40 NM; 360-148 BYD 40 NM."
"2026/02/19","RBJ","NDB","AZ","TUCSON","US","NAVIGATION_AID","GENERAL_REMARK",1,"NDB UNMONITORED."
"2026/02/19","RBJ","NDB","AZ","TUCSON","US","NAVIGATION_AID","GENERAL_REMARK",2,"NDB LOCATED 60876 FT FROM APCH END RWY 06."
"2026/02/19","RBL","VORTAC","CA","RED BLUFF","US","NAVIGATION_AID","LAT_LONG_SOURCE_CODE",1,"3RD PARTY SURVEY"
"2026/02/19","RBL","VORTAC","CA","RED BLUFF","US","NAVIGATION_AID","GENERAL_REMARK",1,"VOR UNUSBL 015-087 BYD 40 NM; 174-178 BYD 40 NM; 188-267 BYD 40 NM; 268-278 BYD 40 NM BLW 8000 FT; 268-278 BYD 63 NM; 279-287 BYD 40 NM; 280-300 BLW 3500 FT; 298-304 BYD 40 NM."
"2026/02/19","RBV","VORTAC","NJ","ROBBINSVILLE","US","NAVIGATION_AID","GENERAL_REMARK",4,"TACAN AZM UNUSBL 105-115 BYD 30 NM."
