"EFF_DATE","WEA_ID","CITY","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","SURVEY_METHOD_CODE"
"2026/01/22","SUO","ROSEBUD","SD","US",43,15,35.78,"N",43.25993888,100,51,42.6,"W",-100.86183333,2688,"E"
"2026/01/22","SUS","ST LOUIS","MO","US",38,39,26.7387,"N",38.65742741,90,39,20.8517,"W",-90.65579213,457,"S"
"2026/01/22","SUT","OAK ISLAND","NC","US",33,55,45.0897,"N",33.92919158,78,4,20.0031,"W",-78.07222308,21,"S"
"2026/01/22","SUU","FAIRFIELD","CA","US",38,15,45.6,"N",38.26266666,121,55,39,"W",-121.9275,62,"E"
"2026/01/22","SUW","SUPERIOR","WI","US",46,41,22.983,"N",46.6897175,92,5,40.758,"W",-92.094655,674,"S"
"2026/01/22","SUX","SIOUX CITY","IA","US",42,24,9.4,"N",42.40261111,96,23,3.7,"W",-96.38436111,1098,"S"
"2026/01/22","SUZ","BENTON","AR","US",34,35,18.1766,"N",34.58838238,92,28,55.9865,"W",-92.48221847,375,"S"
"2026/01/22","SVA","SAVOONGA","AK","US",63,41,10.6,"N",63.68627777,170,29,35.4,"W",-170.49316666,59,"S"
"2026/01/22","SVBC","BARCELONA","","VE",10,6,37,"N",10.11027777,64,41,14,"W",-64.68722222,26,"E"
"2026/01/22","SVBM","BARQUISIMETO","","VE",10,2,45,"N",10.04583333,69,21,24,"W",-69.35666666,2042,"E"
"2026/01/22","SVC","SILVER CITY","NM","US",32,38,11.569,"N",32.63654694,108,9,22.987,"W",-108.15638527,5446,"S"
"2026/01/22","SVE","SUSANVILLE","CA","US",40,22,32.09,"N",40.37558055,120,34,26.98,"W",-120.57416111,4140,"S"
"2026/01/22","SVH","STATESVILLE","NC","US",35,45,48.6397,"N",35.76351102,80,56,50.2709,"W",-80.94729747,956,"S"
"2026/01/22","SVMC","MARACAIBO","","VE",10,33,40,"N",10.56111111,71,43,32,"W",-71.72555555,235,"E"
"2026/01/22","SVMG","MARGARITA","","VE",10,54,57,"N",10.91583333,63,57,54,"W",-63.965,74,"E"
"2026/01/22","SVMI","MAIQUETHA","","VE",10,36,23,"N",10.60638888,66,59,23,"W",-66.98972222,235,"E"
"2026/01/22","SVMT","MATURIN","","VE",9,45,4,"N",9.75111111,63,9,10,"W",-63.15277777,68,"E"
"2026/01/22","SVN","SAVANNAH","GA","US",32,0,36,"N",32.01,81,8,44.4,"W",-81.14566666,42,"E"
"2026/01/22","SVR","SALT LAKE CITY","UT","US",40,37,10.56,"N",40.6196,111,59,24.6,"W",-111.99016666,4593,"S"
"2026/01/22","SWD","SEWARD","AK","US",60,7,48.29,"N",60.13008055,149,25,0.64,"W",-149.41684444,22,"E"
"2026/01/22","SWF","NEW YORK","NY","US",41,30,14.737,"N",41.50409361,74,6,17.418,"W",-74.10483833,491,"S"
"2026/01/22","SWO","STILLWATER","OK","US",36,9,44.681,"N",36.16241138,97,5,21.4662,"W",-97.08929616,961,"S"
"2026/01/22","SWW","SWEETWATER","TX","US",32,28,2.5,"N",32.46736111,100,27,59.6,"W",-100.46655555,2380,"E"
"2026/01/22","SXK","MAURICE","IA","US",42,59,22.02,"N",42.98945,96,9,52.25,"W",-96.16451388,1409,"S"
"2026/01/22","SXQ","SOLDOTNA","AK","US",60,28,34.73,"N",60.47631388,151,1,34.45,"W",-151.02623611,107,"S"
"2026/01/22","SXT","SEXTON SUMMIT","OR","US",42,36,59.4,"N",42.6165,123,22,4.2,"W",-123.36783333,400,"E"
"2026/01/22","SXU","SANTA ROSA","NM","US",34,56,8.4195,"N",34.93567208,104,38,33.2295,"W",-104.64256375,4791,"S"
"2026/01/22","SYF","ST FRANCIS","KS","US",39,45,29.977,"N",39.75832694,101,47,33.809,"W",-101.79272472,3405,"E"
"2026/01/22","SYI","SHELBYVILLE","TN","US",35,33,33.8988,"N",35.55941633,86,26,26.1703,"W",-86.44060286,800,"S"
"2026/01/22","SYM","MOREHEAD","KY","US",38,12,54,"N",38.215,83,35,15.4,"W",-83.58761111,1028,"S"
"2026/01/22","SYN","STANTON","MN","US",44,28,31.88,"N",44.47552222,93,0,58.758,"W",-93.01632166,920,"E"
"2026/01/22","SYR","SYRACUSE","NY","US",43,6,39.9599,"N",43.11109997,76,6,13.8069,"W",-76.10383525,411,"S"
"2026/01/22","SZL","KNOB NOSTER","MO","US",38,43,49.048,"N",38.73029111,93,32,52.763,"W",-93.54798972,869,"S"
"2026/01/22","SZY","SELMER","TN","US",35,12,10.6,"N",35.20294444,88,39,54.1,"W",-88.66502777,610,"S"
"2026/01/22","T01","GULF OF AMERICA","OG","US",28,30,0.9,"N",28.50025,93,30,0.6,"W",-93.50016666,0,"E"
"2026/01/22","T06","GULF OF AMERICA","OG","US",28,30,0.9,"N",28.50025,91,0,0.3,"W",-91.00008333,0,"E"
"2026/01/22","T07","GULF OF AMERICA","OG","US",28,30,0.9,"N",28.50025,88,0,0,"W",-88,0,"E"
"2026/01/22","T20","GONZALES","TX","US",29,31,44.845,"N",29.52912361,97,27,51.49,"W",-97.46430277,354,"E"
"2026/01/22","T35","CAMERON","TX","US",30,52,43.7,"N",30.87880555,96,58,13.5,"W",-96.97041666,402,"E"
"2026/01/22","T41","LA PORTE","TX","US",29,40,15.56,"N",29.67098888,95,3,51.76,"W",-95.06437777,27,"E"
"2026/01/22","T46","SOUTH BRAZOS","TX","US",28,0,58,"N",28.01611111,95,52,19.9,"W",-95.87219444,100,"E"
"2026/01/22","T62","TOOELE","UT","US",40,19,17,"N",40.32138888,112,18,12,"W",-112.30333333,4316,"E"
"2026/01/22","T63","GULF OF AMERICA","OG","US",28,5,1,"N",28.08361111,93,46,0.6,"W",-93.76683333,0,"E"
"2026/01/22","T69","SINTON","TX","US",28,2,30.6205,"N",28.04183902,97,32,27.6623,"W",-97.5410173,48,"S"
"2026/01/22","T74","TAYLOR","TX","US",30,34,10,"N",30.56944444,97,26,25.2,"W",-97.44033333,555,"E"
"2026/01/22","T78","LIBERTY","TX","US",30,4,31.63,"N",30.07545277,94,41,58.21,"W",-94.69950277,65,"S"
"2026/01/22","T81","WEST CAMERON","OG","US",28,4,0.9,"N",28.06691666,93,19,0.5,"W",-93.31680555,0,"E"
"2026/01/22","T82","FREDERICKSBURG","TX","US",30,14,20.2025,"N",30.23894513,98,54,14.4937,"W",-98.90402602,1668,"S"
"2026/01/22","T89","LAJITAS","TX","US",29,16,39.06,"N",29.27751666,103,41,29.16,"W",-103.69143333,2647,"E"
"2026/01/22","TAD","TRINIDAD","CO","US",37,15,43.8623,"N",37.26218397,104,19,54.6315,"W",-104.33184208,5740,"S"
"2026/01/22","TAH","GREEN CANYON BLK 641","LA","US",27,19,33.2688,"N",27.325908,90,42,50.9491,"W",-90.71415252,223,"E"
"2026/01/22","TAL","TANANA","AK","US",65,10,27.823,"N",65.17439527,152,6,33.799,"W",-152.10938861,227,"S"
"2026/01/22","TAM","TAMPICO","","MX",22,17,55,"N",22.29861111,97,51,24,"W",-97.85666666,413,"E"
"2026/01/22","TAN","TAUNTON","MA","US",41,52,32.3057,"N",41.87564047,71,1,15.0129,"W",-71.02083691,28,"S"
"2026/01/22","TAP","TAPACHULA","","MX",14,53,0,"N",14.88333333,92,18,0,"W",-92.3,95,"E"
"2026/01/22","TAPA","ST JOHNS ISLAND","","AG",17,8,0,"N",17.13333333,61,47,0,"W",-61.78333333,62,"E"
"2026/01/22","TAZ","TAYLORVILLE","IL","US",39,31,57.3078,"N",39.5325855,89,19,50.5449,"W",-89.33070691,622,"S"
"2026/01/22","TBN","FORT LEONARD WOOD","MO","US",37,44,40.1982,"N",37.7444995,92,8,41.0398,"W",-92.14473327,1145,"S"
"2026/01/22","TBPB","BRIDGETOWN","","BB",13,4,24,"N",13.07333333,59,29,18,"W",-59.48833333,169,"E"
"2026/01/22","TBR","STATESBORO","GA","US",32,28,57.858,"N",32.48273833,81,44,12.983,"W",-81.73693972,211,"E"
"2026/01/22","TBW","TAMPA BAY/RUSKIN","FL","US",27,42,0,"N",27.7,82,24,0,"W",-82.4,27,"E"
"2026/01/22","TBX","BOYSEN RESERVOIR","WY","US",43,27,52.73,"N",43.46464722,108,14,18.4,"W",-108.23844444,7298,"E"
"2026/01/22","TCC","TUCUMCARI","NM","US",35,10,58.001,"N",35.18277805,103,36,11.5,"W",-103.60319444,4065,"E"
"2026/01/22","TCL","TUSCALOOSA","AL","US",33,12,43.7747,"N",33.21215963,87,36,55.8633,"W",-87.61551758,149,"S"
"2026/01/22","TCM","TACOMA","WA","US",47,8,15.64,"N",47.13767777,122,28,35.31,"W",-122.476475,322,"E"
"2026/01/22","TCS","TRUTH OR CONSEQUENCES","NM","US",33,14,7.3,"N",33.23536111,107,16,11.6,"W",-107.26988888,4862,"S"
"2026/01/22","TCY","TRACY","CA","US",37,41,30.9881,"N",37.69194113,121,26,38.6045,"W",-121.4440568,171,"S"
"2026/01/22","TDCF","CANEFIELD","","DM",15,24,0,"N",15.4,61,24,0,"W",-61.4,18,"E"
"2026/01/22","TDF","ROXBORO","NC","US",36,17,4.5694,"N",36.28460261,78,59,4.6541,"W",-78.98462613,609,"E"
"2026/01/22","TDR","PANAMA CITY","FL","US",30,2,11,"N",30.03638888,85,31,41,"W",-85.52805555,15,"S"
"2026/01/22","TDZ","TOLEDO","OH","US",41,33,53.8,"N",41.56494444,83,28,56,"W",-83.48222222,623,"E"
"2026/01/22","TEB","TETERBORO","NJ","US",40,51,32.4325,"N",40.85900902,74,3,22.1903,"W",-74.05616397,3,"S"
"2026/01/22","TER","TELLER","AK","US",65,14,30.3783,"N",65.24177175,166,20,40.0624,"W",-166.34446177,299,"S"
"2026/01/22","TEW","MASON","MI","US",42,33,48.8516,"N",42.56356988,84,25,20.1262,"W",-84.42225727,922,"S"
"2026/01/22","TEX","TELLURIDE","CO","US",37,57,13.7,"N",37.95380555,107,54,31.5,"W",-107.90875,9070,"S"
"2026/01/22","TFFF","FORT DE FRANCE","","MQ",14,35,26,"N",14.59055555,60,59,59,"W",-60.99972222,16,"E"
"2026/01/22","TFFR","POINTE A PITRE","","GP",16,16,0,"N",16.26666666,61,31,18,"W",-61.52166666,36,"E"
"2026/01/22","TFP","INGLESIDE","TX","US",27,54,47.4765,"N",27.91318791,97,12,47.5347,"W",-97.21320408,18,"S"
"2026/01/22","TFX","GREAT FALLS","MT","US",47,27,35,"N",47.45972222,111,23,5,"W",-111.38472222,3714,"E"
"2026/01/22","TGI","TANGIER","VA","US",37,49,40.27,"N",37.82785277,75,59,47.19,"W",-75.99644166,3,"S"
"2026/01/22","TGPE","GRENADA ISLAND","","GD",12,9,0,"N",12.15,61,36,0,"W",-61.6,30,"E"
"2026/01/22","TGPY","POINT SALINES","","GD",12,9,0,"N",12.15,61,36,0,"W",-61.6,11,"E"
"2026/01/22","TGZ","TUXTLA GUTIERREZ","","MX",16,46,12,"N",16.77,93,20,30,"W",-93.34166666,3451,"E"
"2026/01/22","THA","TULLAHOMA","TN","US",35,22,49.437,"N",35.38039916,86,14,30.7041,"W",-86.24186225,1078,"S"
"2026/01/22","THV","YORK","PA","US",39,55,1.2,"N",39.917,76,52,22.9,"W",-76.87302777,495,"S"
"2026/01/22","TIF","THEDFORD","NE","US",41,57,45.75,"N",41.96270833,100,34,13.1,"W",-100.57030555,2925,"S"
"2026/01/22","TIJ","TIJUANA","","MX",32,32,4,"N",32.53444444,116,57,2,"W",-116.95055555,499,"E"
"2026/01/22","TIK","OKLAHOMA CITY","OK","US",35,24,52.8,"N",35.41466666,97,23,12,"W",-97.38666666,1291,"S"
"2026/01/22","TIP","RANTOUL","IL","US",40,17,36.8,"N",40.29355555,88,8,32.6,"W",-88.14238888,738,"E"
"2026/01/22","TIST","ST THOMAS VIRGIN IS","VI","US",18,19,52.8,"N",18.33133333,64,57,58.5,"W",-64.96625,11,"E"
"2026/01/22","TISX","ST CROIX V.I.","VI","US",17,42,1.275,"N",17.70035416,64,48,19.9428,"W",-64.80553966,45,"S"
"2026/01/22","TIW","TACOMA","WA","US",47,16,3.1564,"N",47.26754344,122,34,34.3764,"W",-122.57621566,290,"S"
"2026/01/22","TIX","TITUSVILLE","FL","US",28,30,27.4997,"N",28.5076388,80,47,51.5516,"W",-80.79765322,32,"S"
"2026/01/22","TJBQ","AGUADILLA","PR","US",18,29,52.8,"N",18.498,67,7,58.7,"W",-67.13297222,237,"E"
"2026/01/22","TJMZ","MAYAGUEZ","PR","US",18,14,52.8,"N",18.248,67,8,58.6,"W",-67.14961111,29,"E"
"2026/01/22","TJNR","ROOSEVELT ROADS","PR","US",18,14,52.8,"N",18.248,65,37,58.6,"W",-65.63294444,38,"E"
"2026/01/22","TJPS","PONCE","PR","US",18,0,52.9,"N",18.01469444,66,33,58.6,"W",-66.56627777,29,"E"
"2026/01/22","TJSJ","SAN JUAN","PR","US",18,25,52.8,"N",18.43133333,65,59,58.6,"W",-65.99961111,10,"E"
"2026/01/22","TKA","TALKEETNA","AK","US",62,19,11.35,"N",62.31981944,150,5,50.6878,"W",-150.09741327,352,"S"
"2026/01/22","TKC","TRACY","MN","US",44,15,0.8489,"N",44.2502358,95,36,18.7315,"W",-95.60520319,1326,"E"
"2026/01/22","TKI","DALLAS","TX","US",33,10,37.435,"N",33.17706527,96,35,19.56,"W",-96.58876666,589,"E"
"2026/01/22","TKPK","GLODEN ROCK","","KN",17,29,0,"N",17.48333333,62,43,0,"W",-62.71666666,170,"E"
"2026/01/22","TKV","TOMAHAWK","WI","US",45,28,9.7,"N",45.46936111,89,48,17.6,"W",-89.80488888,1487,"S"
"2026/01/22","TKX","KENNETT","MO","US",36,13,21.1,"N",36.22252777,90,2,12.1,"W",-90.03669444,262,"E"
"2026/01/22","TLC","TOLUCA","","MX",19,20,8,"N",19.33555555,99,33,54,"W",-99.565,8448,"E"
"2026/01/22","TLH","TALLAHASSEE","FL","US",30,23,24.24,"N",30.39006666,84,21,11.86,"W",-84.35329444,65,"S"
"2026/01/22","TLPL","ST LUCIA ISLAND","","LC",13,45,0,"N",13.75,60,57,0,"W",-60.95,11,"E"
"2026/01/22","TLX","TWIN LAKES/MIDWEST CITY","OK","US",35,19,59,"N",35.33305555,97,16,40,"W",-97.27777777,1199,"E"
"2026/01/22","TMA","TIFTON","GA","US",31,25,44.3,"N",31.42897222,83,29,18.7,"W",-83.48852777,355,"E"
"2026/01/22","TMB","MIAMI","FL","US",25,38,51.2294,"N",25.64756372,80,25,59.6086,"W",-80.43322461,10,"E"
"2026/01/22","TME","HOUSTON","TX","US",29,48,23.9471,"N",29.80665197,95,54,4.2238,"W",-95.90117327,166,"S"
"2026/01/22","TMK","TILLAMOOK","OR","US",45,25,15.52,"N",45.42097777,123,48,51.81,"W",-123.81439166,27,"E"
"2026/01/22","TMT","AUSTIN","NV","US",39,27,51.5506,"N",39.46431961,117,11,49.7018,"W",-117.19713938,5729,"S"
"2026/01/22","TNB","BOONE","NC","US",36,11,55.67,"N",36.19879722,81,39,5.38,"W",-81.65149444,3038,"S"
"2026/01/22","TNCA","REINA BEATRIX","","AN",12,30,15,"N",12.50416666,70,0,44,"W",-70.01222222,59,"E"
"2026/01/22","TNCB","KRALENDIJK-FLAMINGO","","AN",12,8,0.3,"N",12.13341666,68,16,0.2,"W",-68.26672222,20,"E"
"2026/01/22","TNCC","HATO","","AN",12,11,31,"N",12.19194444,68,57,25,"W",-68.95694444,29,"E"
"2026/01/22","TNCE","ORANJESTAD","","AN",17,29,0,"N",17.48333333,62,59,0,"W",-62.98333333,123,"E"
"2026/01/22","TNCM","PHILIPSBURG","","AN",18,2,23,"N",18.03972222,63,6,43,"W",-63.11194444,13,"E"
"2026/01/22","TNI","TINIAN ISLAND","MP","US",14,59,57.13,"N",14.99920277,145,37,9.66,"E",145.61935,268,"E"
"2026/01/22","TNU","NEWTON","IA","US",41,40,12.3946,"N",41.67010961,93,1,8.522,"W",-93.01903388,943,"S"
"2026/01/22","TOA","TORRANCE","CA","US",33,48,12.21,"N",33.80339166,118,20,22.6,"W",-118.33961111,101,"S"
"2026/01/22","TOB","DODGE CENTER","MN","US",44,1,12.9209,"N",44.0202558,92,49,46.1986,"W",-92.82949961,1294,"E"
"2026/01/22","TOC","TOCCOA","GA","US",34,35,17.19,"N",34.58810833,83,17,50.05,"W",-83.29723611,982,"S"
"2026/01/22","TOG","TOGIAK VILLAGE","AK","US",59,3,13.054,"N",59.05362611,160,23,48.927,"W",-160.39692416,21,"E"
"2026/01/22","TOI","TROY","AL","US",31,51,36.4,"N",31.86011111,86,0,49.4,"W",-86.01372222,397,"S"
"2026/01/22","TOL","TOLEDO","OH","US",41,35,13.3713,"N",41.58704758,83,48,19.2601,"W",-83.80535002,674,"S"
"2026/01/22","TOP","TOPEKA","KS","US",39,4,7.167,"N",39.0686575,95,37,20.941,"W",-95.62248361,880,"S"
"2026/01/22","TOR","TORRINGTON","WY","US",42,3,51.917,"N",42.06442138,104,9,9.646,"W",-104.15267944,4207,"E"
"2026/01/22","TPA","TAMPA","FL","US",27,59,44.56,"N",27.99571111,82,31,44.84,"W",-82.52912222,26,"E"
"2026/01/22","TPF","TAMPA","FL","US",27,54,55.6,"N",27.91544444,82,26,57.8,"W",-82.44938888,8,"S"
"2026/01/22","TPH","TONOPAH","NV","US",38,3,1.8587,"N",38.0505163,117,5,26.164,"W",-117.09060111,5399,"S"
"2026/01/22","TPL","TEMPLE","TX","US",31,9,9,"N",31.1525,97,24,28,"W",-97.40777777,682,"S"
"2026/01/22","TQE","TEKAMAH","NE","US",41,45,48.7,"N",41.76352777,96,10,40.6,"W",-96.17794444,1027,"S"
"2026/01/22","TQH","TAHLEQUAH","OK","US",35,55,49.35,"N",35.930375,95,0,9.14,"W",-95.00253888,867,"E"
"2026/01/22","TQK","SCOTT CITY","KS","US",38,28,41.5933,"N",38.47822036,100,52,55.9663,"W",-100.88221286,2968,"S"
"2026/01/22","TQV","DURHAM","NC","US",36,0,25.34,"N",36.00703888,78,56,14.4,"W",-78.93733333,756,"E"
"2026/01/22","TRC","TORREON","","MX",25,34,6,"N",25.56833333,103,24,34,"W",-103.40944444,3707,"E"
"2026/01/22","TRI","BRISTOL/JOHNSON/KINGSPORT","TN","US",36,28,46.7549,"N",36.47965413,82,23,55.9661,"W",-82.39887947,1496,"S"
"2026/01/22","TRK","TRUCKEE","CA","US",39,18,55.31,"N",39.31536388,120,8,13.42,"W",-120.13706111,5898,"S"
"2026/01/22","TRL","TERRELL","TX","US",32,42,47.22,"N",32.71311666,96,16,7.57,"W",-96.26876944,474,"S"
"2026/01/22","TRM","PALM SPRINGS","CA","US",33,37,53.9573,"N",33.6316548,116,9,50.7445,"W",-116.16409569,-118,"S"
"2026/01/22","TRR","WALKER RIDGE BLK 551","LA","US",27,4,45.6,"N",27.07933333,92,13,50,"W",-92.23055555,183,"E"
"2026/01/22","TSP","TEHACHAPI","CA","US",35,8,19.4,"N",35.13872222,118,26,33.2,"W",-118.44255555,3960,"S"
"2026/01/22","TTA","SANFORD","NC","US",35,34,35.1108,"N",35.57641966,79,6,12.2637,"W",-79.10340658,239,"S"
"2026/01/22","TTCP","CROWN POINT","","TT",11,8,47,"N",11.14638888,60,50,27,"W",-60.84083333,25,"E"
"2026/01/22","TTD","PORTLAND","OR","US",45,32,57.728,"N",45.54936888,122,24,4.507,"W",-122.40125194,36,"S"
"2026/01/22","TTF","MONROE","MI","US",41,56,23.6,"N",41.93988888,83,26,4.8,"W",-83.43466666,616,"E"
"2026/01/22","TTN","TRENTON","NJ","US",40,16,36.5115,"N",40.27680875,74,48,57.1208,"W",-74.81586688,190,"S"
"2026/01/22","TTPP","PORT OF SPAIN","","TT",10,35,35,"N",10.59305555,61,20,55,"W",-61.34861111,57,"E"
"2026/01/22","TTPT","CROWN POINT","","TT",11,8,47,"N",11.14638888,60,50,27,"W",-60.84083333,25,"E"
"2026/01/22","TTS","TITUSVILLE","FL","US",28,36,53.6,"N",28.61488888,80,41,39.7,"W",-80.69436111,9,"E"
"2026/01/22","TTW","CANTWELL","AK","US",63,23,28.337,"N",63.39120472,148,57,20.219,"W",-148.95561638,2190,"E"
"2026/01/22","TUL","TULSA","OK","US",36,11,54.84,"N",36.19856666,95,52,41.71,"W",-95.87825277,639,"S"
"2026/01/22","TUP","TUPELO","MS","US",34,16,5.19,"N",34.26810833,88,46,11.622,"W",-88.769895,346,"S"
"2026/01/22","TUS","TUCSON","AZ","US",32,7,53.5881,"N",32.13155225,110,57,22.8745,"W",-110.95635402,2551,"S"
"2026/01/22","TVC","TRAVERSE CITY","MI","US",44,44,20.5493,"N",44.73904147,85,34,9.3772,"W",-85.56927144,610,"S"
"2026/01/22","TVF","THIEF RIVER FALLS","MN","US",48,3,35.067,"N",48.05974083,96,10,43.9815,"W",-96.17888375,1111,"S"
"2026/01/22","TVI","THOMASVILLE","GA","US",30,54,9.33,"N",30.90259166,83,52,57.54,"W",-83.88265,241,"E"
"2026/01/22","TVK","CENTERVILLE","IA","US",40,40,59.5185,"N",40.68319958,92,53,54.1311,"W",-92.89836975,1023,"E"
"2026/01/22","TVL","SOUTH LAKE TAHOE","CA","US",38,53,54.2667,"N",38.89840741,119,59,46.1126,"W",-119.99614238,6256,"S"
"2026/01/22","TVR","TALLULAH","LA","US",32,21,5.8,"N",32.35161111,91,1,39.6794,"W",-91.02768872,86,"E"
"2026/01/22","TVY","TOOELE","UT","US",40,36,45.62,"N",40.61267222,112,21,12.99,"W",-112.35360833,4295,"S"
"2026/01/22","TWF","TWIN FALLS","ID","US",42,28,42.6122,"N",42.47850338,114,28,38.6935,"W",-114.47741486,4163,"S"
"2026/01/22","TWM","TWO HARBORS","MN","US",47,2,56.9,"N",47.04913888,91,44,42.8,"W",-91.74522222,1073,"E"
"2026/01/22","TWT","STURGIS","KY","US",37,32,35.4442,"N",37.54317894,87,57,24.4406,"W",-87.95678905,372,"E"
"2026/01/22","TWX","TOPEKA","KS","US",38,59,49,"N",38.99694444,96,13,57,"W",-96.2325,1367,"E"
"2026/01/22","TXK","TEXARKANA","AR","US",33,27,21.7954,"N",33.45605427,93,59,15.9492,"W",-93.98776366,380,"S"
"2026/01/22","TXKF","HAMILTON","","BM",32,22,1.1,"N",32.36697222,64,40,56.7,"W",-64.68241666,11,"E"
"2026/01/22","TXW","WESLACO","TX","US",26,10,37.59,"N",26.17710833,97,58,28.52,"W",-97.97458888,81,"S"
"2026/01/22","TYL","TAYLOR","AZ","US",34,27,27.7132,"N",34.45769811,110,6,42.6511,"W",-110.11184752,5728,"S"
"2026/01/22","TYQ","INDIANAPOLIS","IN","US",40,2,4.4296,"N",40.03456377,86,14,55.6731,"W",-86.24879808,917,"S"
"2026/01/22","TYR","TYLER","TX","US",32,21,31.4555,"N",32.35873763,95,24,14.6064,"W",-95.40405733,548,"S"
"2026/01/22","TYS","KNOXVILLE","TN","US",35,49,4.918,"N",35.81803277,83,59,8.6256,"W",-83.98572933,971,"S"
"2026/01/22","TZR","COLUMBUS","OH","US",39,54,4.2,"N",39.90116666,83,8,12.9,"W",-83.13691666,904,"E"
"2026/01/22","U14","NEPHI","UT","US",39,44,17.04,"N",39.73806666,111,52,20.28,"W",-111.8723,4999,"S"
"2026/01/22","U16","EAGLE RANGE","UT","US",41,3,39.6,"N",41.061,113,5,2.4,"W",-113.084,4239,"E"
"2026/01/22","U17","BULLFROG","UT","US",37,33,0,"N",37.55,110,43,2.5,"W",-110.71736111,4500,"E"
"2026/01/22","U19","GRANITE PEAK","UT","US",40,9,37.4,"N",40.16038888,113,21,2.2,"W",-113.35061111,4279,"E"
"2026/01/22","U24","DELTA","UT","US",39,20,59.8,"N",39.34994444,112,34,2.8,"W",-112.56744444,4755,"E"
"2026/01/22","U28","GREEN RIVER","UT","US",38,59,59.9,"N",38.99997222,110,9,2.5,"W",-110.15069444,4120,"E"
"2026/01/22","U31","AUSTIN","NV","US",39,27,59.7,"N",39.46658333,117,10,3.3,"W",-117.16758333,5730,"E"
"2026/01/22","U52","BEAVER","UT","US",38,13,55.2189,"N",38.23200525,112,40,20.831,"W",-112.67245305,5829,"E"
"2026/01/22","U55","PANGUITCH","UT","US",37,51,4,"N",37.85111111,112,23,28.14,"W",-112.39115,6762,"S"
"2026/01/22","U64","MONTICELLO","UT","US",37,56,0.02,"N",37.93333888,109,20,22.52,"W",-109.33958888,6984,"E"
"2026/01/22","U66","UTOPIA","TX","US",29,33,2.5906,"N",29.55071961,99,31,1.5552,"W",-99.51709866,1278,"S"
"2026/01/22","U67","ROOSEVELT","UT","US",40,17,59.9,"N",40.29997222,109,59,2.5,"W",-109.98402777,5172,"E"
"2026/01/22","U68","COWLEY/LOVELL/BYRON","WY","US",44,54,42,"N",44.91166666,108,26,43.8,"W",-108.4455,4094,"E"
"2026/01/22","U69","DUCHESNE","UT","US",40,11,52.8699,"N",40.19801941,110,23,14.3634,"W",-110.38732316,5832,"S"
"2026/01/22","U96","HALLS CROSSING","UT","US",37,26,22.05,"N",37.43945833,110,33,50.99,"W",-110.56416388,4397,"S"
"2026/01/22","UAO","AURORA","OR","US",45,14,47.6545,"N",45.24657069,122,46,15.4619,"W",-122.77096163,196,"E"
"2026/01/22","UBE","CUMBERLAND","WI","US",45,30,21.9588,"N",45.50609966,91,58,50.8876,"W",-91.98080211,1243,"S"
"2026/01/22","UBW","KUPARUK","AK","US",70,19,50.947,"N",70.33081861,149,35,51.197,"W",-149.59755472,67,"E"
"2026/01/22","UCA","UTICA","NY","US",43,8,42.4,"N",43.14511111,75,23,1.9,"W",-75.38386111,743,"S"
"2026/01/22","UCP","NEW CASTLE","PA","US",41,1,22.0957,"N",41.02280436,80,24,55.1204,"W",-80.41531122,1026,"S"
"2026/01/22","UCY","UNION CITY","TN","US",36,22,40.0571,"N",36.37779363,88,59,15.0964,"W",-88.98752677,317,"S"
"2026/01/22","UDG","DARLINGTON","SC","US",34,26,50.51,"N",34.44736388,79,53,24.6,"W",-79.89016666,192,"S"
"2026/01/22","UDX","RAPID CITY/NEW UNDERWOOD","SD","US",44,7,30,"N",44.125,102,49,47,"W",-102.82972222,3020,"E"
"2026/01/22","UES","WAUKESHA","WI","US",43,2,28.128,"N",43.04114666,88,14,15.305,"W",-88.23758472,912,"S"
"2026/01/22","UGN","CHICAGO/WAUKEGAN","IL","US",42,25,31.6149,"N",42.42544858,87,51,47.6098,"W",-87.86322494,712,"S"
"2026/01/22","UHA","HABANA","","CU",22,55,55.6,"N",22.93211111,82,29,28.1,"W",-82.49113888,2,"S"
"2026/01/22","UIL","QUILLAYUTE","WA","US",47,56,11.7,"N",47.93658333,124,33,45.481,"W",-124.56263361,195,"E"
"2026/01/22","UIN","QUINCY","IL","US",39,56,34.8626,"N",39.94301738,91,11,40.0681,"W",-91.19446336,769,"S"
"2026/01/22","UKF","NORTH WILKESBORO","NC","US",36,13,7.7518,"N",36.21881994,81,6,0.5824,"W",-81.10016177,1256,"S"
"2026/01/22","UKI","UKIAH","CA","US",39,7,40.14,"N",39.12781666,123,12,0.63,"W",-123.200175,604,"E"
"2026/01/22","UKL","BURLINGTON","KS","US",38,18,14.8374,"N",38.3041215,95,43,18.0629,"W",-95.72168413,1173,"S"
"2026/01/22","UKT","QUAKERTOWN","PA","US",40,26,6.5,"N",40.43513888,75,22,55,"W",-75.38194444,525,"S"
"2026/01/22","ULM","NEW ULM","MN","US",44,19,11.13,"N",44.31975833,94,30,8.4,"W",-94.50233333,1011,"E"
"2026/01/22","ULS","ULYSSES","KS","US",37,36,14.4,"N",37.604,101,22,24.8,"W",-101.37355555,3071,"S"
