"EFF_DATE","ASOS_AWOS_ID","ASOS_AWOS_TYPE","STATE_CODE","CITY","COUNTRY_CODE","COMMISSIONED_DATE","NAVAID_FLAG","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","SURVEY_METHOD_CODE","PHONE_NO","SECOND_PHONE_NO","SITE_NO","SITE_TYPE_CODE","REMARK"
"2026/02/19","P14","AWOS-3","AZ","HOLBROOK","US","","N",34,56,26.6,"N",34.94072222,110,8,18.6,"W",-110.1385,5261.8,"","928-524-7839","","00710.","A",""
"2026/02/19","P20","AWOS-3PT","AZ","PARKER","US","","N",34,8,59.4,"N",34.14983333,114,16,4.2,"W",-114.26783333,458.4,"","928-669-2160","","00745.","A",""
"2026/02/19","P33","AWOS-3PT","AZ","WILLCOX","US","2023/04/20","N",32,14,37.1,"N",32.24363888,109,53,33.8,"W",-109.89272222,4194,"E","520-384-9221","","00830.","A",""
"2026/02/19","P52","AWOS-3","AZ","COTTONWOOD","US","","N",34,43,48.3641,"N",34.73010113,112,2,11.1179,"W",-112.03642163,3556.3,"S","928-634-0916","","00665.","A",""
"2026/02/19","PAE","ASOS","WA","EVERETT","US","","N",47,55,23.7096,"N",47.92325266,122,16,58.9759,"W",-122.28304886,548.2,"S","425-355-6192","","26210.","A",""
"2026/02/19","PAH","ASOS","KY","PADUCAH","US","1995/08/03","N",37,3,54.8163,"N",37.06522675,88,46,45.5487,"W",-88.77931908,394.1,"S","270-366-0642","","07312.","A",""
"2026/02/19","PAN","AWOS-3PT","AZ","PAYSON","US","","N",34,15,18.4602,"N",34.25512783,111,20,16.4323,"W",-111.33789786,5161.8,"S","928-472-4260","","00747.1","A",""
"2026/02/19","PAQ","ASOS","AK","PALMER","US","","N",61,35,42.14,"N",61.59503888,149,5,30.45,"W",-149.09179166,223,"E","907-560-7680","","50584.","A",""
"2026/02/19","PBF","ASOS","AR","PINE BLUFF","US","","N",34,10,28.247,"N",34.17451305,91,56,8.1752,"W",-91.93560422,205.7,"S","870-536-0228","","01142.","A",""
"2026/02/19","PBG","ASOS","NY","PLATTSBURGH","US","","N",44,38,21.141,"N",44.63920583,73,27,47.342,"W",-73.46315055,166,"E","518-324-5539","","15957.01","A",""
"2026/02/19","PBH","AWOS-3","WI","PHILLIPS","US","1992/03/18","N",45,42,31.8,"N",45.70883333,90,24,9,"W",-90.4025,1497.1,"","715-339-4520","","27484.","A",""
"2026/02/19","PBI","ASOS","FL","WEST PALM BEACH","US","1993/06/09","N",26,41,6.3716,"N",26.68510322,80,5,57.0516,"W",-80.099181,12.2,"S","561-444-7590","","03555.","A",""
"2026/02/19","PBM","AWOS-3","LA","SOUTH TIMBALIER BLK 232","US","","N",28,23,2.1474,"N",28.38392983,90,12,3.5994,"W",-90.20099983,113,"E","281-846-7123","","","","STAND-ALONE FACILITY LCTD IN THE GULF OF AMERICA NOT ASSOCIATED WITH AN AIRPORT OR NAVAID."
"2026/02/19","PBV","ASOS","AK","ST GEORGE","US","1996/08/21","N",56,34,29.42,"N",56.57483888,169,39,45.26,"W",-169.66257222,103,"E","907-560-7610","","50680.4","A",""
"2026/02/19","PBX","AWOS-3PT","KY","PIKEVILLE","US","1997/04/21","N",37,33,42.5212,"N",37.56181144,82,33,59.1551,"W",-82.56643197,1470.2,"S","606-437-6701","","07337.1","A",""
"2026/02/19","PCD","AWOS-3PT","MO","PERRYVILLE","US","","N",37,52,7.2,"N",37.86866666,89,51,43.7,"W",-89.86213888,371.7,"S","573-543-5390","","12005.","A",""
"2026/02/19","PCM","AWOS-3","FL","PLANT CITY","US","","N",28,0,4.5457,"N",28.00126269,82,9,33.5456,"W",-82.15931822,138.9,"S","813-764-8259","","03446.","A",""
"2026/02/19","PCW","AWOS-3","OH","PORT CLINTON","US","1997/05/23","N",41,31,7.6525,"N",41.51879236,82,52,9.0301,"W",-82.86917502,585.6,"S","419-734-9955","","18411.","A",""
"2026/02/19","PCZ","AWOS-3","WI","WAUPACA","US","","N",44,19,59.7,"N",44.33325,89,1,11.2,"W",-89.01977777,840.2,"S","920-867-2407","","27664.","A",""
"2026/02/19","PDC","AWOS-3","WI","PRAIRIE DU CHIEN","US","","N",43,1,9.427,"N",43.01928527,91,7,25.438,"W",-91.12373277,660.3,"","608-326-9122","","27505.","A",""
"2026/02/19","PDK","ASOS","GA","ATLANTA","US","1998/09/17","N",33,52,42.1625,"N",33.87837847,84,17,52.8332,"W",-84.29800922,979.2,"S","770-457-1691","","03643.","A",""
"2026/02/19","PDT","ASOS","OR","PENDLETON","US","1995/06/01","N",45,41,42.2,"N",45.69505555,118,50,29.2,"W",-118.84144444,1496.9,"","458-212-2168","","19562.","A",""
"2026/02/19","PDX","ASOS","OR","PORTLAND","US","1995/11/03","N",45,35,19.3519,"N",45.58870886,122,35,48.7299,"W",-122.59686941,30.8,"","458-212-2405","","19571.","A",""
"2026/02/19","PEA","AWOS-3","IA","PELLA","US","","N",41,23,56.12,"N",41.39892222,92,56,35.21,"W",-92.94311388,868,"S","641-628-3459","","06271.1","A",""
"2026/02/19","PEO","ASOS","NY","PENN YAN","US","1998/01/28","N",42,38,38.6569,"N",42.64407136,77,3,10.2887,"W",-77.05285797,875.4,"S","315-536-4102","","15932.","A",""
"2026/02/19","PEQ","AWOS-3","TX","PECOS","US","","N",31,22,56.6,"N",31.38238888,103,30,38.6,"W",-103.51072222,2613.1,"S","432-445-3867","","24494.","A",""
"2026/02/19","PEV","AWOS-3P","AK","PERRYVILLE","US","2022/11/03","N",55,54,34.4,"N",55.90955555,159,9,34.3,"W",-159.15952777,51,"E","907-269-2843","","50588.61","A",""
"2026/02/19","PEX","AWOS-3PT","MN","PAYNESVILLE","US","2005/08/16","N",45,22,19.4287,"N",45.37206352,94,44,41.0147,"W",-94.7447263,1182.7,"E","320-243-4538","","10899.","A",""
"2026/02/19","PEZ","AWOS-3","TX","PLEASANTON","US","","N",28,57,21.8736,"N",28.956076,98,31,6.2031,"W",-98.51838975,410.8,"S","830-569-5749","","24525.11","A",""
"2026/02/19","PGA","ASOS","AZ","PAGE","US","1997/03/28","N",36,55,16.1282,"N",36.92114672,111,26,55.4363,"W",-111.4487323,4292.6,"S","928-900-3166","","00742.2","A",""
"2026/02/19","PGD","ASOS","FL","PUNTA GORDA","US","1996/09/24","N",26,55,6.4554,"N",26.91845983,81,59,38.1972,"W",-81.99394366,20.3,"S","941-639-0076","","03455.","A",""
"2026/02/19","PGV","AWOS-3","NC","GREENVILLE","US","1990/08/09","N",35,38,14.6952,"N",35.63741533,77,23,6.2128,"W",-77.38505911,20.5,"","252-758-6485","","16761.","A",""
"2026/02/19","PHD","ASOS","OH","NEW PHILADELPHIA","US","1998/01/23","N",40,28,13.2218,"N",40.47033938,81,25,18.3808,"W",-81.42177244,891.9,"S","330-339-1125","","18298.","A",""
"2026/02/19","PHF","ASOS","VA","NEWPORT NEWS","US","2000/12/13","N",37,7,54.8,"N",37.13188888,76,29,34.7,"W",-76.49297222,42.2,"S","757-874-3682","","25897.","A",""
"2026/02/19","PHG","AWOS-3PT","KS","PHILLIPSBURG","US","","N",39,44,4.11,"N",39.734475,99,19,5.42,"W",-99.31817222,1903,"S","785-543-8960","","06841.","A",""
"2026/02/19","PHL","ASOS","PA","PHILADELPHIA","US","1995/12/06","N",39,52,20.098,"N",39.87224944,75,14,27.117,"W",-75.24086583,36.1,"S","215-492-9617","","21217.","A",""
"2026/02/19","PHN","AWOS-3","MI","PORT HURON","US","1993/11/22","N",42,54,36.9882,"N",42.9102745,82,31,59.4294,"W",-82.53317483,639.1,"S","810-364-7787","","10235.1","A",""
"2026/02/19","PHO","AWOS-3P","AK","POINT HOPE","US","1989/10/17","N",68,20,39.93,"N",68.344425,166,47,59.63,"W",-166.79989722,18.7,"E","907-368-2128","","50601.","A",""
"2026/02/19","PHP","ASOS","SD","PHILIP","US","1998/06/29","N",44,2,55.4303,"N",44.04873063,101,35,55.8257,"W",-101.59884047,2209.2,"S","605-206-3001","","22759.","A",""
"2026/02/19","PHT","AWOS-3","TN","PARIS","US","1990/11/06","N",36,20,9.4,"N",36.33594444,88,23,4,"W",-88.38444444,580.2,"E","731-644-0451","","23146.","A",""
"2026/02/19","PHX","ASOS","AZ","PHOENIX","US","1994/03/04","N",33,25,40.1606,"N",33.42782238,112,0,13.1305,"W",-112.00364736,1120.3,"S","602-551-6092","","00754.","A",""
"2026/02/19","PIA","ASOS","IL","PEORIA","US","1995/10/03","N",40,39,51.1,"N",40.66419444,89,41,35.7,"W",-89.69325,660.7,"E","309-322-3740","","04938.","A",""
"2026/02/19","PIB","AWOS-3PT","MS","HATTIESBURG-LAUREL","US","","N",31,28,1.7,"N",31.46713888,89,20,13.4,"W",-89.33705555,297.6,"S","601-584-6701","","11255.1","A",""
"2026/02/19","PIE","ASOS","FL","ST PETERSBURG-CLEARWATER","US","1998/10/27","N",27,54,45.3128,"N",27.91258688,82,41,7.9646,"W",-82.68554572,4.9,"S","727-502-6385","","03475.","A",""
"2026/02/19","PIH","ASOS","ID","POCATELLO","US","1996/03/01","N",42,54,35.3,"N",42.90980555,112,35,45.3,"W",-112.59591666,4452,"S","208-278-2021","","04288.","A",""
"2026/02/19","PIL","ASOS","TX","PORT ISABEL","US","","N",26,9,58.3,"N",26.16619444,97,20,45.2,"W",-97.34588888,18.6,"E","956-233-1954","","24537.","A",""
"2026/02/19","PIM","AWOS-3PT","GA","PINE MOUNTAIN","US","2015/09/11","N",32,50,31.463,"N",32.84207305,84,52,35.568,"W",-84.87654666,893.5,"E","706-663-2081","","03958.26","A",""
"2026/02/19","PIR","ASOS","SD","PIERRE","US","","N",44,22,54.996,"N",44.38194333,100,17,11.0155,"W",-100.28639319,1719.9,"S","605-224-6087","","22762.","A",""
"2026/02/19","PIT","ASOS","PA","PITTSBURGH","US","1996/07/11","N",40,28,53.0043,"N",40.48139008,80,12,29.8958,"W",-80.20830438,1112,"S","215-798-0218","","21252.","A",""
"2026/02/19","PIZ","AWOS-3P","AK","POINT LAY","US","","N",69,43,58.35,"N",69.732875,163,0,19.23,"W",-163.00534166,25,"","907-833-3112","","50601.3","A",""
"2026/02/19","PJC","AWOS-3PT","PA","ZELIENOPLE","US","2006/09/11","N",40,48,3.5,"N",40.80097222,80,9,44.6,"W",-80.16238888,897.8,"S","724-452-5304","","21845.","A",""
"2026/02/19","PKB","ASOS","WV","PARKERSBURG","US","2000/11/08","N",39,20,22.0121,"N",39.3394478,81,26,37.6962,"W",-81.4438045,805.4,"S","304-464-1001","","26820.","A",""
"2026/02/19","PKD","ASOS","MN","PARK RAPIDS","US","1995/07/17","N",46,54,4.3337,"N",46.9012038,95,4,23.1825,"W",-95.07310625,1444.5,"E","218-732-0920","","10894.","A",""
"2026/02/19","PKV","AWOS-3","TX","PORT LAVACA","US","","N",28,39,11.9,"N",28.65330555,96,40,57.8,"W",-96.68272222,32,"S","361-552-3060","","24542.2","A",""
"2026/02/19","PLD","AWOS-3","IN","PORTLAND","US","","N",40,27,5.463,"N",40.4515175,84,59,30.184,"W",-84.99171777,925.3,"E","260-726-7882","","05590.","A",""
"2026/02/19","PLN","ASOS","MI","PELLSTON","US","2000/08/24","N",45,34,15.3,"N",45.57091666,84,47,48.2,"W",-84.79672222,720.6,"E","231-539-7700","","10218.","A",""
"2026/02/19","PLR","AWOS-3P","AL","PELL CITY","US","2008/02/28","N",33,33,38.8502,"N",33.56079172,86,14,46.7771,"W",-86.24632697,484.7,"S","(205) 884-4359","","00480.6","A",""
"2026/02/19","PLU","AWOS-3","WA","PUYALLUP","US","2006/11/03","N",47,6,1.7,"N",47.10047222,122,17,6.9,"W",-122.28525,535,"","253-848-2748","","26374.1","A",""
"2026/02/19","PMD","ASOS","CA","PALMDALE","US","1998/04/17","N",34,37,46.03,"N",34.62945277,118,4,59.12,"W",-118.08308888,2512,"E","661-272-3798","","02013.","A",""
"2026/02/19","PMH","AWOS-3PT","OH","PORTSMOUTH","US","1991/12/16","N",38,50,19,"N",38.83861111,82,50,58,"W",-82.84944444,653.5,"E","740-820-2500","","18415.","A",""
"2026/02/19","PMP","ASOS","FL","POMPANO BEACH","US","1998/03/17","N",26,14,46.7016,"N",26.246306,80,6,40.645,"W",-80.11129027,14.7,"S","954-783-3720","","03451.","A",""
"2026/02/19","PMU","AWOS-3PT","MS","BATESVILLE","US","","N",34,21,44.154,"N",34.362265,89,53,32.6142,"W",-89.89239283,221.1,"S","662-563-6267","","11135.1","A",""
"2026/02/19","PMV","AWOS-3","NE","PLATTSMOUTH","US","","N",40,56,54.13,"N",40.94836944,95,55,2.475,"W",-95.91735416,1204.4,"","402-298-7524","","12889.2","A",""
"2026/02/19","PNA","AWOS-3","WY","PINEDALE","US","","N",42,47,50.6,"N",42.79738888,109,48,39.7,"W",-109.81102777,7096.2,"S","307-367-6425","","27867.","A",""
"2026/02/19","PNC","ASOS","OK","PONCA CITY","US","","N",36,43,54.9,"N",36.73191666,97,5,59.2,"W",-97.09977777,1008,"S","580-765-0049","","19166.","A",""
"2026/02/19","PNE","ASOS","PA","PHILADELPHIA","US","1997/03/27","N",40,4,55,"N",40.08194444,75,0,38.1,"W",-75.01058333,119.9,"S","215-897-9068","","21221.","A",""
"2026/02/19","PNM","AWOS-3PT","MN","PRINCETON","US","1996/09/27","N",45,33,47.0013,"N",45.56305591,93,36,28.6458,"W",-93.60795716,980.4,"E","763-389-0615","","10922.1","A",""
"2026/02/19","PNN","AWOS-AV","ME","PRINCETON","US","2009/12/17","N",45,12,1.2062,"N",45.20033505,67,33,57.1682,"W",-67.56588005,261.1,"S","","","08224.","A",""
"2026/02/19","PNP","AWOS-3P","AK","PILOT POINT","US","","N",57,34,49.37,"N",57.58038055,157,34,19.045,"W",-157.57195694,57,"","907-797-2296","","50593.","A",""
"2026/02/19","PNS","ASOS","FL","PENSACOLA","US","","N",30,28,24.332,"N",30.47342555,87,11,11.804,"W",-87.18661222,121.2,"E","850-436-4799","","03435.","A",""
"2026/02/19","PNT","AWOS-3","IL","PONTIAC","US","1998/03/04","N",40,55,28,"N",40.92444444,88,37,26.2,"W",-88.62394444,666.2,"E","815-844-0923","","04952.","A",""
"2026/02/19","PO1","AWOS-3PT","MT","POPLAR","US","","N",48,8,7.4035,"N",48.13538986,105,9,47.9004,"W",-105.16330566,2036,"","406-448-2453","","12478.02","A",""
"2026/02/19","POC","AWOS-3PT","CA","LA VERNE","US","2012/08/20","N",34,5,34.89,"N",34.093025,117,46,44.19,"W",-117.77894166,1005,"S","909-962-5407","","01757.","A",""
"2026/02/19","POE","ASOS","LA","FORT POLK","US","","N",31,2,41.4,"N",31.04483333,93,11,30,"W",-93.19166666,329,"E","726-780-1210","","07520.","A","WX OPR FULL SERVICE 1400-0600++; WILL VARY WITH LCL MSN SKED. ASOS FRQ-23: RWY 16"
"2026/02/19","POF","ASOS","MO","POPLAR BLUFF","US","","N",36,46,11.1316,"N",36.76975877,90,19,20.6252,"W",-90.32239588,327.6,"S","573-598-8719","","12023.","A",""
"2026/02/19","POR","ASOS","AK","PORTAGE GLACIER - PORTAGE VISITOR CENTER","US","","N",60,47,4,"N",60.78444444,148,50,28,"W",-148.84111111,,"","907-783-2626","","","","TEST; STAND-ALONE FACILITY NOT ASSOCIATED WITH AN ARPT OR NAVAID.; ASOS ELEV 103 FT MSL."
"2026/02/19","POU","ASOS","NY","POUGHKEEPSIE","US","2000/09/27","N",41,37,32.6418,"N",41.62573383,73,52,53.5443,"W",-73.88154008,152.8,"S","845-462-0648","","15989.2","A",""
"2026/02/19","POV","AWOS-3","OH","RAVENNA","US","2009/03/17","N",41,12,32.4,"N",41.209,81,14,52.37,"W",-81.24788055,1194,"E","330-298-9353","","18432.5","A",""
"2026/02/19","POY","AWOS-3","WY","POWELL","US","2002/08/16","N",44,51,50.9137,"N",44.86414269,108,47,23.9568,"W",-108.789988,5072.2,"S","307-754-7093","","27870.","A",""
"2026/02/19","PPA","AWOS-3","TX","PAMPA","US","","N",35,36,46.8,"N",35.613,100,59,46.5,"W",-100.99625,3245.2,"S","806-669-1333","","24472.1","A",""
"2026/02/19","PPF","ASOS","KS","PARSONS","US","1996/08/20","N",37,19,41.4348,"N",37.32817633,95,30,16.0109,"W",-95.50444747,865.2,"S","620-336-3834","","06834.","A",""
"2026/02/19","PPO","AWOS-3PT","IN","LA PORTE","US","","N",41,34,13.6138,"N",41.57044827,86,43,59.9359,"W",-86.73331552,791.5,"S","219-326-6916","","05424.","A",""
"2026/02/19","PPQ","AWOS-3T","IL","PITTSFIELD","US","","N",39,38,20.634,"N",39.639065,90,46,54.4899,"W",-90.78180275,704,"S","217-285-1428","","04945.51","A","(SURVEY_METHOD_CODE) 3RD PARTY SURVEY 25 MAR 2011."
"2026/02/19","PQI","AWOS-3PT","ME","PRESQUE ISLE","US","1991/01/30","N",46,41,1.3024,"N",46.68369511,68,2,42.5878,"W",-68.04516327,459.3,"S","207-764-7248","","08221.","A",""
"2026/02/19","PQL","ASOS","MS","PASCAGOULA","US","1997/08/19","N",30,27,47.0392,"N",30.46306644,88,31,53.5732,"W",-88.53154811,9.4,"S","228-474-2836","","11379.01","A",""
"2026/02/19","PQN","AWOS-3PT","MN","PIPESTONE","US","1990/11/28","N",43,58,55.692,"N",43.98213666,96,18,1.467,"W",-96.3004075,1736.7,"E","507-825-6895","","10912.","A",""
"2026/02/19","PRB","ASOS","CA","PASO ROBLES","US","2001/01/18","N",35,40,22.39,"N",35.67288611,120,37,37.401,"W",-120.62705583,,"","805-239-3593","","02032.","A",""
"2026/02/19","PRC","ASOS","AZ","PRESCOTT","US","","N",34,39,19.6919,"N",34.65546997,112,24,55.7035,"W",-112.41547319,4973.5,"S","928-541-3850","","00763.","A",""
"2026/02/19","PRG","AWOS-3","IL","PARIS","US","","N",39,41,58.8,"N",39.69966666,87,40,14.8,"W",-87.67077777,654.2,"S","217-465-4304","","04931.41","A",""
"2026/02/19","PRN","ASOS","AL","GREENVILLE","US","","N",31,50,44.5,"N",31.84569444,86,36,38.7,"W",-86.61075,451.4,"E","334-203-5230","","00353.1","A",""
"2026/02/19","PRO","AWOS-3","IA","PERRY","US","","N",41,49,40.8,"N",41.828,94,9,35.4,"W",-94.15983333,1012.8,"S","515-465-2269","","06273.","A",""
"2026/02/19","PRS","AWOS-3PT","TX","PRESIDIO","US","","N",29,38,4.4,"N",29.63455555,104,21,30.4,"W",-104.35844444,2938.4,"E","432-229-4805","","24566.13","A",""
"2026/02/19","PRX","AWOS-3PT","TX","PARIS","US","1993/08/19","N",33,38,11.8,"N",33.63661111,95,27,2.7,"W",-95.45075,547.6,"E","903-737-8784","","24480.","A",""
"2026/02/19","PRZ","AWOS-3PT","NM","PORTALES","US","2003/11/18","N",34,8,37.08,"N",34.14363333,103,24,39.16,"W",-103.41087777,4069,"E","575-478-2864","","14700.","A",""
"2026/02/19","PSB","AWOS-3","PA","PHILIPSBURG","US","2001/07/25","N",40,53,3.809,"N",40.88439138,78,5,14.43,"W",-78.08734166,1948,"S","814-343-4531","","21233.","A","OTS INDEFLY."
"2026/02/19","PSC","ASOS","WA","PASCO","US","1998/02/24","N",46,16,10.2968,"N",46.26952688,119,7,5.2737,"W",-119.11813158,401.5,"S","509-547-7379","","26345.","A",""
"2026/02/19","PSE","AWOS-3PT","PR","PONCE","US","2018/01/24","N",18,0,39.06,"N",18.01085,66,33,56.92,"W",-66.56581111,33.4,"E","787-843-0444","","53146.","A",""
"2026/02/19","PSF","ASOS","MA","PITTSFIELD","US","","N",42,25,36.7579,"N",42.42687719,73,17,20.6763,"W",-73.28907675,1152.1,"S","413-499-3273","","09203.","A",""
"2026/02/19","PSG","AWOS-3P","AK","PETERSBURG","US","1991/09/20","N",56,48,5.947,"N",56.80165194,132,56,43.001,"W",-132.94527805,113.2,"","907-772-4504","","50590.2","A",""
"2026/02/19","PSK","AWOS-3","VA","DUBLIN","US","1992/01/10","N",37,8,5.8905,"N",37.13496958,80,41,2.0268,"W",-80.68389633,2091.2,"S","540-674-2731","","25735.","A",""
"2026/02/19","PSM","ASOS","NH","PORTSMOUTH","US","","N",43,4,3.7,"N",43.06769444,70,48,45.6,"W",-70.81266666,77,"E","","","13386.","A","USAF AN/FMQ-19."
"2026/02/19","PSN","AWOS-3PT","TX","PALESTINE","US","","N",31,46,42.1861,"N",31.77838502,95,42,17.1286,"W",-95.70475794,407.7,"S","903-729-3641","","24465.","A",""
"2026/02/19","PSO","AWOS-3PT","CO","PAGOSA SPRINGS","US","2007/01/18","N",37,17,27.4275,"N",37.29095208,107,3,20.5597,"W",-107.05571102,7645.9,"S","970-731-0365","","02702.1","A",""
"2026/02/19","PSP","ASOS","CA","PALM SPRINGS","US","1998/02/13","N",33,49,19.78,"N",33.82216111,116,30,15.49,"W",-116.50430277,476.4,"E","760-322-7597","","02017.","A",""
"2026/02/19","PSX","ASOS","TX","PALACIOS","US","2000/10/20","N",28,43,39,"N",28.7275,96,15,3.4,"W",-96.25094444,14.1,"E","361-972-0101","","24462.","A",""
"2026/02/19","PTB","AWOS-3","VA","PETERSBURG","US","1990/11/15","N",37,10,49.1503,"N",37.18031952,77,30,29.0196,"W",-77.508061,183.1,"S","804-861-5551","","25936.","A",""
"2026/02/19","PTD","AWOS-3P","NY","POTSDAM","US","1994/06/30","N",44,40,32.47,"N",44.67568611,74,56,48.67,"W",-74.94685277,475,"S","315-265-6106","","15986.","A",""
"2026/02/19","PTH","AWOS-3P","AK","PORT HEIDEN","US","1998/07/17","N",56,57,32.764,"N",56.95910111,158,38,0.103,"W",-158.63336194,95.3,"S","907-837-2406","","50615.","A",""
"2026/02/19","PTK","ASOS","MI","PONTIAC","US","1998/09/15","N",42,39,56.2903,"N",42.66563619,83,25,13.8203,"W",-83.42050563,980.6,"E","248-886-8551","","10232.","A",""
"2026/02/19","PTN","AWOS-3PT","LA","PATTERSON","US","1991/08/20","N",29,42,39,"N",29.71083333,91,20,23,"W",-91.33972222,,"","985-395-6735","","07697.","A",""
"2026/02/19","PTS","AWOS-3PT","KS","PITTSBURG","US","2002/10/03","N",37,27,3.9,"N",37.45108333,94,43,56.3,"W",-94.73230555,949.9,"","620-404-5654","","06844.","A",""
"2026/02/19","PTT","AWOS-3PT","KS","PRATT","US","2003/06/06","N",37,42,9.1,"N",37.70252777,98,44,49.2,"W",-98.747,1952.6,"S","620-672-2793","","06854.","A",""
"2026/02/19","PTU","AWOS-3P","AK","PLATINUM","US","","N",59,0,56.65,"N",59.01573611,161,49,30.76,"W",-161.82521111,17.5,"E","907-979-8800","","50598.","A",""
"2026/02/19","PTV","AWOS-3PT","CA","PORTERVILLE","US","1990/07/12","N",36,1,38.35,"N",36.02731944,119,3,46.47,"W",-119.06290833,443.2,"E","559-784-3874","","02062.","A",""
"2026/02/19","PTW","ASOS","PA","POTTSTOWN","US","","N",40,14,22.4,"N",40.23955555,75,33,24.2,"W",-75.55672222,308.2,"S","610-495-0823","","21293.","A",""
"2026/02/19","PTZ","AWOS-3P","AK","DEADHORSE","US","2014/04/16","N",70,8,21.71,"N",70.13936388,146,16,39.65,"W",-146.27768055,56,"E","907-685-3590","","","","AWOS-3P ASSOCIATED WITH POINT THOMSON AIRSTRIP 37AA."
"2026/02/19","PUB","ASOS","CO","PUEBLO","US","1992/10/01","N",38,17,19.3521,"N",38.28870891,104,30,20.486,"W",-104.50569055,4673,"S","719-225-7029","","02709.","A",""
"2026/02/19","PUC","ASOS","UT","PRICE","US","","N",39,36,31.9571,"N",39.60887697,110,45,19.6185,"W",-110.75544958,5921,"S","435-637-2790","","25259.","A",""
"2026/02/19","PUJ","AWOS-3","GA","ATLANTA","US","2008/11/13","N",33,55,9.23,"N",33.91923055,84,57,6.49,"W",-84.95180277,1289,"S","770-445-3870","","03750.01","A",""
"2026/02/19","PUW","ASOS","WA","PULLMAN/MOSCOW","US","","N",46,44,37.9,"N",46.74386111,117,6,34.5,"W",-117.10958333,2556,"S","509-334-3222","","26372.","A",""
"2026/02/19","PVB","AWOS-3","WI","PLATTEVILLE","US","2008/07/02","N",42,41,21.686,"N",42.68935722,90,26,39.808,"W",-90.44439111,1025.2,"E","608-348-3637","","27490.1","A",""
"2026/02/19","PVC","AWOS-3PT","MA","PROVINCETOWN","US","1990/01/16","N",42,4,27.57,"N",42.074325,70,13,5.84,"W",-70.21828888,7.8,"S","508-487-6435","","09211.","A",""
"2026/02/19","PVD","ASOS","RI","PROVIDENCE","US","1995/09/05","N",41,43,21.0278,"N",41.72250772,71,25,56.9753,"W",-71.43249313,50.8,"S","401-734-2818","","22024.","A",""
"2026/02/19","PVE","AWOS-3","TN","LEXINGTON-PARSONS","US","2005/12/07","N",35,39,33,"N",35.65916666,88,11,34,"W",-88.19277777,472,"E","731-845-5738","","23060.01","A",""
"2026/02/19","PVF","AWOS-3","CA","PLACERVILLE","US","","N",38,43,19.93,"N",38.72220277,120,45,25.21,"W",-120.75700277,2587,"S","530-622-5698","","02052.","A",""
"2026/02/19","PVG","AWOS-3PT","VA","NORFOLK","US","1990/11/15","N",36,46,50.7533,"N",36.7807648,76,27,4.6093,"W",-76.45128036,28,"E","757-465-2175","","25905.1","A",""
"2026/02/19","PVJ","AWOS-3","OK","PAULS VALLEY","US","","N",34,42,34.4278,"N",34.70956327,97,13,24.045,"W",-97.22334583,970.8,"S","405-238-4452","","19148.","A",""
"2026/02/19","PVU","AWOS-3PT","UT","PROVO","US","1990/12/13","N",40,13,26.4873,"N",40.22402425,111,43,30.8054,"W",-111.72522372,4492.5,"S","801-373-9782","","25269.","A",""
"2026/02/19","PVW","AWOS-3","TX","PLAINVIEW","US","","N",34,10,5.33,"N",34.16814722,101,43,2.41,"W",-101.71733611,3374,"S","806-291-8679","","24519.","A",""
"2026/02/19","PWA","ASOS","OK","OKLAHOMA CITY","US","1996/08/08","N",35,32,4,"N",35.53444444,97,38,50,"W",-97.64722222,,"","405-798-2013","","19137.","A",""
"2026/02/19","PWC","AWOS-3PT","MN","PINE RIVER","US","1996/02/13","N",46,43,32.3729,"N",46.72565913,94,23,3.2,"W",-94.38422222,1296.1,"E","218-587-3420","","10910.5","A",""
"2026/02/19","PWD","AWOS-3PT","MT","PLENTYWOOD","US","2019/02/18","N",48,47,28.217,"N",48.79117138,104,31,24.9787,"W",-104.52360519,2256.8,"","406-765-2149","","12470.","A",""
"2026/02/19","PWG","AWOS-3PT","TX","WACO","US","1990/12/13","N",31,29,20.95,"N",31.48915277,97,19,12.63,"W",-97.320175,591.7,"","254-848-4581","","24976.7","A",""
"2026/02/19","PWK","ASOS","IL","CHICAGO/PROSPECT HEIGHTS/WHEELING","US","","N",42,7,14.8149,"N",42.12078191,87,54,17.2261,"W",-87.90478502,636.4,"S","847-465-0291","","04508.1","A",""
"2026/02/19","PWM","ASOS","ME","PORTLAND","US","1994/08/01","N",43,38,32.9,"N",43.64247222,70,18,16,"W",-70.30444444,75.7,"S","207-419-5584","","08215.","A",""
"2026/02/19","PWT","AWOS-3PT","WA","BREMERTON","US","1989/08/04","N",47,29,38.981,"N",47.49416138,122,45,33.7695,"W",-122.75938041,436.3,"","360-674-2811","","26120.","A",""
"2026/02/19","PXE","AWOS-3","GA","PERRY","US","1995/11/09","N",32,30,24.1122,"N",32.50669783,83,45,56.3312,"W",-83.76564755,410.4,"S","478-987-8768","","03956.","A",""
"2026/02/19","PYM","ASOS","MA","PLYMOUTH","US","1995/04/26","N",41,54,30.7224,"N",41.908534,70,43,40.3313,"W",-70.7278698,139,"S","508-732-8358","","09207.","A",""
