"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","SOP_SEQ_NO","SOP_TEXT"
"2026/01/22","VR","1726","ZTL",140,"(D) CROSSING: IR-080 OPPOSITE DIRECTION B TO F;"
"2026/01/22","VR","1726","ZTL",141,"(E) CROSSING: IR-081 OPPOSITE DIRECTION B TO H;"
"2026/01/22","VR","1726","ZTL",142,"(F) CROSSING: IR-608 SAME DIRECTION B TO 15 NM PRIOR TO F;"
"2026/01/22","VR","1726","ZTL",143,"(G) CROSSING: IR-723 SAME DIRECTION UNTIL I;"
"2026/01/22","VR","1726","ZTL",144,"(H) CAUTION: UNCHARTED TOWER 250' AGL AT N36 29.35 W081 10.60;"
"2026/01/22","VR","1726","ZTL",145,"(I) AVOID: HORSE TRAINING FACILITY AT N36 34.60 W081 22.40 BY"
"2026/01/22","VR","1726","ZTL",146,"1000' AGL OR 1 NM;"
"2026/01/22","VR","1726","ZTL",147,"(J) CAUTION: MULTIPLE UNCHARTED TOWERS 200' AGL AT N36 28.00"
"2026/01/22","VR","1726","ZTL",148,"W081 12.90;"
"2026/01/22","VR","1726","ZTL",149,"(K) AVOID: HORSE TRAINING FACILITY AT N36 30.30 W081 17.80 BY"
"2026/01/22","VR","1726","ZTL",150,"1000' AGL OR 1NM;"
"2026/01/22","VR","1726","ZTL",151,"(L) CAUTION: UNCHARTED TOWER 200' AGL AT N36 32.43 W081 28.35;"
"2026/01/22","VR","1726","ZTL",152,"(M) CAUTION: UNCHARTED TOWER 250' AGL AT N36 30.22 W081 22.16;"
"2026/01/22","VR","1726","ZTL",153,"(N) CAUTION: UNCHARTED TOWER 250' AGL AT N36 28.00 W081 21.15;"
"2026/01/22","VR","1726","ZTL",154,"(O) CAUTION: UNCHARTED TOWER CLUSTER, 250' AGL AT N36 27.91"
"2026/01/22","VR","1726","ZTL",155,"W081 29.30;"
"2026/01/22","VR","1726","ZTL",156,"(P) CAUTION: UNCHARTED QUARRY AT N36 26.48 W081 29.28;"
"2026/01/22","VR","1726","ZTL",157,"(Q) CAUTION: UNCHARTED TOWER, 250' AGL AT N36 17.54 W081 19.79."
"2026/01/22","VR","1726","ZTL",160,"(11) F-G:"
"2026/01/22","VR","1726","ZTL",161,"(A) CROSSING: IR-022 RIGHT LEFT ENTIRE LEG;"
"2026/01/22","VR","1726","ZTL",162,"(B) CROSSING: IR-081 OPPOSITE DIRECTION B TO H;"
"2026/01/22","VR","1726","ZTL",163,"(C) CROSSING: IR-083 MERGES AND SAME DIRECTION AT F TO I;"
"2026/01/22","VR","1726","ZTL",164,"(D) CROSSING: IR-723 SAME DIRECTION UNTIL I;"
"2026/01/22","VR","1726","ZTL",165,"(E) CAUTION: UNCHARTED TOWER, 250' AGL AT N36 12.60 W081 28.10."
"2026/01/22","VR","1726","ZTL",170,"(12) G-H:"
"2026/01/22","VR","1726","ZTL",171,"(A) CROSSING: IR-022 RIGHT TO LEFT;"
"2026/01/22","VR","1726","ZTL",172,"(B) CROSSING: IR-081 OPPOSITE DIRECTION B TO H;"
"2026/01/22","VR","1726","ZTL",173,"(C) CROSSING: IR-082 SAME DIRECTION ENTIRE LEG;"
"2026/01/22","VR","1726","ZTL",174,"(D) CROSSING: IR-083 SAME DIRECTION F TO I;"
"2026/01/22","VR","1726","ZTL",175,"(E) CROSSING: IR-723 SAME DIRECTION UNTIL I;"
"2026/01/22","VR","1726","ZTL",176,"(F) CAUTION: UNCHARTED TOWER, 300' AGL AT N36 02.92 W081 28.28;"
"2026/01/22","VR","1726","ZTL",177,"(G) CAUTION: UNCHARTED CELL TOWER, 250' AGL AT N36 05.73"
"2026/01/22","VR","1726","ZTL",178,"N081 37.66;"
"2026/01/22","VR","1726","ZTL",179,"(H) CAUTION: UNCHARTED TOWER, 300' AGL AT N35 56.56 W081 34.58;"
"2026/01/22","VR","1726","ZTL",180,"(I) CAUTION: UNCHARTED CELL TOWER, 250' AGL AT N35 55.83"
"2026/01/22","VR","1726","ZTL",181,"W081 37.32;"
"2026/01/22","VR","1726","ZTL",182,"(J) CAUTION: UNCHARTED WATER TOWER, 250' AGL AT N35 49.73"
"2026/01/22","VR","1726","ZTL",183,"W081 43.73;"
"2026/01/22","VR","1726","ZTL",184,"(K) CAUTION: UNCHARTED CELL TOWER, 350' AGL AT N35 51.09"
"2026/01/22","VR","1726","ZTL",185,"W081 45.81;"
"2026/01/22","VR","1726","ZTL",186,"(L) CAUTION: UNCHARTED WATER TOWER, 250' AGL AT N35 42.17"
"2026/01/22","VR","1726","ZTL",187,"W081 48.20;"
"2026/01/22","VR","1726","ZTL",188,"(M) CONTACT ATLANTA CENTER 263.0 PRIMARY OR 353.62"
"2026/01/22","VR","1726","ZTL",189,"SECONDARY AT H."
"2026/01/22","VR","1726","ZTL",192,"(13) H-I:"
"2026/01/22","VR","1726","ZTL",193,"(A) CROSSING: IR-082 PARALLEL RIGHT TO LEFT 9 NM PRIOR TO H;"
"2026/01/22","VR","1726","ZTL",194,"(B) CROSSING: IR-083 SAME DIRECTION F TO I;"
"2026/01/22","VR","1726","ZTL",195,"(C) CROSSING: IR-723 SAME DIRECTION UNTIL I;"
"2026/01/22","VR","1726","ZTL",196,"(D) CAUTION: UNCHARTED TOWER, 250' AGL, N35 49.34 W081 56.67;"
"2026/01/22","VR","1726","ZTL",197,"(E) CAUTION: UNCHARTED TOWER, 250' AGL N35 48.20 W081 57.18;"
"2026/01/22","VR","1726","ZTL",198,"(F) CAUTION: UNCHARTED QUARRY N36 46.90 W082 02.21;"
"2026/01/22","VR","1726","ZTL",199,"(G) CAUTION: UNCHARTED CELL TOWER CLUSTER, 250' AGL"
"2026/01/22","VR","1726","ZTL",200,"N35 52.68 W082 06.49;"
"2026/01/22","VR","1726","ZTL",201,"(H) CAUTION: UNCHARTED CELL TOWER, 250' AGL, N35 51.84 W082 09.30;"
"2026/01/22","VR","1726","ZTL",202,"(I) CROSS I LEVEL AT 10,000' MSL."
"2026/01/22","VR","1726","ZTL",205,"(14) CROSSING ROUTE INFORMATION:"
"2026/01/22","VR","1726","ZTL",206,"(A) VR-041: SEYMOUR JOHNSON AFB (DSN 722-2129);"
"2026/01/22","VR","1726","ZTL",207,"(B) VR-042: SEYMOUR JOHNSON AFB (DSN 722-2129);"
"2026/01/22","VR","1726","ZTL",208,"(C) VR-093: SEYMOUR JOHNSON AFB (DSN 722-2129);"
"2026/01/22","VR","1726","ZTL",209,"(D) IR-022: PENSACOLA NAS (DSN 459-2735, C850-452-2735);"
"2026/01/22","VR","1726","ZTL",210,"(E) IR-080: PENSACOLA NAS (DSN 459-2735, C850-452-2735);"
"2026/01/22","VR","1726","ZTL",211,"(F) IR-081: PENSACOLA NAS (DSN 459-2735, C850-452-2735);"
"2026/01/22","VR","1726","ZTL",212,"(G) IR-082: PENSACOLA NAS (DSN 459-2735, C850-452-2735);"
"2026/01/22","VR","1726","ZTL",213,"(H) IR-083: PENSACOLA NAS (DSN 459-2735, C850-452-2735);"
"2026/01/22","VR","1726","ZTL",214,"(I) IR-608: PENSACOLA NAS (DSN 459-2735, C850-452-2735);"
"2026/01/22","VR","1726","ZTL",215,"(J) IR-723: PENSACOLA NAS (DSN 459-2735, C850-452-2735."
"2026/01/22","VR","1743","ZTL",1,"(1)   ROUTE RESERVATION AND BRIEF REQUIRED"
"2026/01/22","VR","1743","ZTL",5,"(2)   VR-1743 WILL NOT BE SCHEDULED AND CANNOT BE FLOWN UNLESS"
"2026/01/22","VR","1743","ZTL",10,"        THE AIRCREW HAS ALSO SCHEDULED IR-743 AND PROCEDURAL"
"2026/01/22","VR","1743","ZTL",15,"        PROBLEMS ARE ENCOUNTERED. IF REFUSED ENTRY INTO IR-743,"
"2026/01/22","VR","1743","ZTL",20,"        PLEASE INFORM FFVC WITH DATE/TIME AND REASON ENTRY WAS"
"2026/01/22","VR","1743","ZTL",25,"        REFUSED. CHECK FLIP AP/1B GUIDANCE FOR SPECIFICS ON IR-743."
"2026/01/22","VR","1743","ZTL",30,"(3)   SEE SPECIAL OPERATING PROCEDURES FOR IR-743 FOR OTHER ROUTE"
"2026/01/22","VR","1743","ZTL",35,"        INFORMATION."
"2026/01/22","VR","1743","ZTL",40,"(4)   ALTERNATE ENTRY: C AND D."
"2026/01/22","VR","1743","ZTL",45,"(5)   ALTERNATE EXIT: E AND H."
"2026/01/22","VR","1753","ZDC",5,"(1) ROUTE RESERVATION AND BRIEF REQUIRED."
"2026/01/22","VR","1753","ZDC",10,"(2) ALTERNATE ENTRY: C, D, E. ALTERNATE EXIT: G."
"2026/01/22","VR","1753","ZDC",15,"(3) CONTACT LEESBURG FSS PRIOR TO ENTRY ON 255.4 WITH"
"2026/01/22","VR","1753","ZDC",20,"      ENTRY/EXIT TIMES."
"2026/01/22","VR","1753","ZDC",25,"(4) IF EXITING ROUTE AT POINT H, TRANSIT R-5314 BELOW 1000' AGL"
"2026/01/22","VR","1753","ZDC",30,"      UNLESS SCHEDULED AND/OR CLEARED BY NAVY DARE RANGE"
"2026/01/22","VR","1753","ZDC",35,"      CONTROL OFFICER ON FREQUENCY 358.8. DO NOT ENTER R-5313"
"2026/01/22","VR","1753","ZDC",40,"      UNLESS SCHEDULED."
"2026/01/22","VR","1753","ZDC",45,"(5) CONFLICTING ROUTES:"
"2026/01/22","VR","1753","ZDC",50,"      (A) VR-1754/VR-1755 ARE COINCIDENT FROM POINT A TO B;"
"2026/01/22","VR","1753","ZDC",55,"      (B) VR-1713 CROSSES BETWEEN POINT B AND C, AND RUNS"
"2026/01/22","VR","1753","ZDC",60,"            PARALLEL FROM POINT D TO H."
"2026/01/22","VR","1753","ZDC",65,"      (C) VR-042 CROSSES AT POINT D, AND BETWEEN POINT E AND F."
"2026/01/22","VR","1753","ZDC",70,"(6) HAZARDS:"
"2026/01/22","VR","1753","ZDC",75,"      (A) EXTENSIVE CIVILIAN FISH-SPOTTER AIRCRAFT FROM SFC TO 5000'"
"2026/01/22","VR","1753","ZDC",80,"            AGL OVER CHESAPEAKE BAY, BETWEEN POINT A AND B, FROM"
"2026/01/22","VR","1753","ZDC",85,"            APR-NOV."
"2026/01/22","VR","1753","ZDC",90,"      (B) ULTRALIGHT ACTIVITY IN THE VICINITY OF POINT B."
"2026/01/22","VR","1753","ZDC",95,"      (C) N37-20.8 W76-50.5 - CHART DEPICTED ANTENNA TOWER IS"
"2026/01/22","VR","1753","ZDC",100,"            ACTUALLY 700' AGL."
"2026/01/22","VR","1753","ZDC",105,"      (D) N36-55.2 W77-16.9 - UNCHARTED 250' AGL ANTENNA"
"2026/01/22","VR","1753","ZDC",110,"            TOWER."
"2026/01/22","VR","1753","ZDC",115,"      (E) N36-41.4 W77-10.0 - UNCHARTED 500' AGL ANTENNA"
"2026/01/22","VR","1753","ZDC",120,"            TOWER."
"2026/01/22","VR","1753","ZDC",125,"      (F) N36-23.0 W76-53.0 - TWO 250' AGL POWERLINE TOWERS"
"2026/01/22","VR","1753","ZDC",130,"            CROSS CHOWAN RIVER."
"2026/01/22","VR","1753","ZDC",135,"      (G) EXERCISE CAUTION IN THE VICINITY R-5314. NUMEROUS MTRS"
"2026/01/22","VR","1753","ZDC",140,"            TERMINATE IN THIS AREA. MILITARY AIRCRAFT MAY BE HOLDING"
"2026/01/22","VR","1753","ZDC",145,"            VFR OVER PHELPS LAKE OR AT THE ALLIGATOR RIVER BRIDGE"
"2026/01/22","VR","1753","ZDC",150,"            AWAITING FOR CLEARANCE INTO THE DARE BOMBING RANGE."
"2026/01/22","VR","1753","ZDC",155,"(7) DO NOT FLY OVER:"
"2026/01/22","VR","1753","ZDC",160,"      (A) N37-25.0 W76-32.0 - REMAIN 2 NM FROM HOSPITAL."
"2026/01/22","VR","1753","ZDC",165,"      (B) N37-07.8 W77-13.5 - REMAIN 3 NM NORTH OF THE TOWN OF"
"2026/01/22","VR","1753","ZDC",170,"            DISPUTANTA."
"2026/01/22","VR","1753","ZDC",175,"      (C) N37-03.9 W77-19.9 - REMAIN 1 NM FROM HISTORICAL HOUSE."
"2026/01/22","VR","1753","ZDC",180,"(8) AVOID:"
"2026/01/22","VR","1753","ZDC",185,"      (A) N37-20.0 W76-45.0 - WILLIAMSBURG POTTERY FACTORY AND"
"2026/01/22","VR","1753","ZDC",190,"            VICINITY."
"2026/01/22","VR","1753","ZDC",195,"      (B) N36-03.0 W76-42.0 - WEST BANK OF CHOWAN RIVER IN"
"2026/01/22","VR","1753","ZDC",200,"            VICINITY OF POINT F."
"2026/01/22","VR","1753","ZDC",201,"      (C) N35-47.5 W76-24.8 - PHELPS LAKE BOAT RAMP."
"2026/01/22","VR","1754","ZDC",5,"(1) ROUTE RESERVATION AND BRIEF REQUIRED."
"2026/01/22","VR","1754","ZDC",10,"(2) ALTERNATE ENTRY: B, C, D, F, H. ALTERNATE EXIT: D, E, E1,"
"2026/01/22","VR","1754","ZDC",15,"      E2, F, G, H, J."
"2026/01/22","VR","1754","ZDC",20,"(3) CROSSOVER TO JOIN PT G OF VR-1756 IS AUTHORIZED FROM"
"2026/01/22","VR","1754","ZDC",25,"      VR-1754 AT PT E1 AND E2 WITH APPROVAL OF SCHEDULING"
"2026/01/22","VR","1754","ZDC",30,"      ACTIVITY."
"2026/01/22","VR","1754","ZDC",35,"(4) CONTACT LEESBURG FSS PRIOR TO PT A OR ELKINS FSS PRIOR"
"2026/01/22","VR","1754","ZDC",40,"      TO PT E2 ON 255.4 WITH ENTRY/EXIT TIMES."
"2026/01/22","VR","1754","ZDC",45,"(5)  MAINTAIN 1500' AGL FROM PT A UNTIL 10 NM PAST PT B"
"2026/01/22","VR","1754","ZDC",50,"      THEN MAINTAIN 1000' AGL TO POINT C."
"2026/01/22","VR","1754","ZDC",55,"(6) MAINTAIN 1000' AGL FROM 3 NM NORTH OF POINT D UNTIL 10 NM"
"2026/01/22","VR","1754","ZDC",60,"      PAST POINT E."
"2026/01/22","VR","1754","ZDC",65,"(7)  CONFLICTING ROUTES:"
"2026/01/22","VR","1754","ZDC",70,"      (A) VR-1713 CROSSES BETWEEN POINT B AND C;"
"2026/01/22","VR","1754","ZDC",75,"      (B) VR-1753/VR-1755 RUN PARRALLEL FROM POINT A TO B;"
"2026/01/22","VR","1754","ZDC",80,"      (C) VR-041 CROSSES AT POINT I, AND BETWEEN POINT J AND K;"
"2026/01/22","VR","1754","ZDC",85,"      (D) VR-1756 CROSSES BETWEEN POINT E1 AND F, AND CROSSES AT"
"2026/01/22","VR","1754","ZDC",90,"            POINT I;"
"2026/01/22","VR","1754","ZDC",95,"      (E) VR-1722 IS COINCIDENT FROM POINT J TO K, AND CROSSES AT"
"2026/01/22","VR","1754","ZDC",100,"            POINT C;"
"2026/01/22","VR","1754","ZDC",105,"      (F) VR-043 BEGINS BETWEEN POINT F AND G, AND CROSSES"
"2026/01/22","VR","1754","ZDC",110,"            BETWEEN POINT G AND H;"
"2026/01/22","VR","1754","ZDC",115,"      (G) VR-1755 CROSSES TWICE BETWEEN POINT B AND D;"
"2026/01/22","VR","1754","ZDC",120,"      (H) VR-1759 BEGINS AT POINT C;"
"2026/01/22","VR","1754","ZDC",122,"      (I) VR-1722 CROSSES AT POINT C. (DECONFLICT WITH RICHMOND"
"2026/01/22","VR","1754","ZDC",123,"            192FG DSN 864-6411/10."
"2026/01/22","VR","1754","ZDC",125,"(8) HAZARDS:"
"2026/01/22","VR","1754","ZDC",130,"      (A) EVERS MOA IS ACTIVE WITH CONTINUOUS DAYTIME OPERATIONS"
"2026/01/22","VR","1754","ZDC",135,"FROM 1000' AGL TO FL 180. CONTACT 113OSS/OSA, JOINT BASE"
"2026/01/22","VR","1754","ZDC",140,"ANDREWS, MD, DSN 857-4183/4194/4171, C (240)857-4183/4194/4171"
"2026/01/22","VR","1754","ZDC",145,"FOR MOA FLIGHT INFORMATION/DECONFLICTION PRIOR TO"
"2026/01/22","VR","1754","ZDC",150,"SCHEDULING;"
"2026/01/22","VR","1754","ZDC",155,"      (B) EXTENSIVE CIVILIAN FISH-SPOTTER AIRCRAFT FROM SFC TO 5000'"
"2026/01/22","VR","1754","ZDC",160,"            AGL OVER THE CHESAPEAKE BAY, BETWEEN POINT A AND B,"
"2026/01/22","VR","1754","ZDC",165,"            FROM APR-NOV;"
"2026/01/22","VR","1754","ZDC",170,"      (C) ULTRALIGHT ACTIVITY IN THE VICINITY OF POINT B;"
"2026/01/22","VR","1754","ZDC",175,"      (D) EXTENSIVE HELICOPTER OPERATIONS FROM POINT D AND J;"
"2026/01/22","VR","1754","ZDC",180,"      (E) NUMEROUS CIVILIAN AIRCRAFT CROSS ROUTE MIDWAY BETWEEN"
"2026/01/22","VR","1754","ZDC",185,"            POINT D AND E TRANSITING VFR BETWEEN NEW MARKET AND"
"2026/01/22","VR","1754","ZDC",190,"            LURAY AIRPORTS;"
"2026/01/22","VR","1754","ZDC",195,"      (F) N37-47.6 W77-03.7 - UNCHARTED 400' AGL ANTENNA"
"2026/01/22","VR","1754","ZDC",200,"            TOWER;"
"2026/01/22","VR","1754","ZDC",205,"      (G) N37-49.2 W77-02.9 - UNCHARTED 400' AGL ANTENNA"
"2026/01/22","VR","1754","ZDC",210,"            TOWER;"
"2026/01/22","VR","1754","ZDC",215,"      (H) N37-57.7 W77-30.5 - UNCHARTED 300' AGL ANTENNA"
"2026/01/22","VR","1754","ZDC",220,"            TOWER."
"2026/01/22","VR","1754","ZDC",225,"(9) DO NOT FLY OVER:"
"2026/01/22","VR","1754","ZDC",230,"      (A) N37-48.2 W77-00.7 - REMAIN 2 NM FROM CHURCH;"
"2026/01/22","VR","1754","ZDC",235,"      (B) N37-50.0 W77-27.0 - REMAIN 1000' AGL AND 2 NM FROM"
"2026/01/22","VR","1754","ZDC",240,"            KINGS DOMINION;"
"2026/01/22","VR","1754","ZDC",245,"      (C) N38-05.0 W77-48.0 - REMAIN 2 NM FROM NUCLEAR POWER"
"2026/01/22","VR","1754","ZDC",250,"            PLANT;"
"2026/01/22","VR","1754","ZDC",255,"      (D) N39-19.9 W78-55.1 - REMAIN 2 NM FROM ELEMENTARY"
"2026/01/22","VR","1754","ZDC",257,"            SCHOOL;"
"2026/01/22","VR","1754","ZDC",258,"      (E) N37-58.8 W79-30.6 - REMAIN 2 NM FROM HORSE FARM;"
"2026/01/22","VR","1754","ZDC",260,"      (F) N37-07.0 W79-29.0 - REMAIN 2 NM FROM ELEMENTARY"
"2026/01/22","VR","1754","ZDC",265,"            SCHOOL;"
"2026/01/22","VR","1754","ZDC",270,"      (G) N38-26.2 W79-50.1 - REMAIN 4 NM FROM NATIONAL RADIO"
"2026/01/22","VR","1754","ZDC",275,"            ASTRONOMY OBSERVATORY. AVOID UHF COMMUNICATION TO"
"2026/01/22","VR","1754","ZDC",280,"            MAXIMUM EXTENT (NOT TO INTERFERE WITH SAFTY) WITHIN 15"
"2026/01/22","VR","1754","ZDC",285,"            NM OF OBSERVATORY;"
"2026/01/22","VR","1754","ZDC",286,"      (H) DO NOT FLY OVER: N37-59.0 W77-31.0 - REMAIN AT LEAST 1"
"2026/01/22","VR","1754","ZDC",290,"            NM SOUTH OF LAKE CAROLINE."
"2026/01/22","VR","1754","ZDC",295,"(10) AVOID:"
"2026/01/22","VR","1754","ZDC",300,"      (A) N37-48.0 W77-06.0 - UNCHARTED AIRFIELD;"
"2026/01/22","VR","1754","ZDC",305,"      (B) N37-44.0 W78-58.0 - UNCHARTED AIRFIELD."
"2026/01/22","VR","1754","ZDC",310,"(11) DUE TO SEVERAL WINDMILLS UNDER CONSTRUCTION BETWEEN POINTS"
"2026/01/22","VR","1754","ZDC",315,"      F AND G, THIS LEG SHALL BE FLOWN BETWEEN 500' AND 1500' AGL"
"2026/01/22","VR","1754","ZDC",320,"      UNTIL FURTHER NOTICE."
"2026/01/22","VR","1754","ZDC",321,"(12) CAUTION: SEVERE BIRD ACTIVITY ALONG ENTIRE ROUTE."
"2026/01/22","VR","1754","ZDC",325,"      HIGHEST CONCENTRATIONS DEC-MAR."
"2026/01/22","VR","1755","ZDC",5,"(1) ROUTE RESERVATION AND BRIEF REQUIRED."
"2026/01/22","VR","1755","ZDC",10,"(2) ALTERNATE ENTRY: B. ALTERNATE EXIT: D AND E."
"2026/01/22","VR","1755","ZDC",15,"(3) CONTACT LEESBURG FSS PRIOR TO ENTRY ON 255.4 WITH"
"2026/01/22","VR","1755","ZDC",20,"      ENTRY/EXIT TIMES."
"2026/01/22","VR","1755","ZDC",25,"(4) MAINTAIN 1000' AGL FROM POINT A TO C."
"2026/01/22","VR","1755","ZDC",30,"(5) CONFLICTING ROUTES:"
"2026/01/22","VR","1755","ZDC",35,"      (A) VR-1753/VR-1754 RUN PARALLEL FROM POINT A TO B."
"2026/01/22","VR","1755","ZDC",40,"      (B) VR-1713 CROSSES BETWEEN POINT A AND B."
"2026/01/22","VR","1755","ZDC",45,"      (C) VR-1754 CROSSES BETWEEN POINT C AND D, AND AT POINT F."
"2026/01/22","VR","1755","ZDC",50,"      (D) VR-1759 CROSSES BETWEEN POINT D AND E. VR-1759 BEGINS"
"2026/01/22","VR","1755","ZDC",55,"            AT POINT F AND RUNS IN THE OPPOSITE DIRECTION TOWARDS"
"2026/01/22","VR","1755","ZDC",60,"            POINT E."
"2026/01/22","VR","1755","ZDC",61,"      (E) VR-1722 RUNS SAME DIRECTION FROM POINT E TO G."
"2026/01/22","VR","1755","ZDC",63,"            DECONFLICT WITH RICHMOND 192 FG, DSN 864-6411-6410."
"2026/01/22","VR","1755","ZDC",65,"(6) HAZARDS:"
"2026/01/22","VR","1755","ZDC",70,"      (A) EXTENSIVE CIVILIAN FISH-SPOTTER AIRCRAFT FROM SFC TO 5000'"
"2026/01/22","VR","1755","ZDC",75,"            AGL OVER CHESAPEAKE BAY, BETWEEN POINT A AND B, FROM"
"2026/01/22","VR","1755","ZDC",80,"            APR-NOV."
"2026/01/22","VR","1755","ZDC",85,"      (B) ULTRALIGHT ACTIVITY MIDWAY BETWEEN POINT A AND B."
"2026/01/22","VR","1755","ZDC",90,"      (C) N37-47.6 W77-03.7 - UNCHARTED 400' AGL ANTENNA"
"2026/01/22","VR","1755","ZDC",95,"            TOWER."
"2026/01/22","VR","1755","ZDC",100,"      (D) N37-49.2 W77-02.9 - UNCHARTED 300' AGL ANTENNA"
"2026/01/22","VR","1755","ZDC",105,"            TOWER."
"2026/01/22","VR","1755","ZDC",110,"      (E) N37-57.7 W77-30.5 - UNCHARTED 300' AGL ANTENNA"
"2026/01/22","VR","1755","ZDC",115,"            TOWER."
"2026/01/22","VR","1755","ZDC",120,"      (F) N38-05.0 W77-13.0 - DO NOT ENTER R-6601."
"2026/01/22","VR","1755","ZDC",125,"(7) DO NOT FLY OVER:"
"2026/01/22","VR","1755","ZDC",130,"      (A) N37-55.0 W78-19.0 - REMAIN 1 NM FROM LAKE MONTICELLO"
"2026/01/22","VR","1755","ZDC",135,"            AT POINT D."
"2026/01/22","VR","1755","ZDC",140,"      (B) N37-59.0 W77-31.0 - REMAIN AT LEAST 1 NM SOUTH OF LAKE"
"2026/01/22","VR","1755","ZDC",145,"            CAROLINE."
"2026/01/22","VR","1755","ZDC",150,"(8) AVOID-"
"2026/01/22","VR","1755","ZDC",155,"      (A) N37-47.0 W77-49.0 - UNCHARTED AIRFIELD."
"2026/01/22","VR","1756","ZDC ZOB",5,"(1) ROUTE RESERVATION AND BRIEF REQUIRED."
"2026/01/22","VR","1756","ZDC ZOB",10,"(2) ALTERNATE ENTRY: C, D, E, G, I AND J. ALTERNATE EXIT: C, G, I"
"2026/01/22","VR","1756","ZDC ZOB",15,"      AND J."
"2026/01/22","VR","1756","ZDC ZOB",20,"(3) ENTRY TO VR-1756 AT POINT G IS AUTHORIZED FROM VR-1754"
"2026/01/22","VR","1756","ZDC ZOB",25,"      POINT E2 WITH APPROVAL OF SCHEDULING ACTIVITY."
"2026/01/22","VR","1756","ZDC ZOB",30,"(4) CONTACT LEESBURG FSS PRIOR TO POINT A OR ELKINS FSS PRIOR TO"
"2026/01/22","VR","1756","ZDC ZOB",35,"      POINT E ON 255.4 WITH ENTRY/EXIT TIMES."
"2026/01/22","VR","1756","ZDC ZOB",40,"(5) CONFLICTING ROUTES:"
"2026/01/22","VR","1756","ZDC ZOB",45,"      (A) VR-096 CROSSES BETWEEN POINT A AND B, AND BETWEEN"
"2026/01/22","VR","1756","ZDC ZOB",50,"             POINT I AND J."
"2026/01/22","VR","1756","ZDC ZOB",55,"      (B) VR-041 CROSSES BETWEEN POINT A AND B, AND BETWEEN"
"2026/01/22","VR","1756","ZDC ZOB",60,"            POINT I AND J."
"2026/01/22","VR","1756","ZDC ZOB",65,"      (C) VR-1756 CROSSES AT POINT B."
"2026/01/22","VR","1756","ZDC ZOB",70,"      (D) VR-043 CROSSES BETWEEN POINT B AND C."
"2026/01/22","VR","1756","ZDC ZOB",75,"      (E) VR-1754 CROSSES BETWEEN POINT F AND G, AND AT POINT H."
"2026/01/22","VR","1756","ZDC ZOB",80,"(6) HAZARDS:"
"2026/01/22","VR","1756","ZDC ZOB",85,"      (A) EXTENSIVE HELICOPTER OPERATIONS IN THE VICINITY OF POINT D."
"2026/01/22","VR","1756","ZDC ZOB",90,"      (B) N39-18.4 W78-54.5 - UNCHARTED 300' AGL ANTENNA"
"2026/01/22","VR","1756","ZDC ZOB",95,"            TOWER."
"2026/01/22","VR","1756","ZDC ZOB",100,"      (C) N38-49.0 W79-06.0 - CHART DEPICTED POWERLINE TOWER IS"
"2026/01/22","VR","1756","ZDC ZOB",105,"            ACTUALLY 360' AGL."
"2026/01/22","VR","1756","ZDC ZOB",110,"      (D) N37-31.5 W79-41.5 - SPRINGWOOD GLIDERPORT. GLIDER"
"2026/01/22","VR","1756","ZDC ZOB",115,"            ACTIVITY ON SAT, SUN, AND WED FROM 0900-SUNSET, SFC TO"
"2026/01/22","VR","1756","ZDC ZOB",120,"            14,000' MSL. REMAIN RIGHT OF CENTERLINE IN THE VICINITY OF"
"2026/01/22","VR","1756","ZDC ZOB",125,"            POINT I."
"2026/01/22","VR","1756","ZDC ZOB",127,"      (E) EXTENSIVE ARMY HELICOPTER OPERATIONS FROM POINT A TO F."
"2026/01/22","VR","1756","ZDC ZOB",130,"(7) DO NOT FLY OVER;"
"2026/01/22","VR","1756","ZDC ZOB",135,"      (A) N37-31.0 W78-57.0 - REMAIN 3 NM FROM PAPERMILL."
"2026/01/22","VR","1756","ZDC ZOB",140,"      (B) N37-09.0 W79-40.0 - CLIMB TO 1500' AGL AT POINT J AND"
"2026/01/22","VR","1756","ZDC ZOB",145,"            REMAIN 1 NM FROM SMITH MOUNTAIN LAKE."
"2026/01/22","VR","1756","ZDC ZOB",150,"      (C) N38-26.2 W79-50.1 - REMAIN 4 NM FROM NATIONAL RADIO"
"2026/01/22","VR","1756","ZDC ZOB",151,"            ASTRONOMY OBSERVATORY. AVOID UHF COMMUNICATIONS TO"
"2026/01/22","VR","1756","ZDC ZOB",155,"            MAXIMUM EXTENT (NOT TO INTERFERE WITH SAFTY) WITHIN 15 "
"2026/01/22","VR","1756","ZDC ZOB",160,"            NM OF OBSERVATORY. "
"2026/01/22","VR","1756","ZDC ZOB",165,"(8) CAUTION: SEVERE BIRD ACTIVITY ALONG ROUTE. HIGHEST"
"2026/01/22","VR","1756","ZDC ZOB",170,"      CONCENTRATIONS DEC-MAR."
"2026/01/22","VR","1757","ZDC ZNY ZOB",5,"(1)  ROUTE RESERVATION AND BRIEF REQUIRED."
"2026/01/22","VR","1757","ZDC ZNY ZOB",10,"(2) CONTACT ALTOONA FSS PRIOR TO ENTRY ON 255.4 WITH ENTRY/EXIT"
"2026/01/22","VR","1757","ZDC ZNY ZOB",15,"      TIMES."
