"EFF_DATE","ROUTE_TYPE_CODE","ROUTE_ID","ARTCC","AGENCY_TYPE","AGENCY_NAME","STATION","ADDRESS","CITY","STATE_CODE","ZIP_CODE","COMMERCIAL_NO","DSN_NO","HOURS"
"2026/01/22","VR","1002","ZJX","S1","FACSFACJAX","NAS JACKSONVILLE","","","FL","32212","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1003","ZJX","O","FACSFACJAX","NAS JACKSONVILLE","","","FL","32212","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1003","ZJX","S1","FACSFACJAX","NAS JACKSONVILLE","","","FL","32212","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1004","ZJX ZTL","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1004","ZJX ZTL","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1005","ZJX","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1005","ZJX","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1006","ZJX ZMA","O","FACSFACJAX","NAS JACKSONVILLE","","","FL","32212","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1006","ZJX ZMA","S1","FACSFACJAX","NAS JACKSONVILLE","","","FL","32212","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1007","ZJX ZMA","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1007","ZJX ZMA","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1008","ZJX","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1008","ZJX","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1009","ZJX","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1009","ZJX","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","101","ZFW ZHU","O","301 OG/SUA","NAS JRB","","FORT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","101","ZFW ZHU","S1","301 OG/SUA","NAS JRB","","FORT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1010","ZJX","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1010","ZJX","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1013","ZJX","O","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1013","ZJX","S1","FACSFACJAX","","P.O. BOX 40","NAS JACKSONVILLE","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1014","ZME ZTL","O","14   OSS/ OSOP","","","COLUMBUS AFB","MS","39710-5000","662-434-2764","742-2764",""
"2026/01/22","VR","1014","ZME ZTL","S1","37/41 FTS,","","","COLUMBUS,","MS","39710-5000","662-434-7666/7669","742-7666/7669",""
"2026/01/22","VR","1017","ZJX ZTL","O","14 OSS/OSOP","COLUMBUS AFB","","","MS","39710-5000","662-434-2692/2579","742-2692/2579",""
"2026/01/22","VR","1017","ZJX ZTL","S1","48 FTS","","COLUMBUS AFB","COLUMBUS","MS","39710","662-434-7840/7847","742-7840/7847",""
"2026/01/22","VR","1020","ZHU ZJX ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1020","ZHU ZJX ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1021","ZHU ZME ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1021","ZHU ZME ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1022","ZHU ZME ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1022","ZHU ZME ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1023","ZHU","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1023","ZHU","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1024","ZHU ZME","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1024","ZHU ZME","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1030","ZME ZTL","O","COMTRAWING    ONE","","","NAS MERIDIAN","MS","39309-0136","601-679-2487","637-2487",""
"2026/01/22","VR","1030","ZME ZTL","S1","COMTRAWING    ONE","","","NAS MERIDIAN","MS","39309-0136","601-679-2487","637-2487",""
"2026/01/22","VR","1031","ZME ZTL","O"," COMTRAWING ONE","NAS MERIDIAN","","","MS","39309-0136","601-679-2487","637-2487",""
"2026/01/22","VR","1031","ZME ZTL","S1"," COMTRAWING ONE","NAS MERIDIAN","","","MS","39309-0136","601-679-2487","637-2487",""
"2026/01/22","VR","1032","ZFW ZME","O"," COMTRAWING  ONE","","","NAS MERIDIAN","MS","39309","601-679-2854","637-2854",""
"2026/01/22","VR","1032","ZFW ZME","S1"," COMTRAWING  ONE","","","NAS MERIDIAN","MS","39309","601-679-2854","637-2854",""
"2026/01/22","VR","1033","ZME ZTL","O","COMTRAWING ONE","NAS MERIDIAN","","MERIDIAN","MS","39309","601-679-2487","637-2487",""
"2026/01/22","VR","1033","ZME ZTL","S1","COMTRAWING ONE","NAS MERIDIAN","","MERIDIAN","MS","39309","601-679-2487","637-2487",""
"2026/01/22","VR","1039","ZJX","O","FACSFAC JAX","NAS JACKSONVILLE","P.O. BOX 40","","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","1039","ZJX","S1","FACSFAC JAX","NAS JACKSONVILLE","P.O. BOX 40","","FL","32212-0040","904-542-2004/2005","942-2004/2005",""
"2026/01/22","VR","104","ZFW","O","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","104","ZFW","S1","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1040","ZDC ZJX","O","CO, MCAS CHERRY POINT, NC","","","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1040","ZDC ZJX","S1","RANGE MANAGEMENT DEPARTMENT","FUTURE OPERATIONS","MCAS","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1041","ZJX","O","CO, MCAS CHERRY POINT, NC","","","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1041","ZJX","S1","RANGE MANAGEMENT DEPARTMENT","FUTURE OPERATIONS","MCAS","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1043","ZDC ZJX","O","CO, MCAS CHERRY POINT, NC","","","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1043","ZDC ZJX","S1","RANGE MANAGEMENT DEPARTMENT","FUTURE OPERATIONS","MCAS","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1046","ZDC","O","CO, MCAS CHERRY POINT, NC","","","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1046","ZDC","S1","RANGE MANAGEMENT DEPARTMENT","FUTURE OPERATIONS","MCAS","CHERRY POINT","NC","28533","","582-4040/41",""
"2026/01/22","VR","1050","ZME ZTL","O","14 OSS/OSOP","COLUMBUS AFB","","","MS","39710-5000","662-434-2692/2579","742-2692/2579",""
"2026/01/22","VR","1050","ZME ZTL","S1","48 FTS,","","","COLUMBUS,","MS","39710-5000","662-434-7840","742-7840",""
"2026/01/22","VR","1051","ZME ZTL","O","14 OSS/OSOP","COLUMBUS AFB","","","MS","39710-5000","662-434-2692/2579","742-2692/2579",""
"2026/01/22","VR","1051","ZME ZTL","S1","48 FTS","","","COLUBUS AFB,","MS","39710","662-434-7847","742-7847",""
"2026/01/22","VR","1052","ZME ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1052","ZME ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1054","ZJX ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1054","ZJX ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1055","ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1055","ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1056","ZME ZTL","O","TRAINING  AIR WING SIX","","","PENSACOLA","FL","32508-5509","850-452-2875","459-2875",""
"2026/01/22","VR","1056","ZME ZTL","S1","NAS  PENSACOLA","","","PENSACOLA","FL","32508-5217","850-452-2735","459-2735",""
"2026/01/22","VR","1059","ZJX ZTL","O","  20 OSS/OSOA","SHAW AFB","","","SC","29152","803-895-1121/1122","965-1121/1122","SEE GENERAL REMARKS"
"2026/01/22","VR","1059","ZJX ZTL","S1"," 20 OSS/OSOS","SHAW AFB","","","SC","29152","803-895-1118/1119","965-1118/1119",""
"2026/01/22","VR","106","","O","97 OSS / DOA","","101 SOUTH 6TH STREET, BDG 225","ALTUS AFB","OK","73521","580-481-6098","866-6098",""
"2026/01/22","VR","106","","S1","97 OSS  / OSK","","101 SOUTH 6TH STREET BDG 225","ALTUS AFB","OK","73521","580-481-7422/1375/7490","","SEE GENERAL REMARKS"
"2026/01/22","VR","1061","ZDC","O","COMSTRKFIGHTWINGLANT","OCEANA NAS","","VIRGINIA BEACH","VA","23460","757-433-9141","433-9141",""
"2026/01/22","VR","1061","ZDC","S1","FACSFAC  VACAPES","OCEANA NAS","","VIRGINIA BEACH","VA","23460","757-433-1228","433-1228","SEE GENERAL REMARKS"
"2026/01/22","VR","1066","ZJX","O","23D OSS/OSO","","","MOODY AFB","GA","31699-1899","","460-7831",""
"2026/01/22","VR","1066","ZJX","S1","23D OSS/OSO","","","MOODY AFB","GA","31699-1899","","460-7831",""
"2026/01/22","VR","1070","ZJX ZTL","O","187 FW","","5187 SELMA HIGHWAY","MONTGOMERY","AL","36108-4824","334-394-7255","358-9255",""
"2026/01/22","VR","1070","ZJX ZTL","S1","187 FW","","5187 SELMA HIGHWAY","MONTGOMERY","AL","36108-4824","334-394-7255","358-9255",""
"2026/01/22","VR","1072","ZHU ZME","O","14 OSS/OSOP,","","","COLUMBUS AFB,","MS","39710","662-767-2764","742-2764",""
"2026/01/22","VR","1072","ZHU ZME","S1","  48 FTS","","","COLUMBUS AFB","MS","39710","662-434-7840","742-7840",""
"2026/01/22","VR","1076","","O","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1076","","S1","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1077","","O","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1077","","S1","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1078","","O","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1078","","S1","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1079","","O","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1079","","S1","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","108","ZAB","O","27 SOSS/OSA","CANNON AFB","201 S. CHINDIT AVE. BLDG 728 RM 112","CANNON AFB","NM","88103","C575-904-6497","640-6497","27SOSS.ATC.ORG@US.AF.MIL"
"2026/01/22","VR","108","ZAB","S1","27 SOAOS/RMO","CANNON AFB","205 S. CHINDIT AVE. BLDG 780 RM 119","CANNON AFB","NM","88103","C575-784-7634","681-7634","27SOAOS.RMO.GROUND@US.AF.MIL"
"2026/01/22","VR","1080","","O","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1080","","S1","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1081","","O","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1081","","S1","156 AW (PRANG) MUNIZ ANGB","","200 JOSE A. (TONY) SANTANA AVE","CAROLINA","PR","00979-1502","787-253-7629","740-9629",""
"2026/01/22","VR","1082","ZHU ZJX ZTL","O","96  OSS/OSO","","505 NORTH BARRANCAS AVE, SUITE 213","EGLIN AFB","FL","32542-6818","872-8330","850-882-8330",""
"2026/01/22","VR","1082","ZHU ZJX ZTL","S1","96 OSS/OSOS (JTTOCC)","","505 NORTH BARRANCAS AVE, SUITE 201","EGLIN AFB","FL","32542-6818","850-882-5800","872-5800",""
"2026/01/22","VR","1083","ZHU ZJX ZTL","O","USAFAWC-79 TEST&EVAL GROUP/CD","","","EGLIN AFB","FL","32542","904-882-2024","872-2024",""
"2026/01/22","VR","1083","ZHU ZJX ZTL","S1","85 TEST AND EVAL SQUADRON/DOOS","","","EGLIN AFB","FL","32542","904-882-2622","SEE GEN RMKS","SEE GENERAL REMARKS"
"2026/01/22","VR","1084","ZJX","O","USAFAWC-79 TEST&EVAL GROUP/CD","","","EGLIN AFB","FL","32542","904-882-2024","872-2024",""
"2026/01/22","VR","1084","ZJX","S1","85 TEST AND EVAL SQUADRON/DOOS","","","EGLIN AFB","FL","32542","904-882-2622","SEE GEN RMKS","SEE GENERAL REMARKS"
"2026/01/22","VR","1085","ZHU ZJX ZTL","O","96 OSS/OSO","","505 NORTH BARRANCAS AVE, SUITE 213","EGLIN AFB","FL","32542-6818","850-882-8330","872-8330",""
"2026/01/22","VR","1085","ZHU ZJX ZTL","S1","96 OSS/OSOS (JTTOCC )","","505 NORTH BARRANCAS AVE, SUITE 201","EGLIN AFB","FL","32542-6818","850-882-5800","872-5800",""
"2026/01/22","VR","1087","ZMA","O","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1087","ZMA","S1","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1088","ZMA","O","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1088","ZMA","S1","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1089","ZMA","O","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1089","ZMA","S1","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1097","ZJX","O","347 WG, DETACHMENT 1/RO","","8707 NORTH GOLF COURSE ST.","MACDILL AFB","FL","33621-5205","813-828-2902/4642","968-2902/4642",""
"2026/01/22","VR","1097","ZJX","S1","347 WG, DETACHMENT 1/ROA","","8707 NORTH GOLF COURSE ST.","MACDILL AFB","FL","33621-5205","813-828-4642","968-4642",""
"2026/01/22","VR","1098","ZMA","O","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1098","ZMA","S1","598TH RANS/RMDS","AVON PARK AFR","","","FL","33825","C813-828-4643/42/41","968-4643/42/41","AVONPARKAIRSPACE@US.AF.MIL"
"2026/01/22","VR","1102","ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1102","ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1103","ZFW ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1103","ZFW ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1104","ZFW ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1104","ZFW ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1105","ZHU","O","149 FW (TX ANG)","KELLY AFB","107 HENSLEY ST","","TX","78241-5934","210-925-5934","945-5934",""
"2026/01/22","VR","1105","ZHU","S1","149 FTR GP (TX-ANG)","","","KELLY AFB","TX","78241","210-925-5934","945-5934",""
"2026/01/22","VR","1106","ZHU","O","149 FW (TX ANG)","KELLY AFB","107 HENSLEY ST","","TX","78241-5934","210-925-5934","945-5934",""
"2026/01/22","VR","1106","ZHU","S1","149  FTR GP (TX-ANG)","","","KELLY AFB","TX","78241","","969-5934",""
"2026/01/22","VR","1107","ZAB","O","150 SOW OG/CC","","2251 AIR GUARD RD SE","KIRTLAND AFB","NM","87117-5875","505-846-8335/6","846-7322",""
"2026/01/22","VR","1107","ZAB","S1","150 SOW OG/CC","","2251 AIR GUARD RD SE","KIRTLAND AFB","NM","87117-5875","505-846-8335/6","846-7322",""
"2026/01/22","VR","1110","ZFW ZHU","O","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1110","ZFW ZHU","S1","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1113","ZFW ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1113","ZFW ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1116","ZFW ZHU","O","OC-ALC/10 FLTS","","4805 WEST DR","TINKER AFB","OK","73145-3000","405-736-7719/7710","336-7719/7710",""
"2026/01/22","VR","1116","ZFW ZHU","S1","OC-ALC/10 FLTS","","4805 WEST DR","TINKER AFB","OK","73145-3000","405-736-7719/7710","336-7719/7710",""
"2026/01/22","VR","1120","ZHU","O","149 FW (TX ANG)","KELLY AFB","107 HENSLEY ST","","TX","78241-5934","210-925-5934","945-5934",""
"2026/01/22","VR","1120","ZHU","S1","149 FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","210-925-5934","945-5934",""
"2026/01/22","VR","1121","ZHU","O","149 FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","210-925-5934","945-5934",""
"2026/01/22","VR","1121","ZHU","S1","149 FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","210-925-5934","945-5934",""
"2026/01/22","VR","1122","ZHU","O","149FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","C210-925-5934","945-5934",""
"2026/01/22","VR","1122","ZHU","S1","149FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","C210-925-5934","945-5934",""
"2026/01/22","VR","1123","ZHU","O","149 FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","210-925-5934","945-5934",""
"2026/01/22","VR","1123","ZHU","S1","149 FW (TX ANG)","","107 HENSLEY STREET","KELLY AFB","TX","78241-5544","210-925-5934","945-5934",""
"2026/01/22","VR","1124","ZFW","O","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1124","ZFW","S1","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1128","ZFW","O","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1128","ZFW","S1","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1130","ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1130","ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1137","ZFW","O","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1137","ZFW","S1","301 OG/SUA, NAS JRB","","","FT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1139","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE STE 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1139","ZFW","S1","90/ 469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","114","ZAB","O","27 SOSS/OSA","CANNON AFB","201 S. CHINDIT AVE. BLDG 728 RM 112","CANNON AFB","NM","88103","C575-904-6497","640-6497","27SOSS.ATC.ORG@US.AF.MIL"
"2026/01/22","VR","114","ZAB","S1","27 SOAOS/RMO","CANNON AFB","205 S. CHINDIT AVE. BLDG 780 RM 119","CANNON AFB","NM","88103","C575-784-7634","681-7634","27SOAOS.RMO.GROUND@US.AF.MIL"
"2026/01/22","VR","1140","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J AVE STE 3","SHEPPARD AFB","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1140","ZFW","S1","90/ 469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1141","ZAB ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE STE 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1141","ZAB ZFW","S1","90/469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1142","ZAB ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE STE 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1142","ZAB ZFW","S1","90/ 469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1143","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE. STE. 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1143","ZFW","S1","89/459 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1144","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE. STE. 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1144","ZFW","S1","89/459 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1145","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE STE 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1145","ZFW","S1","90/ 469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1146","ZFW","O","80 OSS/OSOA","SHEPPARD AFB","1911 J. AVE STE 3","","TX","76311","940-676-1015","736-1015",""
"2026/01/22","VR","1146","ZFW","S1","90/ 469 FTS","SHEPPARD AFB","","","TX","76311","940-676-2675/4995","736-2675/4995",""
"2026/01/22","VR","1175","ZAB ZDV","O","OC-ALC/10 FLIGHT TEST SQDN","","4805 WEST DR","TINKER AFB","OK","73145-3300","405-736-7719/7710","336-7719/7710",""
"2026/01/22","VR","1175","ZAB ZDV","S1","OC-ALC/10 FLIGHT TEST SQDN","","4805 WEST DR","TINKER AFB","OK","73145-3300","405-736-7719/7710","336-7719/7710",""
"2026/01/22","VR","1176","ZAB ZDV","O","OC-ALC/10 FLIGHT TEST SQDN","","4805 WEST DR","TINKER AFB","OK","73145-3300","405-736-7719/7710","336-7719/7710",""
"2026/01/22","VR","1176","ZAB ZDV","S1","OC-ALC/10 FLIGHT TEST SQDN","","4805 WEST DR","TINKER AFB","OK","73145-3300","405-736-7719/7710","336-7719/7710",""
"2026/01/22","VR","118","ZFW","O","301 OG/SUA","NAS JRB","","FORT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","118","ZFW","S1","301 OG/SUA","NAS JRB","","FORT WORTH","TX","76127","817-782-6903/04/05","739-6903/04/05",""
"2026/01/22","VR","1182","ZME","O","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","1182","ZME","S1","188TH WING - AR ANG","","4850 LEIGH AVE","FORT SMITH","AR","72903","479-573-5502","778-5502",""
"2026/01/22","VR","119","ZKC","O","71 OSS","","301 GRITZ ST","VANCE AFB","OK","73705-5202","580-213-6276/7820","448-6276/7820",""
