"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","ELEMENT","REF_COL_SEQ_NO","REMARK"
"2026/02/19","24092.01","A","TX","TT41","HUNTSVILLE","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"MARKS3040@GMAIL.COM"
"2026/02/19","24092.2","H","TX","0TE2","HURST","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRE DATES THE ACT."
"2026/02/19","24092.2","H","TX","0TE2","HURST","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC REGIONAL APCH AT 972-615-2799."
"2026/02/19","24092.2","H","TX","0TE2","HURST","US","A82","AIRPORT","UNICOM_FREQ","",1,"CTC BELL HELICOPTER TEXTRON (HURST TWR) 123.35/250.2 FOR INSTRUCTIONS 0700-1630 MON-FRI."
"2026/02/19","24092.2","H","TX","0TE2","HURST","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"TBUFKIN@BELLFLIGHT.COM"
"2026/02/19","24092.2","H","TX","0TE2","HURST","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"MKD 75 FT PLINE 1/4 MI FM PAD. 40 FT ANT ON 50 FT BLDG E. 100 FT ANT 1/4 MI W & SW. PLINE N. 125 FT ANT 1/2 MI NW."
"2026/02/19","24092.9","A","TX","0TS0","HYE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24092.9","A","TX","0TS0","HYE","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"TPA AND CTAF PER LOA WITH TS76 - REDSTONE RANCH, DATED 20 MAY 2015."
"2026/02/19","24092.9","A","TX","0TS0","HYE","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER",1,"HYETEXAS@GMAIL.COM"
"2026/02/19","24092.91","A","TX","42TS","HYE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"OWNER REQUESTS AIRPORT NOT BE CHARTED."
"2026/02/19","24092.91","A","TX","42TS","HYE","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"ADAMDCCC@YAHOO.COM EAGLEROCKTOM@GMAIL.COM"
"2026/02/19","24093.2","A","TX","2TX6","IDALOU","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24096.2","A","TX","5TS9","INDIANOLA","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24096.5","A","TX","6TS8","INDUSTRY","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR OPNS AND CLEAR 20:1 APCHS."
"2026/02/19","24096.5","A","TX","6TS8","INDUSTRY","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"283 FT TWR 2 NM NW; 420 FT TWR 6 NM SE; 435 FT TWR 4 NM SW; 203 FT TWR 6 NM SE OF ARPT."
"2026/02/19","24096.5","A","TX","6TS8","INDUSTRY","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC HOUSTON APCH AT 281-443-5844."
"2026/02/19","24096.5","A","TX","6TS8","INDUSTRY","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"TOM.RABB14@GMAIL.COM"
"2026/02/19","24096.611","H","TX","10TX","INGLESIDE","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD COMPATIBLE TFC PTNS ARE ESTABLISHED WITH NEARBY LANDING AREAS."
"2026/02/19","24096.611","H","TX","10TX","INGLESIDE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC CORPUS CHRISTI APCH AT 361-299-4230."
"2026/02/19","24096.611","H","TX","10TX","INGLESIDE","US","A81-APT","AIRPORT","LGT_SKED","",1,"FOR PERIMETER LGTS CALL 361-776-7500"
"2026/02/19","24096.611","H","TX","10TX","INGLESIDE","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"BLDGS 100 FT WEST, BLDG 250 FT NORTH, PWRLINES 450 FT EAST."
"2026/02/19","24096.62","A","TX","TFP","INGLESIDE","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC CORPUS CHRISTI APCH AT 361-299-4230."
"2026/02/19","24096.62","A","TX","TFP","INGLESIDE","US","A81-APT","AIRPORT","LGT_SKED","",1,"MIRL RWY 13/31 PRESET LOW INTST; TO INCR INTST ACTVT - CTAF."
"2026/02/19","24096.62","A","TX","TFP","INGLESIDE","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"317-410-0724"
"2026/02/19","24096.62","A","TX","TFP","INGLESIDE","US","A70-100LL","FUEL_TYPE","FUEL_TYPE","100LL",1,"FUEL: FULL SERV & SELF SERVE."
"2026/02/19","24096.62","A","TX","TFP","INGLESIDE","US","A42-13_COND","RUNWAY_END","RWY_MARKING_COND","13",1,"NORTH END OF RWY CNTRLN MKG POOR."
"2026/02/19","24097.","A","TX","3TE0","IOLA","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC HOUSTON APCH AT 281-443-5844."
"2026/02/19","24098.45","A","TX","14TA","IOWA PARK","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"AARON@BUILD5FAB.COM"
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"WILDLIFE ON AND INVOF ARPT."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"RISING TRRN SOUTHWEST AND WEST OF ARPT."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"NSTD DSPLCD THR LGTS RWYS 14 & 32. "
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A110-5","AIRPORT","GENERAL_REMARK","",5,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A110-6","AIRPORT","GENERAL_REMARK","",6,"RWY 32, 15 FT DROP OFF AT RWY END."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A14","AIRPORT_CONTACT","NAME","MANAGER",1,"COUNTY COMMISSIONER."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"MGR CELL 432-208-2198."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A70-100LL","FUEL_TYPE","FUEL_TYPE","100LL",1,"100LL 24 HR SELF-SERVE."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A40-14/32","RUNWAY","RWY_LGT_CODE","14/32",1,"NSTD FIXTURES, NOT FRANGIBLE, NSTD LAYOUT, NSTD COLORS."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A58-07","RUNWAY_END","CLOSE_IN_OBSTN","07",1,"16 FT POLE (WINDSOCK), 117 FT DSTC, 90 FT L."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A58-14","RUNWAY_END","CLOSE_IN_OBSTN","14",1,"8 FT FENCE, 0 FT DIST 119 FT L/R."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A58-25","RUNWAY_END","CLOSE_IN_OBSTN","25",1,"8 FT FENCE 0 FT DIST, 69 FT L/R."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A58-32","RUNWAY_END","CLOSE_IN_OBSTN","32",1,"8 FT FENCE, 0 FT DIST,88 FT L/R."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A51-14","RUNWAY_END","DISPLACED_THR_LEN","14",1,"& 32 THRS DSPLCD NOT LGHTD, DAY OPNS ONLY."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A42-07_COND","RUNWAY_END","RWY_MARKING_COND","07",1,"MRKGS FADED."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A42-25_COND","RUNWAY_END","RWY_MARKING_COND","25",1,"MRKGS FADED."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A57-07","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","07",1,"10 FT BRUSH & 8 FT FENCE AT BEGINNING OF APCH SFC."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A57-14","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","14",1,"APCH SLOPE 16:1 AT DSPLCD THLD OVR 37 FT PLINE, 600 FT DIST; 0:1 AT DSPLCD THLD OVR 8 FT FENCE, 0 FT DIST, 100 FT L."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A57-32","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","32",1,"APCH SLOPE 0:1 TO DSPLCD THR OVR 8 FT FENCE, 0 FT DIST, 88 FT L/R."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A52-07","RUNWAY_END_OBSTN","OBSTN_TYPE","07",1,"ALSO 35 FT PWRLINE, 530 FT DIST, APCH RATIO 9:1. MKD WITH ORANGE BALLS."
"2026/02/19","24099.","A","TX","2F0","IRAAN","US","A33-07/25_COND","RUNWAY_SURFACE_TYPE","COND","07/25",1,"LOOSE STONES, EXTSV CRACKING, POT HOLES ON CL."
"2026/02/19","24099.01","A","TX","TT26","IRAAN","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"LUKE@LSHIPP.COM"
"2026/02/19","24100.","A","TX","13XA","IREDELL","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR OPNS AND PVT USE ONLY; ALL TFC PATS ARE LIMITED TO THE W SIDE OF THE ARPT."
"2026/02/19","24100.","A","TX","13XA","IREDELL","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24100.01","A","TX","79TX","IREDELL","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD VFR OPNS AND PVT USE ONLY."
"2026/02/19","24100.01","A","TX","79TX","IREDELL","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24104.24","H","TX","XA21","IRVING","US","A18","AIRPORT","FACILITY_USE_CODE","",1,"MEDICAL."
"2026/02/19","24104.24","H","TX","XA21","IRVING","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"OWNER DESIRES HELIPORT NOT BE CHARTED."
"2026/02/19","24104.24","H","TX","XA21","IRVING","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC LONE STAR APCH AT 972-615-2799."
"2026/02/19","24104.24","H","TX","XA21","IRVING","US","A81-APT","AIRPORT","LGT_SKED","",1,"FOR PERIMETER LGTS CALL 972-969-2149."
"2026/02/19","24104.24","H","TX","XA21","IRVING","US","A11","AIRPORT_CONTACT","NAME","OWNER",1,"DBA: MEDICAL CENTER LAS COLINAS"
"2026/02/19","24104.25","H","TX","4XA7","IRVING","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC LONE STAR APCH AT 972-615-2799."
"2026/02/19","24104.25","H","TX","4XA7","IRVING","US","A11","AIRPORT_CONTACT","NAME","OWNER",1,"CONTACT ROB MARTIN 972-868-4084; ROB.MARTIN@VSPI.COM"
"2026/02/19","24104.25","H","TX","4XA7","IRVING","US","A40-H1","RUNWAY","RWY_LGT_CODE","H1",1,"PERIMETER & FLOOD LIGHTS."
"2026/02/19","24104.28","H","TX","19XA","IRVING","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"INGRESS/EGRESS NORTH-SOUTH."
"2026/02/19","24104.28","H","TX","19XA","IRVING","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"ROOFTOP."
"2026/02/19","24104.28","H","TX","19XA","IRVING","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"LIT TWR 80 FT EAST."
"2026/02/19","24104.28","H","TX","19XA","IRVING","US","A40-H1","RUNWAY","RWY_LGT_CODE","H1",1,"PERI AND FLD LGTS."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"ARPT GATE LOCKED-COMBINATION 1581."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"BIRDS ON AND INVOF ARPT."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A110-7","AIRPORT","GENERAL_REMARK","",7,"COURTESY CAR AVBL. NEXT TO FUEL PUMP, KEYBOX ON NW POLE, CODE 1581. CALL 940-507-3147 TO RES OR USE CAR."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A110-8","AIRPORT","GENERAL_REMARK","",8,"6 FT OPEN DRAINAGE DITCH NEAR RWY 18 THR, 81 FT EAST OF CNTRLN ON BOTH SIDES OF TWY."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A110-9","AIRPORT","GENERAL_REMARK","",9,"5 FT OPEN DRAINAGE DITCH 84 FT EAST OF RWY 18 CNTRLN ON BOTH SIDES OF RAMP SOUTH TWY."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A110-10","AIRPORT","GENERAL_REMARK","",10,"PILOT LOUNGE/RESTROOM ACCESS 1200."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A14","AIRPORT_CONTACT","NAME","MANAGER",1,"PARKS DIR/AMGR."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"FOR AFTR HRS ASSISTANCE, CTC CENTRAL DISPATCH 940-567-2161."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A58-18","RUNWAY_END","CLOSE_IN_OBSTN","18",1,"10 FT TREES, 20-199 FT DSTC, 115 L."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A58-36","RUNWAY_END","CLOSE_IN_OBSTN","36",1,"15 FT TREES, 0-199 FT DSTC."
"2026/02/19","24106.2","A","TX","21F","JACKSBORO","US","A57-18","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","18",1,"CONTROLLING OBSTRUCTION EXCEEDS A 45 DEGREE SLOPE"
"2026/02/19","24106.21","A","TX","TS02","JACKSBORO","US","A18","AIRPORT","FACILITY_USE_CODE","",1,"PERSONAL USE"
"2026/02/19","24106.21","A","TX","TS02","JACKSBORO","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24106.21","A","TX","TS02","JACKSBORO","US","A42-15_MARK","RUNWAY_END","RWY_MARKING_TYPE_CODE","15",1,"WHITE MARKERS EACH SIDE EVERY 500'."
"2026/02/19","24106.22","A","TX","TA59","JACKSBORO","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"DAY VFR ONLY."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"RWY 50 FT WIDE AT SW END."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"250 TWR 1/4 MILE NE OF RWY 25 END, APCH SLOPE 5:1."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"RWY MKD W/WHITE TIRES & 4 FT PERIMETER FENCE ON RWY EDGES."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A81-APT","AIRPORT","LGT_SKED","",1,"ACTVT MIRL RWY 07/25 - CTAF."
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"FLYINARMADILLO1957@GMAIL.COM"
"2026/02/19","24106.23","A","TX","55TT","JACKSBORO","US","A57-07","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","07",1,"ALSO 34 FT MKD PLINE, 78 FT DSTC, 0 FT BOTH,"
"2026/02/19","24113.1","A","TX","JSO","JACKSONVILLE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24113.1","A","TX","JSO","JACKSONVILLE","US","A81-APT","AIRPORT","LGT_SKED","",1,"DUSK-DAWN, MIRL RWY 14/32 PRESET LOW INTST; TO INCR INTST AND TO ACTVT REIL RWY 14 - CTAF."
"2026/02/19","24113.1","A","TX","JSO","JACKSONVILLE","US","A70-100LL","FUEL_TYPE","FUEL_TYPE","100LL",1,"100LL 24 HR SELF-SERVE."
"2026/02/19","24113.1","A","TX","JSO","JACKSONVILLE","US","A70-A","FUEL_TYPE","FUEL_TYPE","A",1,"JET A FULL SERVE 0800-1700 MON-SAT. SELF-SERVE 24/7."
"2026/02/19","24113.11","H","TX","XA58","JACKSONVILLE","US","A14","AIRPORT_CONTACT","NAME","MANAGER",1,"POC: JIM SPEIER, JIM.SPEIER@FLIGHTFORLIFE.COM"
"2026/02/19","24113.11","H","TX","XA58","JACKSONVILLE","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"CHAD.SOLOMAN@FLIGHTFORLIFE.COM"
"2026/02/19","24114.","H","TX","98XS","JONESTOWN","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"PRVDD THE PLINE ON THE WESTERN EDGE OF THE PAD IS EITHER REMOVED OR MARKED WITH ORANGE BALLS."
"2026/02/19","24114.","H","TX","98XS","JONESTOWN","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC AUSTIN APCH AT 512-269-7865."
"2026/02/19","24114.","H","TX","98XS","JONESTOWN","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"MARKED 50 FT PLINE 150 FT W; 25 FT TREES 25 FT  E;60 FT BLDG 125 FT SOUTH OF PAD."
"2026/02/19","24116.19","A","TX","6TA8","JARRELL","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24116.6","A","TX","40TE","JARRELL","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"WE HAVE DETERMINED THAT THE PROPOSED PRIVATE USE LANDING AREA, WILL NOT ADVERSELY AFFECT THE SAFE AND EFFICIENT USE OF THE NAVIGABLE AIRSPACE BY AIRCRAFT, PROVIDED:  ALL OPERATIONS ARE CONDUCTED IN VFR WEATHER CONDITIONS.  THE LANDING AREA IS LIMITED TO PRIVATE USE."
"2026/02/19","24116.6","A","TX","40TE","JARRELL","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC AUSTIN APCH AT 512-269-7865."
"2026/02/19","24117.","A","TX","JAS","JASPER","US","A110*G","AIRPORT","ARPT_PSN_SOURCE","",0,"THIS AIRPORT HAS BEEN SURVEYED BY THE NATIONAL GEODETIC SURVEY."
"2026/02/19","24117.","A","TX","JAS","JASPER","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD IF UNA TO CTC ON FSS FREQ, CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24117.","A","TX","JAS","JASPER","US","A81-APT","AIRPORT","LGT_SKED","",1,"MIRL RWY 18/36 PRESET LOW INTST; TO INCR INTST ACTVT - CTAF."
"2026/02/19","24117.","A","TX","JAS","JASPER","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"EMER AFT HRS 409-382-2835"
"2026/02/19","24120.2","A","TX","TS62","JAYTON","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24120.21","A","TX","22F","JAYTON","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"AGRICULTURAL ACTIVITY ON ARPT MAY-SEPT."
"2026/02/19","24120.21","A","TX","22F","JAYTON","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24120.21","A","TX","22F","JAYTON","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"EMERG CTC PHONE: 806-237-3801 (SHERIFF OFFICE)"
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"BIRDS & DEER ON & INVOF ARPT."
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"TO ARRANGE COURTESY CAR CALL 903-240-7707 MON-FRI 0800-1700."
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER",1,"ALSO 906-665-8336 SANDRA WRIGHT ADMIN ASST TO CO JUDGE & CO COMM."
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A70-100LL","FUEL_TYPE","FUEL_TYPE","100LL",1,"24 HR SELF SERV. "
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A43-05","RUNWAY_END","VGSI_CODE","05",1,"UNUSBL BYD 9 DEG LEFT OF RCL."
"2026/02/19","24121.","A","TX","24F","JEFFERSON","US","A43-23","RUNWAY_END","VGSI_CODE","23",1,"UNUSBL BYD 7 DEG LEFT OF RCL."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","",1,"VFR OPNS PRVDD LANDG THRS ARE DSPLCD TO PRVD 20:1 CLNC OVER ANY OBSTNS."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"ULTRALIGHT ACTIVITY ON & INVOF ARPT."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"RWY 07/25 ROLLING TRRN.  84 FT RISE IN RWY ELEV FM RWY 25 TO RWY 07 END."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"NO LINE OF SIGHT BTN RY ENDS."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","A110-6","AIRPORT","GENERAL_REMARK","",6,"RWY 25 10-60 FT TREES ALG EDGE OF RWY, BOTH SIDES."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","A110-7","AIRPORT","GENERAL_REMARK","",7,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24121.01","A","TX","6F7","JEFFERSON","US","A33-07/25_COND","RUNWAY_SURFACE_TYPE","COND","07/25",1,"RWY MOWED 30 FT WIDE."
"2026/02/19","24121.02","A","TX","TT37","JEFFERSON","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"DANNYPHILLIPS1947@GMAIL.COM"
"2026/02/19","24121.3","A","TX","04XA","JERMYN","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"OWNER REQUESTS ARPT BE CHARTED."
"2026/02/19","24121.3","A","TX","04XA","JERMYN","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"RWY IS PLOWED AND ROUGH. CTC OWNER FOR CURRENT CONDS AND PRIOR APVL TO LND."
"2026/02/19","24121.3","A","TX","04XA","JERMYN","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"IF FLYING OVR AND PMSN TO LND HAS NOT BEEN OBTAINED, PLS FLY ALIGNED WITH RWY AT LOW PWR SETTING, 2000 FT MSL OR ABV TO MINIMIZE NOISE FOOTPRINT. LIVESTOCK .2 NM WEST AND .2 NM SOUTH OF RWY. ARPT IS TRYING TO BE SENSITIVE TO ITS NEIGHBORS."
"2026/02/19","24121.3","A","TX","04XA","JERMYN","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"FLYBOYBBQ@GMAIL.COM"
"2026/02/19","24121.6","H","TX","4TS6","JERSEY VILLAGE","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24121.6","H","TX","4TS6","JERSEY VILLAGE","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"100 FT POLE 300 FT NW; 100 FT TOWER SOUTH; 30 FT PLINE (MKD) SE; 100 FT RY LGTS SOUTH; & 45 FT BLDG SOUTH OF HELIPAD."
"2026/02/19","24122.01","A","TX","40TA","JEWETT","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FENCE N AND S END OF RWY PRIVATE USE ONLY."
"2026/02/19","24122.01","A","TX","40TA","JEWETT","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24122.02","A","TX","8TX0","JEWETT","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC FORT WORTH ARTCC AT 817-858-7584."
"2026/02/19","24122.02","A","TX","8TX0","JEWETT","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"C.THOMAS@ALHELMCAMP.COM"
"2026/02/19","24122.03","H","TX","XS32","JEWETT","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24122.03","H","TX","XS32","JEWETT","US","A40-H1","RUNWAY","RWY_LGT_CODE","H1",1,"OMNI-DIRECTIONAL FLUSH PRISMATIC FIXTURES."
"2026/02/19","24122.03","H","TX","XS32","JEWETT","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1",1,"PWR LINES SOUTH & EAST OF HELIPAD."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A110*G","AIRPORT","ARPT_PSN_SOURCE","",0,"THIS AIRPORT HAS BEEN SURVEYED BY THE NATIONAL GEODETIC SURVEY."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A110-1","AIRPORT","GENERAL_REMARK","",1,"APRON COND FAIR WITH SOME ASPH DETERIORATION."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A110-2","AIRPORT","GENERAL_REMARK","",2,"EXTSV VEHICULAR TFC ON RWY.  PPR BEFORE LNDG.  123.650  MONTRD 24 H4S.  NO TWR."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A110-3","AIRPORT","GENERAL_REMARK","",3,"OWNER DESIRES ARPT NOT BE CHARTED."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A110-4","AIRPORT","GENERAL_REMARK","",4,"300 FT ANTENNA LOCATED APPROX. 1/4 MILE NW FM TOUCHDOWN AREA (NORTH END OF RY)."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A110-5","AIRPORT","GENERAL_REMARK","",5,"FOR CD CTC HOUSTON ARTCC AT 281-230-5622."
"2026/02/19","24131.2","A","TX","0TE7","JOHNSON CITY","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER",1,"X236"
